Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Jul 27 2018,19:10,CEST/+0200,Kapfenberger SV 1919,3-0,1-0,Austria Wien II,2018-07-27T17:10Z
1,Fri Jul 27 2018,19:10,CEST/+0200,1. Wiener Neustädter SC,0-2,0-1,FC Blau Weiß Linz,2018-07-27T17:10Z
1,Fri Jul 27 2018,19:10,CEST/+0200,SK Austria Klagenfurt,1-1,0-1,Austria Lustenau,2018-07-27T17:10Z
1,Fri Jul 27 2018,19:10,CEST/+0200,SV Horn,1-2,0-0,FC Liefering,2018-07-27T17:10Z
1,Fri Jul 27 2018,19:00,CEST/+0200,Vorwärts Steyr,1-1,1-1,SV Ried,2018-07-27T17:00Z
1,Sat Jul 28 2018,20:00,CEST/+0200,WSG Wattens,6-1,3-1,SV Lafnitz,2018-07-28T18:00Z
1,Sun Jul 29 2018,17:00,CEST/+0200,FC Juniors OÖ,0-3,0-2,FC Wacker Innsbruck II,2018-07-29T15:00Z
1,Sun Jul 29 2018,10:30,CEST/+0200,SKU Amstetten,3-4,0-3,Floridsdorfer AC,2018-07-29T08:30Z
2,Fri Aug 3 2018,19:10,CEST/+0200,FC Blau Weiß Linz,3-1,2-0,SK Austria Klagenfurt,2018-08-03T17:10Z
2,Fri Aug 3 2018,19:10,CEST/+0200,FC Liefering,4-0,2-0,Vorwärts Steyr,2018-08-03T17:10Z
2,Fri Aug 3 2018,19:10,CEST/+0200,SV Lafnitz,1-2,0-0,FC Juniors OÖ,2018-08-03T17:10Z
2,Fri Aug 3 2018,19:10,CEST/+0200,Austria Wien II,4-3,3-1,SV Horn,2018-08-03T17:10Z
2,Fri Aug 3 2018,20:20,CEST/+0200,Floridsdorfer AC,0-2,0-1,Kapfenberger SV 1919,2018-08-03T18:20Z
2,Sat Aug 4 2018,16:30,CEST/+0200,Austria Lustenau,1-1,0-1,1. Wiener Neustädter SC,2018-08-04T14:30Z
2,Sun Aug 5 2018,14:30,CEST/+0200,FC Wacker Innsbruck II,0-0,0-0,SKU Amstetten,2018-08-05T12:30Z
2,Sun Aug 5 2018,10:30,CEST/+0200,SV Ried,2-1,1-0,WSG Wattens,2018-08-05T08:30Z
3,Fri Aug 10 2018,19:10,CEST/+0200,FC Liefering,3-0,0-0,Austria Wien II,2018-08-10T17:10Z
3,Fri Aug 10 2018,19:10,CEST/+0200,SKU Amstetten,1-1,0-1,SV Lafnitz,2018-08-10T17:10Z
3,Fri Aug 10 2018,19:10,CEST/+0200,SV Horn,0-3,0-1,Austria Lustenau,2018-08-10T17:10Z
3,Sat Aug 11 2018,14:30,CEST/+0200,FC Wacker Innsbruck II,1-3,0-2,FC Blau Weiß Linz,2018-08-11T12:30Z
3,Sat Aug 11 2018,20:00,CEST/+0200,WSG Wattens,1-1,0-0,SK Austria Klagenfurt,2018-08-11T18:00Z
3,Sat Aug 11 2018,13:00,CEST/+0200,Kapfenberger SV 1919,1-2,0-0,SV Ried,2018-08-11T11:00Z
3,Sun Aug 12 2018,17:00,CEST/+0200,FC Juniors OÖ,2-2,1-1,Floridsdorfer AC,2018-08-12T15:00Z
3,Sun Aug 12 2018,10:30,CEST/+0200,Vorwärts Steyr,0-2,0-0,1. Wiener Neustädter SC,2018-08-12T08:30Z
4,Fri Aug 17 2018,19:10,CEST/+0200,SV Ried,3-0,1-0,FC Liefering,2018-08-17T17:10Z
4,Fri Aug 17 2018,19:10,CEST/+0200,FC Blau Weiß Linz,1-2,0-2,SKU Amstetten,2018-08-17T17:10Z
4,Fri Aug 17 2018,19:10,CEST/+0200,1. Wiener Neustädter SC,0-0,0-0,Austria Wien II,2018-08-17T17:10Z
4,Fri Aug 17 2018,19:10,CEST/+0200,SK Austria Klagenfurt,0-1,0-0,FC Wacker Innsbruck II,2018-08-17T17:10Z
4,Fri Aug 17 2018,19:10,CEST/+0200,Floridsdorfer AC,0-2,0-2,WSG Wattens,2018-08-17T17:10Z
4,Sat Aug 18 2018,16:30,CEST/+0200,Austria Lustenau,2-0,1-0,FC Juniors OÖ,2018-08-18T14:30Z
