Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
9,Fri Sep 28 2018,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,0-3,0-2,ASK Ebreichsdorf,,2018-09-28T17:00Z
9,Fri Sep 28 2018,19:00,CEST/+0200,SV Mattersburg II,4-0,1-0,FC Marchfeld Donauauen,,2018-09-28T17:00Z
9,Fri Sep 28 2018,19:30,CEST/+0200,FC Mauerwerk,1-0,1-0,SKN St. Pölten II,,2018-09-28T17:30Z
9,Sat Sep 29 2018,16:30,CEST/+0200,SV Leobendorf,5-1,2-1,SV Schwechat,,2018-09-29T14:30Z
9,Sat Sep 29 2018,15:30,CEST/+0200,SC Neusiedl/See 1919,1-2,1-0,SC Team Wiener Linien,,2018-09-29T13:30Z
9,Sat Sep 29 2018,14:00,CEST/+0200,FC Stadlau,0-0,0-0,SC/ESV Parndorf,,2018-09-29T12:00Z
8,Tue Oct 2 2018,19:00,CEST/+0200,FC Marchfeld Donauauen,0-4,0-2,SV Leobendorf,,2018-10-02T17:00Z
10,Thu Oct 4 2018,19:30,CEST/+0200,SV Schwechat,1-3,1-1,SV Mattersburg II,,2018-10-04T17:30Z
10,Fri Oct 5 2018,19:00,CEST/+0200,SKN St. Pölten II,2-1,1-1,FC Stadlau,,2018-10-05T17:00Z
10,Fri Oct 5 2018,19:30,CEST/+0200,FC Marchfeld Donauauen,2-0,1-0,FC Mauerwerk,,2018-10-05T17:30Z
10,Fri Oct 5 2018,19:00,CEST/+0200,Rapid Wien II,1-1,1-1,SV Leobendorf,,2018-10-05T17:00Z
10,Fri Oct 5 2018,19:00,CEST/+0200,SC/ESV Parndorf,2-1,1-0,Wiener Sport-Club,,2018-10-05T17:00Z
10,Sat Oct 6 2018,16:30,CEST/+0200,ASK-BSC Bruck/Leitha,1-1,1-0,SC Neusiedl/See 1919,,2018-10-06T14:30Z
10,Sat Oct 6 2018,18:00,CEST/+0200,SC Team Wiener Linien,2-4,2-1,FCM Traiskirchen,,2018-10-06T16:00Z
10,Sun Oct 7 2018,16:00,CEST/+0200,ASK Ebreichsdorf,2-0,1-0,FC Admira Wacker II,,2018-10-07T14:00Z
11,Tue Oct 9 2018,19:30,CEST/+0200,Wiener Sport-Club,0-0,0-0,SKN St. Pölten II,,2018-10-09T17:30Z
11,Fri Oct 12 2018,18:45,CEST/+0200,SV Schwechat,0-3,0-1,FC Mauerwerk,,2018-10-12T16:45Z
11,Fri Oct 12 2018,18:45,CEST/+0200,SC Neusiedl/See 1919,1-2,0-1,ASK Ebreichsdorf,,2018-10-12T16:45Z
11,Fri Oct 12 2018,18:45,CEST/+0200,FC Admira Wacker II,2-3,2-1,SC/ESV Parndorf,,2018-10-12T16:45Z
11,Fri Oct 12 2018,18:45,CEST/+0200,FCM Traiskirchen,1-2,0-2,ASK-BSC Bruck/Leitha,,2018-10-12T16:45Z
11,Sat Oct 13 2018,14:00,CEST/+0200,FC Stadlau,2-5,1-3,FC Marchfeld Donauauen,,2018-10-13T12:00Z
11,Sat Oct 13 2018,16:00,CEST/+0200,SV Leobendorf,1-1,0-0,SC Team Wiener Linien,,2018-10-13T14:00Z
12,Fri Oct 19 2018,19:00,CEST/+0200,SKN St. Pölten II,2-1,1-0,FC Admira Wacker II,,2018-10-19T17:00Z
12,Fri Oct 19 2018,19:30,CEST/+0200,SV Schwechat,0-0,0-0,FC Stadlau,,2018-10-19T17:30Z
12,Fri Oct 19 2018,19:00,CEST/+0200,SC Neusiedl/See 1919,2-0,2-0,FCM Traiskirchen,,2018-10-19T17:00Z
12,Fri Oct 19 2018,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,0-2,0-0,SV Leobendorf,,2018-10-19T17:00Z
12,Fri Oct 19 2018,19:30,CEST/+0200,ASK Ebreichsdorf,2-2,0-1,SC/ESV Parndorf,,2018-10-19T17:30Z
12,Fri Oct 19 2018,19:30,CEST/+0200,FC Marchfeld Donauauen,1-1,0-0,Wiener Sport-Club,,2018-10-19T17:30Z
12,Sat Oct 20 2018,18:00,CEST/+0200,SC Team Wiener Linien,2-2,1-0,SV Mattersburg II,,2018-10-20T16:00Z
12,Sun Oct 21 2018,16:00,CEST/+0200,Rapid Wien II,1-2,0-1,FC Mauerwerk,,2018-10-21T14:00Z
13,Thu Oct 25 2018,19:00,CEST/+0200,SC/ESV Parndorf,3-1,2-0,SKN St. Pölten II,,2018-10-25T17:00Z
13,Fri Oct 26 2018,19:00,CEST/+0200,SV Mattersburg II,2-4,1-4,ASK-BSC Bruck/Leitha,,2018-10-26T17:00Z
13,Fri Oct 26 2018,17:00,CEST/+0200,FCM Traiskirchen,1-2,0-1,ASK Ebreichsdorf,,2018-10-26T15:00Z
13,Fri Oct 26 2018,14:30,CEST/+0200,SV Leobendorf,2-0,0-0,SC Neusiedl/See 1919,,2018-10-26T12:30Z
13,Fri Oct 26 2018,17:00,CEST/+0200,FC Mauerwerk,3-2,2-0,SC Team Wiener Linien,,2018-10-26T15:00Z
13,Fri Oct 26 2018,19:30,CEST/+0200,Wiener Sport-Club,3-0,1-0,SV Schwechat,,2018-10-26T17:30Z
13,Sat Oct 27 2018,14:00,CEST/+0200,FC Stadlau,2-2,1-2,Rapid Wien II,,2018-10-27T12:00Z
13,Sun Oct 28 2018,14:30,CET/+0100,FC Admira Wacker II,1-2,0-1,FC Marchfeld Donauauen,,2018-10-28T13:30Z
4,Wed Oct 31 2018,19:00,CET/+0100,FC Marchfeld Donauauen,1-0,0-0,SC Team Wiener Linien,,2018-10-31T18:00Z
14,Wed Oct 31 2018,19:30,CET/+0100,ASK Ebreichsdorf,4-0,2-0,SKN St. Pölten II,,2018-10-31T18:30Z
14,Fri Nov 2 2018,19:00,CET/+0100,SC Neusiedl/See 1919,3-1,1-0,SV Mattersburg II,,2018-11-02T18:00Z
14,Fri Nov 2 2018,19:00,CET/+0100,ASK-BSC Bruck/Leitha,2-3,0-3,FC Mauerwerk,,2018-11-02T18:00Z
14,Fri Nov 2 2018,19:00,CET/+0100,Rapid Wien II,4-2,1-0,Wiener Sport-Club,,2018-11-02T18:00Z
14,Fri Nov 2 2018,19:30,CET/+0100,SV Schwechat,2-3,1-0,FC Admira Wacker II,,2018-11-02T18:30Z
14,Fri Nov 2 2018,19:30,CET/+0100,FCM Traiskirchen,2-1,2-0,SV Leobendorf,,2018-11-02T18:30Z
14,Sat Nov 3 2018,16:00,CET/+0100,FC Marchfeld Donauauen,2-2,1-0,SC/ESV Parndorf,,2018-11-03T15:00Z
14,Sat Nov 3 2018,18:00,CET/+0100,SC Team Wiener Linien,2-0,0-0,FC Stadlau,,2018-11-03T17:00Z
11,Tue Nov 6 2018,19:00,CET/+0100,SV Mattersburg II,2-1,2-0,Rapid Wien II,,2018-11-06T18:00Z
15,Fri Nov 9 2018,19:00,CET/+0100,SKN St. Pölten II,0-3,0-1,FC Marchfeld Donauauen,,2018-11-09T18:00Z
15,Fri Nov 9 2018,19:00,CET/+0100,SC/ESV Parndorf,2-1,1-1,SV Schwechat,,2018-11-09T18:00Z
15,Fri Nov 9 2018,19:00,CET/+0100,SV Mattersburg II,2-3,0-2,FCM Traiskirchen,,2018-11-09T18:00Z
15,Fri Nov 9 2018,19:30,CET/+0100,Wiener Sport-Club,1-0,0-0,SC Team Wiener Linien,,2018-11-09T18:30Z
15,Fri Nov 9 2018,19:30,CET/+0100,FC Mauerwerk,3-1,1-0,SC Neusiedl/See 1919,,2018-11-09T18:30Z
15,Sat Nov 10 2018,14:00,CET/+0100,FC Stadlau,1-4,0-3,ASK-BSC Bruck/Leitha,,2018-11-10T13:00Z
15,Sat Nov 10 2018,14:00,CET/+0100,SV Leobendorf,2-1,0-0,ASK Ebreichsdorf,,2018-11-10T13:00Z
15,Sun Nov 11 2018,14:00,CET/+0100,FC Admira Wacker II,0-6,0-4,Rapid Wien II,,2018-11-11T13:00Z
16,Fri Nov 16 2018,19:00,CET/+0100,SV Mattersburg II,0-1,0-1,SV Leobendorf,,2018-11-16T18:00Z
16,Fri Nov 16 2018,19:00,CET/+0100,SKN St. Pölten II,0-2,0-2,SV Schwechat,,2018-11-16T18:00Z
16,Fri Nov 16 2018,19:00,CET/+0100,FC Admira Wacker II,4-2,2-1,SC Team Wiener Linien,,2018-11-16T18:00Z
16,Fri Nov 16 2018,19:30,CET/+0100,Wiener Sport-Club,2-0,1-0,ASK-BSC Bruck/Leitha,,2018-11-16T18:30Z
16,Fri Nov 16 2018,19:30,CET/+0100,ASK Ebreichsdorf,4-1,3-0,FC Marchfeld Donauauen,,2018-11-16T18:30Z
16,Fri Nov 16 2018,19:30,CET/+0100,FC Mauerwerk,1-0,0-0,FCM Traiskirchen,,2018-11-16T18:30Z
16,Sat Nov 17 2018,15:00,CET/+0100,SC/ESV Parndorf,1-2,1-1,Rapid Wien II,,2018-11-17T14:00Z
16,Sat Nov 17 2018,14:00,CET/+0100,FC Stadlau,4-0,0-0,SC Neusiedl/See 1919,,2018-11-17T13:00Z
17,Fri Mar 8 2019,19:00,CET/+0100,Rapid Wien II,3-0,1-0,SKN St. Pölten II,,2019-03-08T18:00Z
17,Fri Mar 8 2019,19:00,CET/+0100,SV Mattersburg II,0-2,0-1,ASK Ebreichsdorf,,2019-03-08T18:00Z
17,Fri Mar 8 2019,19:00,CET/+0100,SC Neusiedl/See 1919,2-3,1-1,Wiener Sport-Club,,2019-03-08T18:00Z
17,Fri Mar 8 2019,19:30,CET/+0100,SV Schwechat,0-1,0-0,FC Marchfeld Donauauen,,2019-03-08T18:30Z
17,Fri Mar 8 2019,19:30,CET/+0100,FCM Traiskirchen,1-0,1-0,FC Stadlau,,2019-03-08T18:30Z
17,Sat Mar 9 2019,15:30,CET/+0100,ASK-BSC Bruck/Leitha,1-2,0-1,FC Admira Wacker II,,2019-03-09T14:30Z
17,Sat Mar 9 2019,16:00,CET/+0100,SC Team Wiener Linien,4-2,2-1,SC/ESV Parndorf,,2019-03-09T15:00Z
17,Sat Mar 9 2019,15:30,CET/+0100,SV Leobendorf,0-0,0-0,FC Mauerwerk,,2019-03-09T14:30Z
18,Fri Mar 15 2019,19:00,CET/+0100,SC/ESV Parndorf,3-4,2-1,ASK-BSC Bruck/Leitha,,2019-03-15T18:00Z
18,Fri Mar 15 2019,19:30,CET/+0100,FC Mauerwerk,1-1,0-1,SV Mattersburg II,,2019-03-15T18:30Z
18,Fri Mar 15 2019,19:30,CET/+0100,FC Marchfeld Donauauen,5-1,2-0,Rapid Wien II,,2019-03-15T18:30Z
18,Fri Mar 15 2019,19:30,CET/+0100,ASK Ebreichsdorf,7-0,5-0,SV Schwechat,,2019-03-15T18:30Z
18,Fri Mar 15 2019,19:30,CET/+0100,Wiener Sport-Club,3-3,1-2,FCM Traiskirchen,,2019-03-15T18:30Z
18,Sat Mar 16 2019,14:00,CET/+0100,FC Stadlau,0-1,0-0,SV Leobendorf,,2019-03-16T13:00Z
18,Sun Mar 17 2019,16:00,CET/+0100,FC Admira Wacker II,0-3 (*),,SC Neusiedl/See 1919,awd.,2019-03-17T15:00Z
18,Tue Mar 19 2019,19:00,CET/+0100,SKN St. Pölten II,3-3,2-3,SC Team Wiener Linien,,2019-03-19T18:00Z
19,Fri Mar 22 2019,19:00,CET/+0100,SC Neusiedl/See 1919,1-3,1-0,SC/ESV Parndorf,,2019-03-22T18:00Z
19,Fri Mar 22 2019,19:30,CET/+0100,FCM Traiskirchen,1-3,1-2,FC Admira Wacker II,,2019-03-22T18:30Z
19,Fri Mar 22 2019,19:30,CET/+0100,FC Mauerwerk,0-0,0-0,ASK Ebreichsdorf,,2019-03-22T18:30Z
19,Sat Mar 23 2019,16:00,CET/+0100,SV Leobendorf,1-1,1-0,Wiener Sport-Club,,2019-03-23T15:00Z
19,Sat Mar 23 2019,16:00,CET/+0100,ASK-BSC Bruck/Leitha,2-0,0-0,SKN St. Pölten II,,2019-03-23T15:00Z
19,Sat Mar 23 2019,16:00,CET/+0100,SC Team Wiener Linien,0-2,0-2,FC Marchfeld Donauauen,,2019-03-23T15:00Z
19,Sat Mar 23 2019,14:00,CET/+0100,FC Stadlau,2-2,1-0,SV Mattersburg II,,2019-03-23T13:00Z
20,Fri Mar 29 2019,19:30,CET/+0100,SV Schwechat,2-1,1-0,SC Team Wiener Linien,,2019-03-29T18:30Z
20,Fri Mar 29 2019,19:00,CET/+0100,SKN St. Pölten II,2-3,1-1,SC Neusiedl/See 1919,,2019-03-29T18:00Z
20,Fri Mar 29 2019,19:00,CET/+0100,SC/ESV Parndorf,2-2,1-0,FCM Traiskirchen,,2019-03-29T18:00Z
20,Fri Mar 29 2019,19:30,CET/+0100,Wiener Sport-Club,1-2,0-1,SV Mattersburg II,,2019-03-29T18:30Z
20,Fri Mar 29 2019,19:30,CET/+0100,FC Marchfeld Donauauen,5-0,2-0,ASK-BSC Bruck/Leitha,,2019-03-29T18:30Z
20,Fri Mar 29 2019,19:30,CET/+0100,ASK Ebreichsdorf,2-1,1-0,Rapid Wien II,,2019-03-29T18:30Z
20,Sat Mar 30 2019,14:00,CET/+0100,FC Stadlau,1-3,1-1,FC Mauerwerk,,2019-03-30T13:00Z
20,Sun Mar 31 2019,16:30,CEST/+0200,FC Admira Wacker II,0-0,0-0,SV Leobendorf,,2019-03-31T14:30Z
19,Tue Apr 2 2019,19:00,CEST/+0200,Rapid Wien II,2-0,1-0,SV Schwechat,,2019-04-02T17:00Z
21,Fri Apr 5 2019,19:00,CEST/+0200,SV Mattersburg II,1-3,0-1,FC Admira Wacker II,,2019-04-05T17:00Z
21,Fri Apr 5 2019,19:00,CEST/+0200,SC Neusiedl/See 1919,2-1,0-0,FC Marchfeld Donauauen,,2019-04-05T17:00Z
21,Fri Apr 5 2019,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,2-1,0-0,SV Schwechat,,2019-04-05T17:00Z
21,Fri Apr 5 2019,19:30,CEST/+0200,FC Mauerwerk,1-2,1-1,Wiener Sport-Club,,2019-04-05T17:30Z
21,Fri Apr 5 2019,19:30,CEST/+0200,FCM Traiskirchen,0-3,0-2,SKN St. Pölten II,,2019-04-05T17:30Z
21,Sat Apr 6 2019,16:00,CEST/+0200,SC Team Wiener Linien,0-1,0-1,Rapid Wien II,,2019-04-06T14:00Z
21,Sat Apr 6 2019,16:30,CEST/+0200,SV Leobendorf,3-1,2-0,SC/ESV Parndorf,,2019-04-06T14:30Z
21,Sat Apr 6 2019,14:00,CEST/+0200,FC Stadlau,0-4,0-1,ASK Ebreichsdorf,,2019-04-06T12:00Z
22,Fri Apr 12 2019,19:00,CEST/+0200,Rapid Wien II,4-1,3-1,ASK-BSC Bruck/Leitha,,2019-04-12T17:00Z
22,Fri Apr 12 2019,19:00,CEST/+0200,SC/ESV Parndorf,1-1,0-1,SV Mattersburg II,,2019-04-12T17:00Z
22,Fri Apr 12 2019,19:00,CEST/+0200,SKN St. Pölten II,0-0,0-0,SV Leobendorf,,2019-04-12T17:00Z
22,Fri Apr 12 2019,19:30,CEST/+0200,SV Schwechat,0-2,0-0,SC Neusiedl/See 1919,,2019-04-12T17:30Z
22,Fri Apr 12 2019,19:30,CEST/+0200,FC Marchfeld Donauauen,1-0,1-0,FCM Traiskirchen,,2019-04-12T17:30Z
22,Fri Apr 12 2019,19:30,CEST/+0200,Wiener Sport-Club,4-1,0-0,FC Stadlau,,2019-04-12T17:30Z
22,Fri Apr 12 2019,19:30,CEST/+0200,ASK Ebreichsdorf,2-1,1-0,SC Team Wiener Linien,,2019-04-12T17:30Z
22,Sun Apr 14 2019,15:00,CEST/+0200,FC Admira Wacker II,2-1,2-0,FC Mauerwerk,,2019-04-14T13:00Z
23,Thu Apr 18 2019,19:00,CEST/+0200,SC Neusiedl/See 1919,3-0,1-0,Rapid Wien II,,2019-04-18T17:00Z
23,Fri Apr 19 2019,19:00,CEST/+0200,SV Mattersburg II,1-0,0-0,SKN St. Pölten II,,2019-04-19T17:00Z
23,Fri Apr 19 2019,19:30,CEST/+0200,FC Mauerwerk,2-1,1-0,SC/ESV Parndorf,,2019-04-19T17:30Z
23,Fri Apr 19 2019,19:30,CEST/+0200,Wiener Sport-Club,2-1,1-1,ASK Ebreichsdorf,,2019-04-19T17:30Z
23,Fri Apr 19 2019,19:30,CEST/+0200,FCM Traiskirchen,4-2,1-0,SV Schwechat,,2019-04-19T17:30Z
23,Fri Apr 19 2019,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,2-3,1-1,SC Team Wiener Linien,,2019-04-19T17:00Z
23,Sat Apr 20 2019,14:00,CEST/+0200,FC Stadlau,3-0,2-0,FC Admira Wacker II,,2019-04-20T12:00Z
23,Sat Apr 20 2019,16:30,CEST/+0200,SV Leobendorf,0-2,0-2,FC Marchfeld Donauauen,,2019-04-20T14:30Z
24,Fri Apr 26 2019,19:00,CEST/+0200,SC/ESV Parndorf,1-1,1-0,FC Stadlau,,2019-04-26T17:00Z
24,Fri Apr 26 2019,19:30,CEST/+0200,ASK Ebreichsdorf,1-1,0-0,ASK-BSC Bruck/Leitha,,2019-04-26T17:30Z
24,Fri Apr 26 2019,19:30,CEST/+0200,FC Marchfeld Donauauen,4-0,1-0,SV Mattersburg II,,2019-04-26T17:30Z
24,Fri Apr 26 2019,19:30,CEST/+0200,SV Schwechat,0-0,0-0,SV Leobendorf,,2019-04-26T17:30Z
24,Fri Apr 26 2019,19:00,CEST/+0200,Rapid Wien II,0-1,0-0,FCM Traiskirchen,,2019-04-26T17:00Z
24,Sat Apr 27 2019,16:00,CEST/+0200,SC Team Wiener Linien,1-0,1-0,SC Neusiedl/See 1919,,2019-04-27T14:00Z
24,Sat Apr 27 2019,14:00,CEST/+0200,SKN St. Pölten II,2-2,0-0,FC Mauerwerk,,2019-04-27T12:00Z
24,Sun Apr 28 2019,16:30,CEST/+0200,FC Admira Wacker II,4-0,0-0,Wiener Sport-Club,,2019-04-28T14:30Z
25,Fri May 3 2019,18:30,CEST/+0200,FCM Traiskirchen,2-4,0-3,SC Team Wiener Linien,,2019-05-03T16:30Z
25,Fri May 3 2019,19:00,CEST/+0200,SV Mattersburg II,6-0,4-0,SV Schwechat,,2019-05-03T17:00Z
25,Fri May 3 2019,19:00,CEST/+0200,SC Neusiedl/See 1919,3-0,1-0,ASK-BSC Bruck/Leitha,,2019-05-03T17:00Z
25,Fri May 3 2019,19:30,CEST/+0200,Wiener Sport-Club,1-1,0-1,SC/ESV Parndorf,,2019-05-03T17:30Z
25,Fri May 3 2019,19:30,CEST/+0200,FC Mauerwerk,2-2,1-1,FC Marchfeld Donauauen,,2019-05-03T17:30Z
25,Sat May 4 2019,16:30,CEST/+0200,SV Leobendorf,1-1,0-0,Rapid Wien II,,2019-05-04T14:30Z
