Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 5 2006,15:00,BST/+0100,Tranmere Rovers,1-0,1-0,Oldham Athletic,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Bristol City,1-0,0-0,Scunthorpe United,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Millwall FC,1-1,0-1,Yeovil Town,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,AFC Bournemouth,0-3,0-0,Chesterfield FC,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Gillingham FC,2-1,0-0,Huddersfield Town,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Brentford FC,1-0,0-0,Blackpool FC,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Carlisle United,1-0,1-0,Doncaster Rovers,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Rotherham United,0-1,0-1,Brighton & Hove Albion,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Swansea City,1-2,0-0,Cheltenham Town,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Nottingham Forest,1-0,1-0,Bradford City,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Port Vale FC,3-0,1-0,Leyton Orient,2006-08-05T14:00Z
1,Sat Aug 5 2006,15:00,BST/+0100,Crewe Alexandra,2-2,2-2,Northampton Town,2006-08-05T14:00Z
2,Tue Aug 8 2006,19:30,BST/+0100,Scunthorpe United,2-2,0-1,Swansea City,2006-08-08T18:30Z
2,Tue Aug 8 2006,19:45,BST/+0100,Yeovil Town,0-0,0-0,AFC Bournemouth,2006-08-08T18:45Z
2,Tue Aug 8 2006,19:45,BST/+0100,Bradford City,2-1,2-1,Bristol City,2006-08-08T18:45Z
2,Tue Aug 8 2006,19:45,BST/+0100,Brighton & Hove Albion,1-0,0-0,Gillingham FC,2006-08-08T18:45Z
2,Tue Aug 8 2006,19:45,BST/+0100,Leyton Orient,2-0,1-0,Millwall FC,2006-08-08T18:45Z
2,Tue Aug 8 2006,19:45,BST/+0100,Cheltenham Town,1-0,1-0,Tranmere Rovers,2006-08-08T18:45Z
