Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Jul 22 2016,18:30,CEST/+0200,FC Blau Weiß Linz,0-3,0-1,WSG Wattens,2016-07-22T16:30Z
1,Fri Jul 22 2016,18:30,CEST/+0200,FC Wacker Innsbruck,2-1,0-1,Floridsdorfer AC,2016-07-22T16:30Z
1,Fri Jul 22 2016,18:30,CEST/+0200,Kapfenberger SV 1919,3-1,2-1,1. Wiener Neustädter SC,2016-07-22T16:30Z
1,Fri Jul 22 2016,20:30,CEST/+0200,Austria Lustenau,1-1,0-0,LASK Linz,2016-07-22T18:30Z
1,Fri Jul 22 2016,18:30,CEST/+0200,FC Liefering,1-0,1-0,SV Horn,2016-07-22T16:30Z
2,Fri Jul 29 2016,18:30,CEST/+0200,1. Wiener Neustädter SC,1-4,1-1,FC Liefering,2016-07-29T16:30Z
2,Fri Jul 29 2016,18:30,CEST/+0200,WSG Wattens,0-0,0-0,Floridsdorfer AC,2016-07-29T16:30Z
2,Fri Jul 29 2016,18:30,CEST/+0200,Austria Lustenau,2-1,0-1,SV Horn,2016-07-29T16:30Z
2,Fri Jul 29 2016,18:30,CEST/+0200,Kapfenberger SV 1919,1-1,1-1,FC Wacker Innsbruck,2016-07-29T16:30Z
2,Fri Jul 29 2016,20:30,CEST/+0200,LASK Linz,2-1,1-0,FC Blau Weiß Linz,2016-07-29T18:30Z
3,Fri Aug 5 2016,18:30,CEST/+0200,FC Liefering,4-2,1-1,LASK Linz,2016-08-05T16:30Z
3,Fri Aug 5 2016,18:30,CEST/+0200,FC Blau Weiß Linz,0-1,0-0,1. Wiener Neustädter SC,2016-08-05T16:30Z
3,Fri Aug 5 2016,18:30,CEST/+0200,SV Horn,1-2,0-0,Kapfenberger SV 1919,2016-08-05T16:30Z
3,Fri Aug 5 2016,18:30,CEST/+0200,Floridsdorfer AC,1-3,1-0,Austria Lustenau,2016-08-05T16:30Z
3,Fri Aug 5 2016,20:30,CEST/+0200,FC Wacker Innsbruck,1-2,1-1,WSG Wattens,2016-08-05T18:30Z
4,Fri Aug 12 2016,18:30,CEST/+0200,WSG Wattens,0-1,0-0,1. Wiener Neustädter SC,2016-08-12T16:30Z
4,Fri Aug 12 2016,18:30,CEST/+0200,Austria Lustenau,1-3,0-0,Kapfenberger SV 1919,2016-08-12T16:30Z
4,Fri Aug 12 2016,18:30,CEST/+0200,SV Horn,2-1,0-1,FC Blau Weiß Linz,2016-08-12T16:30Z
4,Fri Aug 12 2016,20:30,CEST/+0200,LASK Linz,1-0,0-0,FC Wacker Innsbruck,2016-08-12T18:30Z
4,Fri Aug 12 2016,18:30,CEST/+0200,FC Liefering,2-1,1-1,Floridsdorfer AC,2016-08-12T16:30Z
5,Mon Aug 15 2016,18:30,CEST/+0200,FC Blau Weiß Linz,1-1,1-1,Austria Lustenau,2016-08-15T16:30Z
5,Tue Aug 16 2016,18:30,CEST/+0200,1. Wiener Neustädter SC,1-2,0-0,LASK Linz,2016-08-16T16:30Z
5,Tue Aug 16 2016,18:30,CEST/+0200,FC Wacker Innsbruck,1-1,1-0,FC Liefering,2016-08-16T16:30Z
5,Tue Aug 16 2016,18:30,CEST/+0200,Kapfenberger SV 1919,3-0,0-0,WSG Wattens,2016-08-16T16:30Z
5,Tue Aug 16 2016,18:30,CEST/+0200,Floridsdorfer AC,2-1,2-0,SV Horn,2016-08-16T16:30Z
6,Fri Aug 19 2016,18:30,CEST/+0200,LASK Linz,4-0,3-0,WSG Wattens,2016-08-19T16:30Z
6,Fri Aug 19 2016,18:30,CEST/+0200,FC Wacker Innsbruck,0-1,0-0,Austria Lustenau,2016-08-19T16:30Z
6,Fri Aug 19 2016,18:30,CEST/+0200,Floridsdorfer AC,2-1,1-1,FC Blau Weiß Linz,2016-08-19T16:30Z
6,Fri Aug 19 2016,20:30,CEST/+0200,SV Horn,0-1,0-0,1. Wiener Neustädter SC,2016-08-19T18:30Z
6,Fri Aug 19 2016,18:30,CEST/+0200,FC Liefering,2-0,0-0,Kapfenberger SV 1919,2016-08-19T16:30Z
