Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Sat Aug 10 2002,15:00,BST/+0100,Bristol City,2-0,0-0,Blackpool FC,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Cheltenham Town,0-2,0-2,Wigan Athletic,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Colchester United,1-0,0-0,Stockport County,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Huddersfield Town,0-2,0-2,Brentford FC,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Luton Town,2-3,0-2,Peterborough United,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Mansfield Town,4-3,1-1,Plymouth Argyle,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Northampton Town,1-1,0-1,Crewe Alexandra,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Notts County,1-1,0-0,Wycombe Wanderers,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Oldham Athletic,1-2,0-1,Cardiff City,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Port Vale FC,1-4,1-2,Tranmere Rovers,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Queens Park Rangers,3-1,0-0,Chesterfield FC,2002-08-10T14:00Z
1,Sat Aug 10 2002,15:00,BST/+0100,Swindon Town,3-1,1-1,Barnsley FC,2002-08-10T14:00Z
2,Tue Aug 13 2002,19:45,BST/+0100,Barnsley FC,1-1,0-0,Cheltenham Town,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Blackpool FC,5-2,2-1,Luton Town,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Brentford FC,1-0,0-0,Bristol City,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Cardiff City,3-1,2-1,Port Vale FC,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Chesterfield FC,2-4,0-3,Swindon Town,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Crewe Alexandra,0-3,0-2,Notts County,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Peterborough United,0-1,0-0,Oldham Athletic,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Plymouth Argyle,2-1,0-0,Huddersfield Town,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Stockport County,1-1,0-0,Queens Park Rangers,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Tranmere Rovers,1-1,1-0,Colchester United,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Wigan Athletic,3-2,2-1,Mansfield Town,2002-08-13T18:45Z
2,Tue Aug 13 2002,19:45,BST/+0100,Wycombe Wanderers,1-1,0-0,Northampton Town,2002-08-13T18:45Z
3,Sat Aug 17 2002,15:00,BST/+0100,Barnsley FC,1-0,0-0,Queens Park Rangers,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Blackpool FC,0-0,0-0,Swindon Town,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Brentford FC,0-0,0-0,Oldham Athletic,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Cardiff City,1-2,1-1,Northampton Town,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Chesterfield FC,2-1,0-0,Port Vale FC,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Crewe Alexandra,2-0,1-0,Colchester United,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Peterborough United,0-1,0-1,Huddersfield Town,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Plymouth Argyle,2-1,0-0,Luton Town,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Stockport County,0-0,0-0,Notts County,2002-08-17T14:00Z
3,Sat Aug 17 2002,15:00,BST/+0100,Tranmere Rovers,1-0,0-0,Cheltenham Town,2002-08-17T14:00Z
