Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 2 2013,19:45,BST/+0100,Sheffield United,2-1,1-0,Notts County,2013-08-02T18:45Z
1,Sat Aug 3 2013,15:00,BST/+0100,Gillingham FC,0-1,0-0,Colchester United,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Bristol City,2-2,1-1,Bradford City,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Shrewsbury Town,0-0,0-0,Milton Keynes Dons,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Crewe Alexandra,3-3,2-1,Rotherham United,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Walsall FC,3-1,2-1,Tranmere Rovers,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Carlisle United,1-5,1-2,Leyton Orient,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Peterborough United,1-0,1-0,Swindon Town,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Stevenage FC,3-4,1-0,Oldham Athletic,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Crawley Town,3-2,2-0,Coventry City,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Preston North End,0-0,0-0,Wolverhampton Wanderers,2013-08-03T14:00Z
1,Sat Aug 3 2013,15:00,BST/+0100,Port Vale FC,1-1,1-1,Brentford FC,2013-08-03T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Wolverhampton Wanderers,4-0,3-0,Gillingham FC,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Bradford City,4-0,3-0,Carlisle United,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Rotherham United,0-0,0-0,Preston North End,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Oldham Athletic,0-1,0-1,Walsall FC,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Milton Keynes Dons,1-0,1-0,Crewe Alexandra,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Swindon Town,1-0,1-0,Stevenage FC,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Notts County,2-4,1-1,Peterborough United,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Colchester United,1-0,0-0,Port Vale FC,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Tranmere Rovers,3-3,2-1,Crawley Town,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Leyton Orient,3-0,0-0,Shrewsbury Town,2013-08-10T14:00Z
2,Sat Aug 10 2013,15:00,BST/+0100,Brentford FC,3-1,1-0,Sheffield United,2013-08-10T14:00Z
2,Sun Aug 11 2013,15:00,BST/+0100,Coventry City,5-4,3-0,Bristol City,2013-08-11T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Sheffield United,1-1,1-1,Colchester United,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Gillingham FC,1-1,1-0,Brentford FC,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Preston North End,2-2,2-1,Milton Keynes Dons,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Stevenage FC,0-1,0-1,Leyton Orient,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Walsall FC,1-1,0-0,Notts County,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Crawley Town,1-2,1-1,Rotherham United,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Shrewsbury Town,2-0,1-0,Swindon Town,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Peterborough United,2-1,1-0,Oldham Athletic,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Bristol City,1-2,0-1,Wolverhampton Wanderers,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Carlisle United,0-4,0-3,Coventry City,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Port Vale FC,2-1,1-0,Bradford City,2013-08-17T14:00Z
3,Sat Aug 17 2013,15:00,BST/+0100,Crewe Alexandra,2-1,1-0,Tranmere Rovers,2013-08-17T14:00Z
4,Fri Aug 23 2013,19:45,BST/+0100,Wolverhampton Wanderers,2-1,1-0,Crawley Town,2013-08-23T18:45Z
4,Fri Aug 23 2013,19:45,BST/+0100,Colchester United,1-1,0-1,Carlisle United,2013-08-23T18:45Z
4,Sat Aug 24 2013,15:00,BST/+0100,Bradford City,2-0,1-0,Sheffield United,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Swindon Town,2-2,1-1,Gillingham FC,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Tranmere Rovers,0-5,0-3,Peterborough United,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Brentford FC,1-0,1-0,Walsall FC,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Leyton Orient,2-0,2-0,Crewe Alexandra,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Oldham Athletic,3-1,1-1,Port Vale FC,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Rotherham United,2-2,0-1,Shrewsbury Town,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Milton Keynes Dons,2-2,0-1,Bristol City,2013-08-24T14:00Z
4,Sat Aug 24 2013,15:00,BST/+0100,Notts County,0-1,0-0,Stevenage FC,2013-08-24T14:00Z
4,Sun Aug 25 2013,15:00,BST/+0100,Coventry City,4-4,1-1,Preston North End,2013-08-25T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Walsall FC,0-3,0-1,Preston North End,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Colchester United,1-2,1-1,Leyton Orient,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Gillingham FC,1-1,1-1,Bristol City,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Stevenage FC,1-1,1-0,Bradford City,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Peterborough United,0-2,0-1,Crawley Town,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Swindon Town,5-0,2-0,Crewe Alexandra,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Port Vale FC,1-3,0-0,Wolverhampton Wanderers,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Oldham Athletic,0-1,0-0,Tranmere Rovers,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Notts County,0-1,0-1,Rotherham United,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Shrewsbury Town,1-1,0-1,Coventry City,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Sheffield United,0-1,0-0,Milton Keynes Dons,2013-08-31T14:00Z
5,Sat Aug 31 2013,15:00,BST/+0100,Brentford FC,0-0,0-0,Carlisle United,2013-08-31T14:00Z
6,Sat Sep 7 2013,12:15,BST/+0100,Milton Keynes Dons,1-1,0-1,Swindon Town,2013-09-07T11:15Z
6,Sat Sep 7 2013,15:00,BST/+0100,Tranmere Rovers,0-0,0-0,Stevenage FC,2013-09-07T14:00Z
6,Sat Sep 7 2013,15:00,BST/+0100,Carlisle United,0-1,0-0,Port Vale FC,2013-09-07T14:00Z
6,Sat Sep 7 2013,15:00,BST/+0100,Bradford City,4-0,1-0,Brentford FC,2013-09-07T14:00Z
6,Sat Sep 7 2013,15:00,BST/+0100,Rotherham United,3-1,0-1,Sheffield United,2013-09-07T14:00Z
6,Sat Sep 7 2013,15:00,BST/+0100,Crawley Town,3-2,0-0,Gillingham FC,2013-09-07T14:00Z
6,Sat Sep 7 2013,15:00,BST/+0100,Crewe Alexandra,2-2,2-1,Peterborough United,2013-09-07T14:00Z
6,Sun Sep 8 2013,15:00,BST/+0100,Coventry City,2-0,1-0,Colchester United,2013-09-08T14:00Z
6,Mon Sep 9 2013,19:35,BST/+0100,Preston North End,2-1,2-0,Oldham Athletic,2013-09-09T18:35Z
7,Sat Sep 14 2013,15:00,BST/+0100,Leyton Orient,3-2,2-1,Port Vale FC,2013-09-14T14:00Z
7,Sat Sep 14 2013,15:00,BST/+0100,Milton Keynes Dons,3-1,2-0,Notts County,2013-09-14T14:00Z
7,Sat Sep 14 2013,15:00,BST/+0100,Carlisle United,1-0,0-0,Sheffield United,2013-09-14T14:00Z
7,Sat Sep 14 2013,15:00,BST/+0100,Preston North End,3-0,1-0,Stevenage FC,2013-09-14T14:00Z
7,Sat Sep 14 2013,15:00,BST/+0100,Wolverhampton Wanderers,3-2,2-0,Swindon Town,2013-09-14T14:00Z
7,Sat Sep 14 2013,15:00,BST/+0100,Bradford City,2-2,1-2,Colchester United,2013-09-14T14:00Z
