Round,Date,Time,Team 1,FT,HT,Team 2
11,Sat Oct 26 2013,15:00,Ternana Calcio,2-3,1-2,FC Crotone
11,Sat Oct 26 2013,15:00,Spezia Calcio,2-1,1-0,Modena FC
11,Sat Oct 26 2013,15:00,US Palermo,0-0,0-0,AS Varese 1910
11,Mon Oct 28 2013,20:30,Novara Calcio,1-1,0-1,AC Cesena
11,Tue Oct 29 2013,20:30,AS Cittadella,1-2,0-1,AS Avellino
12,Fri Nov 1 2013,15:00,Latina Calcio,1-0,0-0,Reggina Calcio
12,Fri Nov 1 2013,12:30,AS Varese 1910,2-2,1-0,SS Juve Stabia
12,Fri Nov 1 2013,15:00,AC Cesena,1-1,0-0,Ternana Calcio
12,Fri Nov 1 2013,15:00,FC Crotone,2-2,1-1,Novara Calcio
12,Fri Nov 1 2013,15:00,Calcio Padova,1-0,1-0,Spezia Calcio
12,Fri Nov 1 2013,18:00,Modena FC,1-0,1-0,Virtus Lanciano
12,Fri Nov 1 2013,15:00,Pescara Calcio,3-3,2-1,Brescia Calcio
12,Fri Nov 1 2013,15:00,Trapani Calcio,0-1,0-0,Carpi FC
12,Fri Nov 1 2013,20:30,Empoli FC,1-1,1-0,AS Bari
12,Sat Nov 2 2013,15:00,AC Siena,1-1,0-0,AS Cittadella
12,Sun Nov 3 2013,12:30,AS Avellino,0-2,0-1,US Palermo
13,Fri Nov 8 2013,20:30,Spezia Calcio,2-1,1-1,AC Cesena
13,Sat Nov 9 2013,15:00,Virtus Lanciano,1-1,1-0,AC Siena
13,Sat Nov 9 2013,15:00,AS Bari,2-1,1-0,AS Varese 1910
13,Sat Nov 9 2013,15:00,Brescia Calcio,0-2,0-1,AS Avellino
13,Sat Nov 9 2013,15:00,Carpi FC,1-2,1-2,FC Crotone
13,Sat Nov 9 2013,15:00,AS Cittadella,0-1,0-1,Pescara Calcio
13,Sat Nov 9 2013,15:00,SS Juve Stabia,1-1,1-0,Modena FC
13,Sat Nov 9 2013,15:00,Reggina Calcio,2-1,0-0,Calcio Padova
13,Sat Nov 9 2013,15:00,US Palermo,3-0,0-0,Trapani Calcio
13,Sat Nov 9 2013,15:00,Novara Calcio,2-2,0-2,Latina Calcio
13,Mon Nov 11 2013,20:30,Ternana Calcio,1-0,0-0,Empoli FC
14,Sat Nov 16 2013,20:30,Reggina Calcio,0-2,0-1,US Palermo
14,Sat Nov 16 2013,18:00,Calcio Padova,0-0,0-0,Brescia Calcio
14,Sun Nov 17 2013,12:30,Modena FC,2-3,1-2,Carpi FC
14,Sun Nov 17 2013,20:30,AS Avellino,2-1,2-0,SS Juve Stabia
14,Sun Nov 17 2013,15:00,AC Cesena,2-2,1-1,AS Cittadella
14,Sun Nov 17 2013,15:00,Empoli FC,3-0,1-0,Virtus Lanciano
14,Sun Nov 17 2013,15:00,Latina Calcio,1-0,1-0,AS Bari
14,Sun Nov 17 2013,15:00,AS Varese 1910,2-0,1-0,FC Crotone
14,Sun Nov 17 2013,15:00,AC Siena,2-0,0-0,Spezia Calcio
14,Sun Nov 17 2013,15:00,Trapani Calcio,2-1,0-1,Novara Calcio
14,Sun Nov 17 2013,15:00,Pescara Calcio,2-1,1-0,Ternana Calcio
15,Fri Nov 22 2013,20:30,Novara Calcio,0-0,0-0,Pescara Calcio
15,Sat Nov 23 2013,15:00,AS Bari,2-2,2-1,Calcio Padova
15,Sat Nov 23 2013,15:00,Virtus Lanciano,2-0,2-0,AS Varese 1910
15,Sat Nov 23 2013,15:00,Brescia Calcio,0-0,0-0,AC Cesena
15,Sat Nov 23 2013,15:00,AS Cittadella,0-0,0-0,Reggina Calcio
15,Sat Nov 23 2013,15:00,FC Crotone,3-2,3-2,AS Avellino
15,Sat Nov 23 2013,15:00,Ternana Calcio,1-1,1-1,Modena FC
15,Sat Nov 23 2013,15:00,Spezia Calcio,1-3,1-2,Empoli FC
15,Sat Nov 23 2013,15:00,SS Juve Stabia,2-3,1-3,Trapani Calcio
15,Sun Nov 24 2013,12:30,US Palermo,1-2,1-2,Latina Calcio
15,Sun Nov 24 2013,15:00,Carpi FC,0-1,0-0,AC Siena
16,Fri Nov 29 2013,20:30,Empoli FC,2-2,0-0,Brescia Calcio
16,Sat Nov 30 2013,15:00,AS Varese 1910,2-1,2-1,AS Cittadella
16,Sat Nov 30 2013,15:00,AS Avellino,0-0,0-0,AC Cesena
16,Sat Nov 30 2013,15:00,Latina Calcio,1-0,0-0,SS Juve Stabia
16,Sat Nov 30 2013,15:00,Trapani Calcio,1-0,0-0,Virtus Lanciano
16,Sat Nov 30 2013,15:00,Calcio Padova,0-0,0-0,FC Crotone
16,Sat Nov 30 2013,15:00,US Palermo,2-1,1-0,Novara Calcio
16,Sat Nov 30 2013,15:00,Pescara Calcio,4-2,1-1,Carpi FC
16,Sat Nov 30 2013,15:00,Reggina Calcio,1-2,1-0,Spezia Calcio
16,Sat Nov 30 2013,15:00,Modena FC,1-1,1-0,AC Siena
16,Mon Dec 2 2013,20:30,AS Bari,2-1,2-1,Ternana Calcio
17,Fri Dec 6 2013,20:30,AC Cesena,0-1,0-0,Calcio Padova
17,Sat Dec 7 2013,15:00,AS Cittadella,2-2,0-1,Trapani Calcio
17,Sat Dec 7 2013,15:00,Brescia Calcio,2-1,1-0,Reggina Calcio
17,Sat Dec 7 2013,15:00,Carpi FC,1-0,1-0,AS Varese 1910
17,Sat Dec 7 2013,15:00,Ternana Calcio,1-0,0-0,Latina Calcio
17,Sat Dec 7 2013,15:00,Virtus Lanciano,1-1,0-0,US Palermo
17,Sat Dec 7 2013,15:00,SS Juve Stabia,1-1,1-0,AS Bari
17,Sat Dec 7 2013,15:00,Novara Calcio,1-0,1-0,Modena FC
17,Sat Dec 7 2013,15:00,AC Siena,1-3,1-2,Pescara Calcio
17,Sat Dec 7 2013,15:00,FC Crotone,1-1,1-1,Empoli FC
17,Mon Dec 9 2013,20:30,Spezia Calcio,0-0,0-0,AS Avellino
18,Fri Dec 13 2013,20:30,Reggina Calcio,0-2,0-1,AC Siena
18,Sat Dec 14 2013,15:00,AS Varese 1910,4-0,1-0,Spezia Calcio
18,Sat Dec 14 2013,15:00,AS Bari,2-2,1-1,Carpi FC
18,Sat Dec 14 2013,15:00,Empoli FC,0-0,0-0,AC Cesena
18,Sat Dec 14 2013,15:00,SS Juve Stabia,1-2,0-1,Novara Calcio
18,Sat Dec 14 2013,15:00,Trapani Calcio,1-1,0-0,AS Avellino
18,Sat Dec 14 2013,15:00,Modena FC,0-1,0-0,Brescia Calcio
18,Sat Dec 14 2013,15:00,Calcio Padova,1-1,0-0,Ternana Calcio
18,Sat Dec 14 2013,15:00,US Palermo,3-1,2-1,AS Cittadella
18,Sat Dec 14 2013,15:00,Latina Calcio,2-3,1-0,FC Crotone
18,Sun Dec 15 2013,12:30,Virtus Lanciano,0-1,0-1,Pescara Calcio
19,Fri Dec 20 2013,21:00,Pescara Calcio,1-0,0-0,Calcio Padova
19,Fri Dec 20 2013,19:00,Ternana Calcio,0-2,0-0,Trapani Calcio
19,Sat Dec 21 2013,15:00,Carpi FC,1-0,0-0,US Palermo
19,Sat Dec 21 2013,15:00,Brescia Calcio,4-2,2-1,AS Varese 1910
19,Sat Dec 21 2013,15:00,Spezia Calcio,2-0,0-0,Virtus Lanciano
19,Sat Dec 21 2013,15:00,AC Siena,1-0,1-0,Latina Calcio
19,Sat Dec 21 2013,15:00,AS Cittadella,1-1,0-0,AS Bari
19,Sat Dec 21 2013,15:00,FC Crotone,1-1,0-1,SS Juve Stabia
19,Sat Dec 21 2013,15:00,Novara Calcio,0-1,0-1,Empoli FC
19,Sat Dec 21 2013,15:00,AC Cesena,3-1,1-0,Reggina Calcio
19,Sun Dec 22 2013,12:30,AS Avellino,2-1,1-0,Modena FC
20,Thu Dec 26 2013,15:00,Virtus Lanciano,1-3,1-2,Carpi FC
20,Thu Dec 26 2013,15:00,AS Bari,1-2,0-0,Spezia Calcio
20,Thu Dec 26 2013,15:00,Empoli FC,0-1,0-1,AS Cittadella
20,Thu Dec 26 2013,15:00,SS Juve Stabia,1-2,1-1,Brescia Calcio
20,Thu Dec 26 2013,15:00,Latina Calcio,0-0,0-0,AC Cesena
20,Thu Dec 26 2013,15:00,Modena FC,0-1,0-1,Pescara Calcio
20,Thu Dec 26 2013,15:00,Calcio Padova,2-2,1-1,AC Siena
20,Thu Dec 26 2013,15:00,US Palermo,1-0,0-0,Ternana Calcio
20,Thu Dec 26 2013,15:00,Reggina Calcio,1-1,1-0,AS Avellino
20,Thu Dec 26 2013,15:00,Trapani Calcio,1-0,1-0,FC Crotone
21,Sun Dec 29 2013,18:00,AC Cesena,1-1,1-1,Modena FC
21,Sun Dec 29 2013,15:00,Ternana Calcio,2-1,0-0,Reggina Calcio
21,Sun Dec 29 2013,12:30,AC Siena,1-1,0-0,AS Varese 1910
21,Sun Dec 29 2013,15:00,AS Avellino,2-1,1-1,Calcio Padova
21,Sun Dec 29 2013,15:00,Brescia Calcio,3-3,1-1,Trapani Calcio
21,Sun Dec 29 2013,15:00,Carpi FC,1-0,0-0,SS Juve Stabia
21,Sun Dec 29 2013,15:00,Spezia Calcio,1-4,0-0,Latina Calcio
21,Sun Dec 29 2013,15:00,FC Crotone,1-2,0-1,US Palermo
21,Sun Dec 29 2013,15:00,Novara Calcio,0-1,0-0,AS Bari
21,Sun Dec 29 2013,15:00,Pescara Calcio,1-2,0-1,Empoli FC
21,Sun Dec 29 2013,15:00,AS Cittadella,1-2,0-1,Virtus Lanciano
20,Sun Jan 19 2014,12:30,AS Varese 1910,1-1,0-0,Novara Calcio
22,Fri Jan 24 2014,20:30,Trapani Calcio,2-1,2-0,Calcio Padova
22,Sat Jan 25 2014,15:00,US Palermo,0-0,0-0,Modena FC
22,Sat Jan 25 2014,15:00,Novara Calcio,2-1,0-1,AS Avellino
22,Sat Jan 25 2014,15:00,Virtus Lanciano,1-0,0-0,Brescia Calcio
22,Sat Jan 25 2014,15:00,AS Varese 1910,1-3,1-2,AC Cesena
22,Sat Jan 25 2014,15:00,Latina Calcio,2-1,0-0,Empoli FC
22,Sat Jan 25 2014,15:00,Carpi FC,1-2,1-1,Ternana Calcio
22,Sat Jan 25 2014,15:00,SS Juve Stabia,2-1,0-0,Pescara Calcio
22,Sat Jan 25 2014,15:00,AS Bari,0-1,0-1,Reggina Calcio
22,Sat Jan 25 2014,15:00,AS Cittadella,1-2,1-0,Spezia Calcio
22,Mon Jan 27 2014,20:30,FC Crotone,0-0,0-0,AC Siena
23,Fri Jan 31 2014,20:30,AS Avellino,1-1,0-0,Latina Calcio
23,Sat Feb 1 2014,15:00,Spezia Calcio,1-1,0-1,SS Juve Stabia
23,Sat Feb 1 2014,15:00,Brescia Calcio,2-1,0-1,AS Bari
23,Sat Feb 1 2014,15:00,Calcio Padova,1-4,1-1,Carpi FC
23,Sat Feb 1 2014,15:00,Ternana Calcio,2-1,2-0,AS Cittadella
23,Sat Feb 1 2014,15:00,AC Cesena,1-0,0-0,FC Crotone
23,Sat Feb 1 2014,15:00,Reggina Calcio,1-0,0-0,Virtus Lanciano
23,Sat Feb 1 2014,15:00,Modena FC,4-1,1-0,AS Varese 1910
23,Sat Feb 1 2014,15:00,Pescara Calcio,0-1,0-0,Trapani Calcio
23,Sat Feb 1 2014,15:00,AC Siena,1-0,1-0,Novara Calcio
23,Mon Feb 3 2014,20:30,Empoli FC,1-1,0-0,US Palermo
24,Fri Feb 7 2014,20:30,Virtus Lanciano,1-1,0-1,AC Cesena
24,Sat Feb 8 2014,15:00,US Palermo,1-0,0-0,Calcio Padova
24,Sat Feb 8 2014,15:00,Ternana Calcio,1-1,0-0,AS Avellino
24,Sat Feb 8 2014,15:00,Trapani Calcio,0-0,0-0,Empoli FC
24,Sat Feb 8 2014,15:00,AS Varese 1910,0-0,0-0,Latina Calcio
24,Sat Feb 8 2014,15:00,AS Cittadella,0-1,0-0,Modena FC
24,Sat Feb 8 2014,15:00,AS Bari,2-1,2-0,AC Siena
24,Sat Feb 8 2014,15:00,FC Crotone,3-0,1-0,Pescara Calcio
24,Sat Feb 8 2014,15:00,SS Juve Stabia,1-1,0-0,Reggina Calcio
24,Sat Feb 8 2014,15:00,Carpi FC,1-1,0-0,Spezia Calcio
24,Mon Feb 10 2014,20:30,Novara Calcio,1-2,0-1,Brescia Calcio
25,Sat Feb 15 2014,15:00,AC Cesena,0-0,0-0,US Palermo
25,Sat Feb 15 2014,15:00,Empoli FC,1-1,0-1,Carpi FC
25,Sat Feb 15 2014,15:00,Latina Calcio,1-0,1-0,AS Cittadella
25,Sat Feb 15 2014,15:00,Spezia Calcio,3-1,3-0,FC Crotone
25,Sat Feb 15 2014,15:00,AC Siena,1-0,0-0,SS Juve Stabia
25,Sat Feb 15 2014,15:00,Calcio Padova,1-0,0-0,Novara Calcio
25,Sat Feb 15 2014,15:00,AS Avellino,1-3,0-3,Virtus Lanciano
25,Sat Feb 15 2014,15:00,Brescia Calcio,1-1,1-0,Ternana Calcio
25,Sat Feb 15 2014,15:00,Reggina Calcio,1-1,0-0,Trapani Calcio
25,Sat Feb 15 2014,18:00,Pescara Calcio,1-2,0-1,AS Varese 1910
25,Sun Feb 16 2014,12:30,Modena FC,4-0,1-0,AS Bari
26,Fri Feb 21 2014,20:30,FC Crotone,1-0,1-0,Brescia Calcio
26,Sat Feb 22 2014,18:00,US Palermo,1-1,1-0,Spezia Calcio
26,Sat Feb 22 2014,15:00,AS Varese 1910,1-1,0-0,AS Avellino
26,Sat Feb 22 2014,15:00,Carpi FC,1-2,1-1,AC Cesena
26,Sat Feb 22 2014,15:00,SS Juve Stabia,1-1,0-0,AS Cittadella
26,Sat Feb 22 2014,15:00,Calcio Padova,0-1,0-1,Empoli FC
26,Sat Feb 22 2014,15:00,Ternana Calcio,2-2,0-0,AC Siena
26,Sat Feb 22 2014,15:00,Trapani Calcio,2-0,1-0,Modena FC
26,Sat Feb 22 2014,15:00,AS Bari,1-0,0-0,Pescara Calcio
26,Sat Feb 22 2014,15:00,Novara Calcio,1-0,1-0,Reggina Calcio
26,Sat Feb 22 2014,15:00,Virtus Lanciano,0-0,0-0,Latina Calcio
27,Fri Feb 28 2014,20:30,Latina Calcio,3-0,1-0,Calcio Padova
27,Sat Mar 1 2014,15:00,AC Siena,1-1,0-0,Empoli FC
27,Sat Mar 1 2014,15:00,US Palermo,2-1,0-0,AS Bari
27,Sat Mar 1 2014,15:00,Brescia Calcio,0-2,0-2,Carpi FC
27,Sat Mar 1 2014,15:00,Modena FC,2-0,1-0,FC Crotone
27,Sat Mar 1 2014,18:00,AS Avellino,1-1,0-0,Pescara Calcio
27,Sat Mar 1 2014,15:00,Virtus Lanciano,1-0,0-0,SS Juve Stabia
27,Sat Mar 1 2014,15:00,AS Cittadella,2-2,0-0,Novara Calcio
27,Sat Mar 1 2014,15:00,Spezia Calcio,2-2,1-0,Ternana Calcio
27,Sat Mar 1 2014,15:00,AC Cesena,2-2,0-1,Trapani Calcio
27,Sat Mar 1 2014,15:00,Reggina Calcio,3-4,2-0,AS Varese 1910
28,Fri Mar 7 2014,20:30,Empoli FC,0-1,0-0,AS Avellino
28,Sat Mar 8 2014,15:00,AS Bari,1-0,1-0,Virtus Lanciano
28,Sat Mar 8 2014,15:00,Pescara Calcio,2-0,1-0,AC Cesena
28,Sat Mar 8 2014,15:00,FC Crotone,2-0,1-0,AS Cittadella
28,Sat Mar 8 2014,15:00,Brescia Calcio,0-2,0-2,Latina Calcio
28,Sat Mar 8 2014,15:00,Calcio Padova,2-2,0-2,Modena FC
28,Sat Mar 8 2014,15:00,Ternana Calcio,2-0,1-0,AS Varese 1910
28,Sat Mar 8 2014,15:00,Trapani Calcio,0-2,0-0,AC Siena
28,Sat Mar 8 2014,15:00,Novara Calcio,2-0,1-0,Spezia Calcio
28,Sat Mar 8 2014,15:00,Carpi FC,0-3,0-0,Reggina Calcio
28,Mon Mar 10 2014,20:30,SS Juve Stabia,0-3,0-3,US Palermo
2,Tue Mar 11 2014,15:00,Carpi FC,1-1,1-0,Calcio Padova
29,Fri Mar 14 2014,20:30,Spezia Calcio,0-1,0-1,Pescara Calcio
29,Sat Mar 15 2014,15:00,AS Bari,1-0,0-0,AS Avellino
29,Sat Mar 15 2014,15:00,US Palermo,2-0,1-0,Brescia Calcio
29,Sat Mar 15 2014,15:00,AS Cittadella,1-0,0-0,Carpi FC
29,Sat Mar 15 2014,15:00,Reggina Calcio,1-4,0-0,FC Crotone
29,Sat Mar 15 2014,15:00,Modena FC,0-0,0-0,Empoli FC
29,Sat Mar 15 2014,15:00,Virtus Lanciano,2-1,1-0,Novara Calcio
29,Sat Mar 15 2014,15:00,AS Varese 1910,0-3,0-1,Calcio Padova
29,Sat Mar 15 2014,15:00,SS Juve Stabia,2-3,1-2,Ternana Calcio
29,Sat Mar 15 2014,15:00,Latina Calcio,0-1,0-0,Trapani Calcio
29,Sat Mar 15 2014,18:00,AC Siena,1-0,1-0,AC Cesena
30,Fri Mar 21 2014,19:00,Trapani Calcio,1-1,1-1,AS Varese 1910
30,Fri Mar 21 2014,21:00,AS Avellino,0-1,0-0,AC Siena
30,Sat Mar 22 2014,15:00,AC Cesena,1-0,0-0,SS Juve Stabia
30,Sat Mar 22 2014,15:00,Novara Calcio,1-0,0-0,Carpi FC
30,Sat Mar 22 2014,15:00,Calcio Padova,0-4,0-1,AS Cittadella
30,Sat Mar 22 2014,15:00,FC Crotone,0-0,0-0,AS Bari
30,Sat Mar 22 2014,15:00,Modena FC,4-0,0-0,Latina Calcio
30,Sat Mar 22 2014,15:00,Pescara Calcio,1-2,0-1,US Palermo
30,Sat Mar 22 2014,15:00,Empoli FC,4-0,4-0,Reggina Calcio
30,Sat Mar 22 2014,15:00,Brescia Calcio,0-2,0-1,Spezia Calcio
30,Sat Mar 22 2014,15:00,Ternana Calcio,1-1,1-1,Virtus Lanciano
31,Tue Mar 25 2014,20:30,Carpi FC,1-1,1-1,AS Avellino
31,Tue Mar 25 2014,20:30,AS Cittadella,0-1,0-0,Brescia Calcio
31,Tue Mar 25 2014,20:30,AS Bari,0-0,0-0,AC Cesena
