Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
19,Fri Nov 29 2013,18:30,CET/+0100,Austria Lustenau,4-0,0-0,SV Mattersburg,2013-11-29T17:30Z
19,Fri Nov 29 2013,18:30,CET/+0100,SC/ESV Parndorf,1-0,0-0,TSV Hartberg,2013-11-29T17:30Z
19,Fri Nov 29 2013,18:30,CET/+0100,Kapfenberger SV 1919,2-2,0-0,SKN St. Pölten,2013-11-29T17:30Z
19,Fri Nov 29 2013,20:30,CET/+0100,FC Liefering,1-1,1-1,SCR Altach,2013-11-29T19:30Z
20,Fri Feb 28 2014,18:30,CET/+0100,SKN St. Pölten,0-0,0-0,Austria Lustenau,2014-02-28T17:30Z
20,Fri Feb 28 2014,18:30,CET/+0100,SV Mattersburg,2-2,2-0,SV Horn,2014-02-28T17:30Z
20,Fri Feb 28 2014,18:30,CET/+0100,TSV Hartberg,2-1,1-0,FC Liefering,2014-02-28T17:30Z
20,Fri Feb 28 2014,20:30,CET/+0100,SCR Altach,2-0,0-0,Kapfenberger SV 1919,2014-02-28T19:30Z
20,Fri Feb 28 2014,18:30,CET/+0100,First Vienna FC,0-1,0-1,SC/ESV Parndorf,2014-02-28T17:30Z
21,Fri Mar 7 2014,18:30,CET/+0100,SV Horn,0-2,0-0,TSV Hartberg,2014-03-07T17:30Z
21,Fri Mar 7 2014,18:30,CET/+0100,SCR Altach,2-2,0-1,First Vienna FC,2014-03-07T17:30Z
21,Fri Mar 7 2014,18:30,CET/+0100,FC Liefering,2-4,0-3,Austria Lustenau,2014-03-07T17:30Z
21,Fri Mar 7 2014,18:30,CET/+0100,SC/ESV Parndorf,0-0,0-0,SKN St. Pölten,2014-03-07T17:30Z
21,Fri Mar 7 2014,20:30,CET/+0100,Kapfenberger SV 1919,0-2,0-1,SV Mattersburg,2014-03-07T19:30Z
22,Mon Mar 10 2014,18:30,CET/+0100,SKN St. Pölten,6-0,1-0,SV Horn,2014-03-10T17:30Z
22,Tue Mar 11 2014,18:30,CET/+0100,FC Liefering,0-1,0-1,SC/ESV Parndorf,2014-03-11T17:30Z
22,Tue Mar 11 2014,18:30,CET/+0100,SV Mattersburg,1-1,0-1,First Vienna FC,2014-03-11T17:30Z
22,Tue Mar 11 2014,18:30,CET/+0100,TSV Hartberg,2-2,2-0,SCR Altach,2014-03-11T17:30Z
22,Tue Mar 11 2014,18:30,CET/+0100,Austria Lustenau,2-0,2-0,Kapfenberger SV 1919,2014-03-11T17:30Z
23,Fri Mar 14 2014,18:30,CET/+0100,First Vienna FC,1-1,1-1,FC Liefering,2014-03-14T17:30Z
23,Fri Mar 14 2014,18:30,CET/+0100,SCR Altach,3-2,2-2,SKN St. Pölten,2014-03-14T17:30Z
23,Fri Mar 14 2014,18:30,CET/+0100,SV Mattersburg,2-2,1-1,TSV Hartberg,2014-03-14T17:30Z
23,Fri Mar 14 2014,18:30,CET/+0100,Kapfenberger SV 1919,2-1,0-0,SC/ESV Parndorf,2014-03-14T17:30Z
23,Fri Mar 14 2014,20:30,CET/+0100,SV Horn,2-0,2-0,Austria Lustenau,2014-03-14T19:30Z
24,Fri Mar 21 2014,18:30,CET/+0100,SKN St. Pölten,2-2,1-1,SV Mattersburg,2014-03-21T17:30Z
24,Fri Mar 21 2014,18:30,CET/+0100,Austria Lustenau,1-1,1-0,TSV Hartberg,2014-03-21T17:30Z
24,Fri Mar 21 2014,18:30,CET/+0100,FC Liefering,1-1,1-1,SV Horn,2014-03-21T17:30Z
24,Fri Mar 21 2014,18:30,CET/+0100,Kapfenberger SV 1919,3-1,1-0,First Vienna FC,2014-03-21T17:30Z
24,Fri Mar 21 2014,20:30,CET/+0100,SC/ESV Parndorf,0-3,0-2,SCR Altach,2014-03-21T19:30Z
25,Mon Mar 24 2014,18:30,CET/+0100,SCR Altach,2-0,0-0,Austria Lustenau,2014-03-24T17:30Z
25,Tue Mar 25 2014,18:30,CET/+0100,SV Horn,1-3,0-3,SC/ESV Parndorf,2014-03-25T17:30Z
25,Tue Mar 25 2014,18:30,CET/+0100,SV Mattersburg,0-5,0-1,FC Liefering,2014-03-25T17:30Z
25,Tue Mar 25 2014,18:30,CET/+0100,TSV Hartberg,1-5,0-3,Kapfenberger SV 1919,2014-03-25T17:30Z
25,Tue Mar 25 2014,18:30,CET/+0100,First Vienna FC,1-2,0-2,SKN St. Pölten,2014-03-25T17:30Z
26,Fri Mar 28 2014,18:30,CET/+0100,First Vienna FC,0-1,0-0,Austria Lustenau,2014-03-28T17:30Z
26,Fri Mar 28 2014,18:30,CET/+0100,SKN St. Pölten,1-1,1-1,TSV Hartberg,2014-03-28T17:30Z
26,Fri Mar 28 2014,18:30,CET/+0100,SCR Altach,0-1,0-1,SV Horn,2014-03-28T17:30Z
26,Fri Mar 28 2014,18:30,CET/+0100,Kapfenberger SV 1919,1-3,1-0,FC Liefering,2014-03-28T17:30Z
26,Fri Mar 28 2014,20:30,CET/+0100,SC/ESV Parndorf,2-1,2-1,SV Mattersburg,2014-03-28T19:30Z
27,Fri Apr 4 2014,18:30,CEST/+0200,Austria Lustenau,1-0,0-0,SC/ESV Parndorf,2014-04-04T16:30Z
27,Fri Apr 4 2014,18:30,CEST/+0200,FC Liefering,3-0,1-0,SKN St. Pölten,2014-04-04T16:30Z
27,Fri Apr 4 2014,18:30,CEST/+0200,SV Mattersburg,1-1,0-1,SCR Altach,2014-04-04T16:30Z
27,Fri Apr 4 2014,20:30,CEST/+0200,TSV Hartberg,2-1,1-0,First Vienna FC,2014-04-04T18:30Z
27,Fri Apr 4 2014,18:30,CEST/+0200,SV Horn,2-1,1-1,Kapfenberger SV 1919,2014-04-04T16:30Z
28,Mon Apr 7 2014,18:30,CEST/+0200,First Vienna FC,2-2,0-0,SV Horn,2014-04-07T16:30Z
28,Tue Apr 8 2014,18:30,CEST/+0200,SKN St. Pölten,2-1,0-0,Kapfenberger SV 1919,2014-04-08T16:30Z
28,Tue Apr 8 2014,18:30,CEST/+0200,SCR Altach,1-1,0-0,FC Liefering,2014-04-08T16:30Z
28,Tue Apr 8 2014,18:30,CEST/+0200,SV Mattersburg,2-1,1-1,Austria Lustenau,2014-04-08T16:30Z
28,Tue Apr 8 2014,18:30,CEST/+0200,TSV Hartberg,2-0,1-0,SC/ESV Parndorf,2014-04-08T16:30Z
29,Fri Apr 11 2014,18:30,CEST/+0200,FC Liefering,2-2,0-1,TSV Hartberg,2014-04-11T16:30Z
29,Fri Apr 11 2014,18:30,CEST/+0200,SC/ESV Parndorf,0-1,0-0,First Vienna FC,2014-04-11T16:30Z
29,Fri Apr 11 2014,18:30,CEST/+0200,Kapfenberger SV 1919,0-3,0-2,SCR Altach,2014-04-11T16:30Z
29,Fri Apr 11 2014,20:30,CEST/+0200,Austria Lustenau,0-2,0-1,SKN St. Pölten,2014-04-11T18:30Z
29,Fri Apr 11 2014,18:30,CEST/+0200,SV Horn,1-1,0-0,SV Mattersburg,2014-04-11T16:30Z
30,Mon Apr 21 2014,18:30,CEST/+0200,SV Mattersburg,1-1,0-1,Kapfenberger SV 1919,2014-04-21T16:30Z
30,Tue Apr 22 2014,18:30,CEST/+0200,SKN St. Pölten,5-4,3-1,SC/ESV Parndorf,2014-04-22T16:30Z
30,Tue Apr 22 2014,18:30,CEST/+0200,Austria Lustenau,4-1,1-0,FC Liefering,2014-04-22T16:30Z
30,Tue Apr 22 2014,18:30,CEST/+0200,TSV Hartberg,1-3,0-0,SV Horn,2014-04-22T16:30Z
30,Tue Apr 22 2014,18:30,CEST/+0200,First Vienna FC,0-4,0-1,SCR Altach,2014-04-22T16:30Z
31,Fri Apr 25 2014,18:30,CEST/+0200,First Vienna FC,1-2,0-1,SV Mattersburg,2014-04-25T16:30Z
31,Fri Apr 25 2014,18:30,CEST/+0200,SV Horn,1-0,0-0,SKN St. Pölten,2014-04-25T16:30Z
31,Fri Apr 25 2014,18:30,CEST/+0200,SCR Altach,3-0,1-0,TSV Hartberg,2014-04-25T16:30Z
31,Fri Apr 25 2014,18:30,CEST/+0200,SC/ESV Parndorf,2-1,1-0,FC Liefering,2014-04-25T16:30Z
31,Fri Apr 25 2014,20:30,CEST/+0200,Kapfenberger SV 1919,2-3,1-1,Austria Lustenau,2014-04-25T18:30Z
32,Mon Apr 28 2014,18:30,CEST/+0200,SKN St. Pölten,2-2,1-0,SCR Altach,2014-04-28T16:30Z
32,Tue Apr 29 2014,18:30,CEST/+0200,FC Liefering,2-1,0-1,First Vienna FC,2014-04-29T16:30Z
32,Tue Apr 29 2014,18:30,CEST/+0200,SC/ESV Parndorf,1-3,1-0,Kapfenberger SV 1919,2014-04-29T16:30Z
32,Tue Apr 29 2014,18:30,CEST/+0200,TSV Hartberg,0-0,0-0,SV Mattersburg,2014-04-29T16:30Z
32,Tue Apr 29 2014,18:30,CEST/+0200,Austria Lustenau,1-2,1-0,SV Horn,2014-04-29T16:30Z
33,Fri May 2 2014,18:30,CEST/+0200,First Vienna FC,3-2,0-1,Kapfenberger SV 1919,2014-05-02T16:30Z
33,Fri May 2 2014,18:30,CEST/+0200,SV Horn,1-4,0-1,FC Liefering,2014-05-02T16:30Z
33,Fri May 2 2014,18:30,CEST/+0200,SCR Altach,4-1,1-0,SC/ESV Parndorf,2014-05-02T16:30Z
33,Fri May 2 2014,18:30,CEST/+0200,TSV Hartberg,1-0,1-0,Austria Lustenau,2014-05-02T16:30Z
33,Fri May 2 2014,20:30,CEST/+0200,SV Mattersburg,3-2,3-0,SKN St. Pölten,2014-05-02T18:30Z
34,Fri May 9 2014,20:30,CEST/+0200,Austria Lustenau,5-0,3-0,SCR Altach,2014-05-09T18:30Z
34,Sat May 10 2014,16:30,CEST/+0200,FC Liefering,3-1,1-0,SV Mattersburg,2014-05-10T14:30Z
34,Sat May 10 2014,16:30,CEST/+0200,SC/ESV Parndorf,0-1,0-0,SV Horn,2014-05-10T14:30Z
34,Sat May 10 2014,16:30,CEST/+0200,Kapfenberger SV 1919,1-2,0-0,TSV Hartberg,2014-05-10T14:30Z
34,Sat May 10 2014,16:30,CEST/+0200,SKN St. Pölten,1-0,1-0,First Vienna FC,2014-05-10T14:30Z
35,Tue May 13 2014,18:30,CEST/+0200,SV Horn,2-4,0-3,SCR Altach,2014-05-13T16:30Z
35,Tue May 13 2014,18:30,CEST/+0200,Austria Lustenau,2-1,0-1,First Vienna FC,2014-05-13T16:30Z
35,Tue May 13 2014,18:30,CEST/+0200,FC Liefering,1-0,1-0,Kapfenberger SV 1919,2014-05-13T16:30Z
35,Tue May 13 2014,18:30,CEST/+0200,SV Mattersburg,2-4,1-0,SC/ESV Parndorf,2014-05-13T16:30Z
35,Tue May 13 2014,18:30,CEST/+0200,TSV Hartberg,0-0,0-0,SKN St. Pölten,2014-05-13T16:30Z
36,Fri May 23 2014,18:00,CEST/+0200,SKN St. Pölten,0-4,0-2,FC Liefering,2014-05-23T16:00Z
36,Fri May 23 2014,18:00,CEST/+0200,SCR Altach,1-2,0-2,SV Mattersburg,2014-05-23T16:00Z
36,Fri May 23 2014,18:00,CEST/+0200,SC/ESV Parndorf,1-1,0-1,Austria Lustenau,2014-05-23T16:00Z
36,Fri May 23 2014,18:00,CEST/+0200,Kapfenberger SV 1919,2-0,0-0,SV Horn,2014-05-23T16:00Z
36,Fri May 23 2014,18:00,CEST/+0200,First Vienna FC,1-0,1-0,TSV Hartberg,2014-05-23T16:00Z
