Round,Date,Time,Team 1,FT,HT,Team 2
11,Sun Oct 22 2017,18:00,Rayo Vallecano,1-1,1-1,Sporting Gijón
11,Sun Oct 22 2017,12:00,Real Oviedo,2-0,0-0,Córdoba CF
11,Mon Oct 23 2017,20:30,CD Leonesa,0-0,0-0,Albacete
12,Fri Oct 27 2017,21:00,Real Zaragoza,0-0,0-0,CD Leonesa
12,Sat Oct 28 2017,16:00,CD Lugo,1-0,1-0,Gimnàstic
12,Sat Oct 28 2017,20:00,Sporting Gijón,2-0,2-0,UD Almería
12,Sat Oct 28 2017,18:00,Albacete,0-0,0-0,SD Huesca
12,Sat Oct 28 2017,18:00,Cádiz CF,0-0,0-0,Rayo Vallecano
12,Sun Oct 29 2017,16:00,Córdoba CF,1-1,1-1,CD Numancia
12,Sun Oct 29 2017,12:00,FC Barcelona B,1-1,1-0,Sevilla Atlético
12,Sun Oct 29 2017,20:30,CD Tenerife,0-0,0-0,CA Osasuna
12,Sun Oct 29 2017,20:00,CF Reus Deportiu,2-2,1-1,Real Valladolid
12,Sun Oct 29 2017,18:00,AD Alcorcón,2-0,1-0,Real Oviedo
12,Mon Oct 30 2017,20:30,Granada CF,4-1,2-0,Lorca FC
7,Wed Nov 1 2017,18:00,Gimnàstic,0-0,0-0,FC Barcelona B
13,Fri Nov 3 2017,20:30,CD Numancia,1-0,0-0,AD Alcorcón
13,Sat Nov 4 2017,18:00,Sevilla Atlético,1-1,0-1,CD Tenerife
13,Sat Nov 4 2017,20:30,CF Reus Deportiu,1-0,0-0,Sporting Gijón
13,Sat Nov 4 2017,20:00,Lorca FC,1-0,0-0,Córdoba CF
13,Sat Nov 4 2017,16:00,Rayo Vallecano,1-1,0-0,Albacete
13,Sun Nov 5 2017,12:00,Real Oviedo,3-2,0-1,CD Lugo
13,Sun Nov 5 2017,16:00,CD Leonesa,1-1,0-1,FC Barcelona B
13,Sun Nov 5 2017,18:00,CA Osasuna,0-0,0-0,Granada CF
13,Sun Nov 5 2017,18:00,Real Valladolid,0-3,0-1,Gimnàstic
13,Sun Nov 5 2017,20:00,UD Almería,0-2,0-1,Cádiz CF
13,Mon Nov 6 2017,21:00,SD Huesca,3-1,1-0,Real Zaragoza
14,Fri Nov 10 2017,21:00,Córdoba CF,0-1,0-0,CA Osasuna
14,Sat Nov 11 2017,16:00,Albacete,2-0,1-0,UD Almería
14,Sat Nov 11 2017,13:00,AD Alcorcón,1-1,1-0,Lorca FC
14,Sat Nov 11 2017,18:00,CD Tenerife,2-0,2-0,CD Leonesa
14,Sat Nov 11 2017,19:30,FC Barcelona B,0-2,0-0,SD Huesca
14,Sat Nov 11 2017,18:00,Real Zaragoza,3-2,2-0,Rayo Vallecano
14,Sun Nov 12 2017,12:00,Granada CF,1-2,0-1,Sevilla Atlético
14,Sun Nov 12 2017,16:00,Gimnàstic,1-2,1-0,Real Oviedo
14,Sun Nov 12 2017,18:00,CD Lugo,0-1,0-1,CD Numancia
14,Sun Nov 12 2017,20:30,Sporting Gijón,1-1,1-0,Real Valladolid
14,Mon Nov 13 2017,21:00,Cádiz CF,1-0,1-0,CF Reus Deportiu
15,Fri Nov 17 2017,21:00,UD Almería,3-0,1-0,Real Zaragoza
15,Sat Nov 18 2017,20:00,CF Reus Deportiu,1-1,0-1,Albacete
15,Sat Nov 18 2017,16:00,SD Huesca,3-0,2-0,CD Tenerife
15,Sat Nov 18 2017,18:00,Real Valladolid,3-1,1-0,Real Oviedo
15,Sat Nov 18 2017,18:00,Lorca FC,1-2,1-1,CD Lugo
15,Sun Nov 19 2017,12:00,CD Numancia,1-2,1-1,Gimnàstic
15,Sun Nov 19 2017,16:00,Rayo Vallecano,1-0,0-0,FC Barcelona B
15,Sun Nov 19 2017,18:00,Sevilla Atlético,1-1,0-0,Córdoba CF
15,Sun Nov 19 2017,20:30,Sporting Gijón,0-3,0-1,Cádiz CF
15,Sun Nov 19 2017,20:00,CD Leonesa,1-1,1-0,Granada CF
15,Sun Nov 19 2017,18:00,CA Osasuna,2-3,1-0,AD Alcorcón
16,Fri Nov 24 2017,21:00,CD Tenerife,2-2,0-1,Rayo Vallecano
16,Sat Nov 25 2017,16:00,Cádiz CF,1-0,1-0,Real Valladolid
16,Sat Nov 25 2017,18:00,Real Oviedo,3-1,1-1,CD Numancia
16,Sat Nov 25 2017,18:00,Gimnàstic,0-2,0-0,Lorca FC
16,Sat Nov 25 2017,20:00,AD Alcorcón,0-0,0-0,Sevilla Atlético
16,Sat Nov 25 2017,20:30,Real Zaragoza,0-0,0-0,CF Reus Deportiu
16,Sun Nov 26 2017,12:00,FC Barcelona B,1-1,0-0,UD Almería
16,Sun Nov 26 2017,16:00,Granada CF,2-0,2-0,SD Huesca
16,Sun Nov 26 2017,18:00,Córdoba CF,2-2,2-0,CD Leonesa
16,Sun Nov 26 2017,20:00,Albacete,2-2,1-0,Sporting Gijón
16,Sun Nov 26 2017,18:00,CD Lugo,1-0,0-0,CA Osasuna
17,Sat Dec 2 2017,16:00,SD Huesca,3-1,2-0,Córdoba CF
17,Sat Dec 2 2017,18:00,Rayo Vallecano,1-0,0-0,Granada CF
17,Sat Dec 2 2017,18:00,CF Reus Deportiu,2-1,1-1,FC Barcelona B
17,Sat Dec 2 2017,20:00,Lorca FC,0-2,0-2,Real Oviedo
17,Sun Dec 3 2017,12:00,CD Leonesa,2-2,1-1,AD Alcorcón
17,Sun Dec 3 2017,16:00,Real Valladolid,2-3,2-0,CD Numancia
17,Sun Dec 3 2017,18:00,Sevilla Atlético,1-1,1-0,CD Lugo
17,Sun Dec 3 2017,20:30,Sporting Gijón,0-1,0-0,Real Zaragoza
17,Sun Dec 3 2017,20:00,UD Almería,2-1,1-0,CD Tenerife
17,Sun Dec 3 2017,18:00,Cádiz CF,2-0,1-0,Albacete
18,Fri Dec 8 2017,21:00,FC Barcelona B,2-1,2-0,Sporting Gijón
18,Fri Dec 8 2017,18:00,Granada CF,3-2,1-0,UD Almería
18,Sat Dec 9 2017,20:30,Real Zaragoza,0-2,0-0,Cádiz CF
18,Sat Dec 9 2017,20:00,CD Numancia,1-0,1-0,Lorca FC
18,Sat Dec 9 2017,18:00,AD Alcorcón,1-1,1-1,SD Huesca
18,Sat Dec 9 2017,16:00,Albacete,2-1,1-0,Real Valladolid
18,Sun Dec 10 2017,20:00,CD Tenerife,3-0,1-0,CF Reus Deportiu
18,Sun Dec 10 2017,12:00,Córdoba CF,2-2,2-0,Rayo Vallecano
18,Sun Dec 10 2017,16:00,CD Lugo,3-1,0-0,CD Leonesa
18,Sun Dec 10 2017,18:00,Real Oviedo,1-0,1-0,CA Osasuna
18,Sun Dec 10 2017,18:00,Gimnàstic,2-1,2-0,Sevilla Atlético
19,Fri Dec 15 2017,21:00,Cádiz CF,3-1,0-0,FC Barcelona B
19,Sat Dec 16 2017,20:00,UD Almería,1-0,0-0,Córdoba CF
19,Sat Dec 16 2017,16:00,CA Osasuna,2-2,2-1,CD Numancia
19,Sat Dec 16 2017,18:00,CF Reus Deportiu,0-0,0-0,Granada CF
19,Sat Dec 16 2017,18:00,Real Valladolid,3-0,1-0,Lorca FC
19,Sat Dec 16 2017,20:30,Albacete,0-0,0-0,Real Zaragoza
19,Sun Dec 17 2017,18:00,Sporting Gijón,3-0,2-0,CD Tenerife
19,Sun Dec 17 2017,12:00,Sevilla Atlético,0-1,0-1,Real Oviedo
19,Sun Dec 17 2017,16:00,SD Huesca,3-0,2-0,CD Lugo
19,Sun Dec 17 2017,20:00,Rayo Vallecano,2-1,0-0,AD Alcorcón
19,Sun Dec 17 2017,18:00,CD Leonesa,2-0,0-0,Gimnàstic
20,Tue Dec 19 2017,20:00,FC Barcelona B,0-1,0-1,Albacete
20,Tue Dec 19 2017,21:00,Real Valladolid,3-2,3-1,Real Zaragoza
20,Wed Dec 20 2017,21:00,Córdoba CF,5-0,2-0,CF Reus Deportiu
20,Wed Dec 20 2017,20:00,Lorca FC,0-1,0-1,CA Osasuna
20,Wed Dec 20 2017,21:00,Granada CF,2-1,0-0,Sporting Gijón
20,Thu Dec 21 2017,21:00,CD Tenerife,1-1,0-1,Cádiz CF
20,Thu Dec 21 2017,20:00,CD Numancia,3-0,0-0,Sevilla Atlético
20,Fri Dec 22 2017,20:00,CD Lugo,1-2,0-1,Rayo Vallecano
20,Fri Dec 22 2017,21:00,AD Alcorcón,2-0,1-0,UD Almería
20,Sat Dec 23 2017,18:00,Real Oviedo,3-0,1-0,CD Leonesa
20,Sat Dec 23 2017,16:00,Gimnàstic,1-2,0-1,SD Huesca
21,Sat Jan 6 2018,16:00,Sporting Gijón,3-2,2-0,Córdoba CF
21,Sat Jan 6 2018,20:30,Real Zaragoza,1-1,0-0,FC Barcelona B
21,Sat Jan 6 2018,18:00,Rayo Vallecano,2-3,1-2,Gimnàstic
21,Sat Jan 6 2018,18:00,Cádiz CF,1-0,1-0,Granada CF
21,Sat Jan 6 2018,20:00,CF Reus Deportiu,1-1,0-1,AD Alcorcón
21,Sun Jan 7 2018,20:00,UD Almería,1-0,0-0,CD Lugo
21,Sun Jan 7 2018,12:00,Sevilla Atlético,3-2,2-2,Lorca FC
21,Sun Jan 7 2018,12:00,CA Osasuna,4-2,1-2,Real Valladolid
21,Sun Jan 7 2018,16:00,Albacete,1-2,0-0,CD Tenerife
21,Sun Jan 7 2018,18:00,SD Huesca,1-1,1-0,Real Oviedo
21,Sun Jan 7 2018,18:00,CD Leonesa,2-2,0-0,CD Numancia
22,Fri Jan 12 2018,21:00,Rayo Vallecano,2-2,1-1,Real Oviedo
22,Sat Jan 13 2018,20:30,Real Zaragoza,1-0,1-0,CD Tenerife
22,Sat Jan 13 2018,16:00,FC Barcelona B,0-1,0-0,Real Valladolid
22,Sat Jan 13 2018,18:00,Sporting Gijón,3-0,1-0,AD Alcorcón
22,Sat Jan 13 2018,18:00,UD Almería,1-1,0-0,Gimnàstic
22,Sat Jan 13 2018,20:00,CF Reus Deportiu,0-1,0-1,CD Lugo
22,Sun Jan 14 2018,18:00,CD Leonesa,2-1,0-0,Lorca FC
22,Sun Jan 14 2018,12:00,SD Huesca,2-1,0-0,CD Numancia
22,Sun Jan 14 2018,16:00,Cádiz CF,2-0,1-0,Córdoba CF
22,Sun Jan 14 2018,20:00,Sevilla Atlético,0-1,0-0,CA Osasuna
22,Sun Jan 14 2018,18:00,Albacete,2-1,1-0,Granada CF
17,Thu Jan 18 2018,19:00,CA Osasuna,0-2,0-1,Gimnàstic
23,Fri Jan 19 2018,21:00,Granada CF,2-1,2-1,Real Zaragoza
23,Sat Jan 20 2018,18:00,Real Oviedo,2-1,0-0,UD Almería
23,Sat Jan 20 2018,16:00,Real Valladolid,1-0,0-0,Sevilla Atlético
23,Sat Jan 20 2018,18:00,Córdoba CF,1-0,0-0,Albacete
23,Sat Jan 20 2018,20:00,Lorca FC,2-3,2-1,SD Huesca
23,Sat Jan 20 2018,20:30,CD Lugo,3-1,1-0,Sporting Gijón
23,Sun Jan 21 2018,12:00,AD Alcorcón,1-0,1-0,Cádiz CF
23,Sun Jan 21 2018,16:00,CA Osasuna,2-1,1-0,CD Leonesa
23,Sun Jan 21 2018,18:00,Gimnàstic,1-2,0-1,CF Reus Deportiu
23,Sun Jan 21 2018,18:00,CD Numancia,0-0,0-0,Rayo Vallecano
23,Sun Jan 21 2018,20:00,CD Tenerife,1-3,0-3,FC Barcelona B
24,Fri Jan 26 2018,21:00,Real Zaragoza,1-0,1-0,Córdoba CF
24,Sat Jan 27 2018,16:00,FC Barcelona B,3-0,1-0,Granada CF
24,Sat Jan 27 2018,20:30,Cádiz CF,1-1,0-0,CD Lugo
24,Sat Jan 27 2018,18:00,Rayo Vallecano,5-1,2-0,Lorca FC
24,Sat Jan 27 2018,20:00,Albacete,2-0,1-0,AD Alcorcón
24,Sat Jan 27 2018,18:00,CF Reus Deportiu,0-0,0-0,Real Oviedo
24,Sun Jan 28 2018,12:00,CD Leonesa,2-1,0-1,Sevilla Atlético
24,Sun Jan 28 2018,16:00,Sporting Gijón,2-0,1-0,Gimnàstic
24,Sun Jan 28 2018,20:00,CD Tenerife,0-0,0-0,Real Valladolid
24,Sun Jan 28 2018,18:00,SD Huesca,1-0,1-0,CA Osasuna
24,Sun Jan 28 2018,18:00,UD Almería,0-0,0-0,CD Numancia
25,Fri Feb 2 2018,21:00,CA Osasuna,1-1,0-1,Rayo Vallecano
25,Sat Feb 3 2018,16:00,Gimnàstic,0-0,0-0,Cádiz CF
25,Sat Feb 3 2018,18:00,Real Valladolid,3-2,2-2,CD Leonesa
25,Sat Feb 3 2018,18:00,AD Alcorcón,1-1,1-1,Real Zaragoza
25,Sat Feb 3 2018,20:00,Lorca FC,1-2,1-0,UD Almería
25,Sat Feb 3 2018,20:30,Granada CF,2-1,2-0,CD Tenerife
25,Sun Feb 4 2018,12:00,CD Lugo,1-1,0-0,Albacete
25,Sun Feb 4 2018,20:00,Córdoba CF,1-2,1-0,FC Barcelona B
25,Sun Feb 4 2018,18:00,CD Numancia,1-0,0-0,CF Reus Deportiu
25,Sun Feb 4 2018,18:00,Real Oviedo,2-1,1-1,Sporting Gijón
25,Sun Feb 4 2018,16:00,Sevilla Atlético,0-1,0-0,SD Huesca
26,Fri Feb 9 2018,21:00,Granada CF,1-0,1-0,Real Valladolid
26,Sat Feb 10 2018,20:00,UD Almería,0-1,0-0,CA Osasuna
26,Sat Feb 10 2018,16:00,Sporting Gijón,2-0,0-0,CD Numancia
26,Sat Feb 10 2018,18:00,Cádiz CF,2-1,0-0,Real Oviedo
26,Sat Feb 10 2018,18:00,FC Barcelona B,0-1,0-0,AD Alcorcón
26,Sun Feb 11 2018,12:00,Albacete,0-1,0-1,Gimnàstic
26,Sun Feb 11 2018,16:00,SD Huesca,1-0,0-0,CD Leonesa
26,Sun Feb 11 2018,18:00,CF Reus Deportiu,3-0,0-0,Lorca FC
26,Sun Feb 11 2018,18:00,Rayo Vallecano,2-0,0-0,Sevilla Atlético
26,Sun Feb 11 2018,20:00,CD Tenerife,5-1,2-1,Córdoba CF
26,Sun Feb 11 2018,20:30,Real Zaragoza,2-0,1-0,CD Lugo
27,Fri Feb 16 2018,21:00,Real Valladolid,3-2,2-0,SD Huesca
27,Sat Feb 17 2018,18:00,Real Oviedo,0-0,0-0,Albacete
27,Sat Feb 17 2018,16:00,CA Osasuna,0-0,0-0,CF Reus Deportiu
27,Sat Feb 17 2018,18:00,AD Alcorcón,1-1,1-1,CD Tenerife
27,Sat Feb 17 2018,20:30,Gimnàstic,0-2,0-1,Real Zaragoza
27,Sat Feb 17 2018,20:00,Lorca FC,0-0,0-0,Sporting Gijón
27,Sun Feb 18 2018,12:00,Sevilla Atlético,0-3,0-1,UD Almería
27,Sun Feb 18 2018,16:00,Córdoba CF,1-2,1-0,Granada CF
27,Sun Feb 18 2018,18:00,CD Numancia,1-0,0-0,Cádiz CF
27,Sun Feb 18 2018,18:00,CD Leonesa,2-3,0-2,Rayo Vallecano
27,Sun Feb 18 2018,20:00,CD Lugo,1-2,1-0,FC Barcelona B
28,Fri Feb 23 2018,21:00,Sporting Gijón,2-0,1-0,CA Osasuna
28,Sat Feb 24 2018,20:00,Cádiz CF,0-0,0-0,Lorca FC
28,Sat Feb 24 2018,16:00,FC Barcelona B,1-1,0-0,Gimnàstic
28,Sat Feb 24 2018,18:00,Rayo Vallecano,3-0,3-0,SD Huesca
28,Sat Feb 24 2018,18:00,UD Almería,2-1,2-0,CD Leonesa
28,Sun Feb 25 2018,12:00,Córdoba CF,2-1,0-1,Real Valladolid
28,Sun Feb 25 2018,16:00,Real Zaragoza,2-1,0-0,Real Oviedo
28,Sun Feb 25 2018,18:00,Albacete,1-0,1-0,CD Numancia
28,Sun Feb 25 2018,18:00,CF Reus Deportiu,2-0,0-0,Sevilla Atlético
28,Sun Feb 25 2018,18:00,Granada CF,2-0,0-0,AD Alcorcón
28,Mon Feb 26 2018,20:00,CD Tenerife,3-1,2-1,CD Lugo
29,Fri Mar 2 2018,21:00,Real Oviedo,0-0,0-0,FC Barcelona B
29,Sat Mar 3 2018,18:00,CA Osasuna,1-0,1-0,Cádiz CF
29,Sat Mar 3 2018,16:00,CD Numancia,1-2,1-1,Real Zaragoza
29,Sat Mar 3 2018,18:00,CD Leonesa,2-0,2-0,CF Reus Deportiu
29,Sat Mar 3 2018,20:00,CD Lugo,2-1,1-1,Granada CF
29,Sun Mar 4 2018,12:00,Lorca FC,1-2,1-0,Albacete
29,Sun Mar 4 2018,16:00,Gimnàstic,1-2,1-2,CD Tenerife
29,Sun Mar 4 2018,20:00,SD Huesca,2-2,1-1,UD Almería
29,Sun Mar 4 2018,18:00,AD Alcorcón,1-2,1-1,Córdoba CF
29,Sun Mar 4 2018,18:00,Real Valladolid,1-1,0-0,Rayo Vallecano
29,Sun Mar 4 2018,18:00,Sevilla Atlético,0-1,0-1,Sporting Gijón
30,Fri Mar 9 2018,21:00,CD Tenerife,3-1,2-0,Real Oviedo
30,Sat Mar 10 2018,20:00,Cádiz CF,4-1,2-0,Sevilla Atlético
30,Sat Mar 10 2018,16:00,Granada CF,0-1,0-1,Gimnàstic
30,Sat Mar 10 2018,18:00,UD Almería,0-1,0-1,Rayo Vallecano
30,Sat Mar 10 2018,18:00,AD Alcorcón,0-0,0-0,Real Valladolid
30,Sun Mar 11 2018,12:00,Real Zaragoza,3-1,2-0,Lorca FC
30,Sun Mar 11 2018,16:00,FC Barcelona B,2-2,1-0,CD Numancia
30,Sun Mar 11 2018,18:00,Albacete,0-0,0-0,CA Osasuna
30,Sun Mar 11 2018,18:00,Córdoba CF,1-0,0-0,CD Lugo
30,Sun Mar 11 2018,18:00,Sporting Gijón,4-0,1-0,CD Leonesa
30,Sun Mar 11 2018,20:00,CF Reus Deportiu,0-0,0-0,SD Huesca
31,Fri Mar 16 2018,21:00,Sevilla Atlético,1-2,1-1,Albacete
31,Sat Mar 17 2018,18:00,CD Lugo,2-1,0-1,AD Alcorcón
