Round,Date,Time,Team 1,FT,HT,Team 2
28,Tue Mar 13 2018,18:00,FC Bari 1908,1-1,0-1,Spezia Calcio
31,Fri Mar 16 2018,20:30,Foggia Calcio,2-1,0-1,AC Cesena
31,Sat Mar 17 2018,15:00,Brescia Calcio,1-1,0-1,US Cremonese
31,Sat Mar 17 2018,15:00,AC Perugia Calcio,3-0,2-0,Spezia Calcio
31,Sat Mar 17 2018,15:00,Frosinone Calcio,0-0,0-0,US Salernitana 1919
31,Sat Mar 17 2018,15:00,Empoli FC,3-2,1-0,Venezia FC
31,Sat Mar 17 2018,15:00,Virtus Entella,2-0,1-0,Parma Calcio 1913
31,Sat Mar 17 2018,15:00,Novara Calcio,2-2,1-0,US Palermo
31,Sat Mar 17 2018,15:00,Ascoli Picchio FC,2-1,1-0,Ternana Calcio
31,Sat Mar 17 2018,15:00,AS Cittadella,0-0,0-0,FC Bari 1908
31,Sun Mar 18 2018,17:30,US Avellino,2-2,0-1,Pescara Calcio
31,Mon Mar 19 2018,20:30,Carpi FC,2-0,1-0,Pro Vercelli
32,Sat Mar 24 2018,18:00,Spezia Calcio,1-1,0-0,Ascoli Picchio FC
32,Sat Mar 24 2018,20:30,FC Bari 1908,3-0,2-0,Brescia Calcio
32,Sun Mar 25 2018,15:00,Pescara Calcio,0-1,0-1,Empoli FC
32,Sun Mar 25 2018,15:00,US Palermo,4-0,1-0,Carpi FC
32,Sun Mar 25 2018,18:00,Venezia FC,2-1,1-0,AS Cittadella
32,Sun Mar 25 2018,15:00,US Cremonese,0-1,0-1,Virtus Entella
32,Sun Mar 25 2018,15:00,US Salernitana 1919,1-0,0-0,Novara Calcio
32,Sun Mar 25 2018,15:00,Ternana Calcio,0-0,0-0,Frosinone Calcio
32,Sun Mar 25 2018,12:30,Parma Calcio 1913,3-1,0-1,Foggia Calcio
32,Sun Mar 25 2018,15:00,Pro Vercelli,0-0,0-0,US Avellino
32,Sun Mar 25 2018,20:30,AC Cesena,1-1,0-0,AC Perugia Calcio
33,Wed Mar 28 2018,20:30,Ascoli Picchio FC,1-0,1-0,FC Bari 1908
33,Thu Mar 29 2018,20:30,Foggia Calcio,2-1,2-1,Pro Vercelli
33,Thu Mar 29 2018,20:30,AS Cittadella,1-2,1-1,Spezia Calcio
33,Thu Mar 29 2018,20:30,Empoli FC,2-0,0-0,US Salernitana 1919
33,Thu Mar 29 2018,20:30,Carpi FC,2-1,1-1,Ternana Calcio
33,Thu Mar 29 2018,20:30,Brescia Calcio,2-1,1-1,Pescara Calcio
33,Thu Mar 29 2018,20:30,Frosinone Calcio,2-1,0-1,Venezia FC
33,Thu Mar 29 2018,20:30,US Avellino,1-2,1-2,Parma Calcio 1913
33,Thu Mar 29 2018,20:30,Virtus Entella,1-2,0-1,US Palermo
33,Fri Mar 30 2018,19:00,Novara Calcio,1-0,0-0,AC Cesena
33,Fri Mar 30 2018,21:00,AC Perugia Calcio,1-0,0-0,US Cremonese
29,Mon Apr 2 2018,20:30,Parma Calcio 1913,3-2,2-0,US Palermo
29,Mon Apr 2 2018,17:30,Carpi FC,0-0,0-0,Venezia FC
29,Mon Apr 2 2018,15:00,US Avellino,1-2,1-0,FC Bari 1908
29,Mon Apr 2 2018,12:30,Foggia Calcio,0-3,0-1,Empoli FC
29,Tue Apr 3 2018,18:00,Brescia Calcio,0-0,0-0,Virtus Entella
29,Tue Apr 3 2018,18:00,Pro Vercelli,0-2,0-0,AC Perugia Calcio
34,Sat Apr 7 2018,15:00,Ascoli Picchio FC,2-0,2-0,Carpi FC
34,Sat Apr 7 2018,15:00,Ternana Calcio,5-1,2-1,AS Cittadella
34,Sat Apr 7 2018,15:00,Spezia Calcio,1-1,1-0,Empoli FC
34,Sat Apr 7 2018,15:00,US Cremonese,0-4,0-3,Foggia Calcio
34,Sat Apr 7 2018,15:00,Parma Calcio 1913,2-0,2-0,Frosinone Calcio
34,Sat Apr 7 2018,15:00,FC Bari 1908,1-1,1-0,US Salernitana 1919
34,Sat Apr 7 2018,15:00,US Palermo,1-1,1-1,Pescara Calcio
34,Sun Apr 8 2018,15:00,Venezia FC,1-2,0-1,Brescia Calcio
34,Sun Apr 8 2018,17:30,Pro Vercelli,0-0,0-0,Novara Calcio
34,Sun Apr 8 2018,17:30,AC Cesena,3-0,2-0,Virtus Entella
34,Mon Apr 9 2018,20:30,US Avellino,2-0,1-0,AC Perugia Calcio
35,Fri Apr 13 2018,19:00,Foggia Calcio,3-0,2-0,Ascoli Picchio FC
35,Fri Apr 13 2018,21:00,Parma Calcio 1913,0-0,0-0,AS Cittadella
35,Sat Apr 14 2018,15:00,Virtus Entella,1-1,0-0,US Avellino
35,Sat Apr 14 2018,15:00,Pescara Calcio,2-2,0-2,FC Bari 1908
35,Sat Apr 14 2018,15:00,Brescia Calcio,1-1,0-0,Carpi FC
35,Sat Apr 14 2018,15:00,US Salernitana 1919,1-1,0-1,AC Cesena
35,Sat Apr 14 2018,15:00,US Palermo,1-1,0-0,US Cremonese
35,Sat Apr 14 2018,15:00,Empoli FC,3-2,2-1,Pro Vercelli
35,Sat Apr 14 2018,15:00,Frosinone Calcio,1-1,0-0,Spezia Calcio
35,Sat Apr 14 2018,15:00,Novara Calcio,0-3,0-1,Ternana Calcio
35,Sat Apr 14 2018,15:00,AC Perugia Calcio,1-1,0-0,Venezia FC
36,Mon Apr 16 2018,20:30,Ascoli Picchio FC,0-1,0-1,Parma Calcio 1913
36,Tue Apr 17 2018,20:30,Spezia Calcio,0-1,0-1,Brescia Calcio
36,Tue Apr 17 2018,20:30,AC Cesena,2-3,1-2,Empoli FC
36,Tue Apr 17 2018,20:30,Ternana Calcio,2-2,1-0,Foggia Calcio
36,Tue Apr 17 2018,20:30,US Avellino,0-2,0-0,Frosinone Calcio
36,Tue Apr 17 2018,20:30,Venezia FC,2-0,1-0,Virtus Entella
36,Tue Apr 17 2018,20:30,AS Cittadella,0-0,0-0,US Palermo
36,Tue Apr 17 2018,20:30,Carpi FC,1-2,0-1,AC Perugia Calcio
36,Tue Apr 17 2018,20:30,Pro Vercelli,3-1,1-1,Pescara Calcio
36,Tue Apr 17 2018,20:30,US Cremonese,1-1,1-1,US Salernitana 1919
36,Tue Apr 17 2018,20:30,FC Bari 1908,1-1,0-1,Novara Calcio
37,Sat Apr 21 2018,15:00,US Cremonese,1-2,1-1,Ascoli Picchio FC
37,Sat Apr 21 2018,15:00,US Palermo,3-0,1-0,US Avellino
37,Sat Apr 21 2018,15:00,Foggia Calcio,1-1,1-1,FC Bari 1908
37,Sat Apr 21 2018,15:00,Parma Calcio 1913,2-1,1-0,Carpi FC
37,Sat Apr 21 2018,15:00,Novara Calcio,1-3,1-1,Venezia FC
37,Sat Apr 21 2018,15:00,US Salernitana 1919,1-3,0-2,AS Cittadella
37,Sat Apr 21 2018,15:00,Virtus Entella,3-2,0-1,Pro Vercelli
37,Sat Apr 21 2018,15:00,Brescia Calcio,0-0,0-0,AC Cesena
37,Sun Apr 22 2018,17:30,Pescara Calcio,3-2,2-0,Spezia Calcio
37,Sun Apr 22 2018,15:00,AC Perugia Calcio,2-3,2-1,Ternana Calcio
37,Mon Apr 23 2018,20:30,Frosinone Calcio,2-4,1-0,Empoli FC
38,Fri Apr 27 2018,19:00,Venezia FC,3-0,2-0,US Palermo
38,Fri Apr 27 2018,21:00,FC Bari 1908,1-0,1-0,Virtus Entella
38,Sat Apr 28 2018,15:00,Spezia Calcio,1-0,0-0,US Cremonese
38,Sat Apr 28 2018,15:00,US Salernitana 1919,4-2,1-0,Brescia Calcio
38,Sat Apr 28 2018,15:00,Carpi FC,0-0,0-0,US Avellino
38,Sat Apr 28 2018,15:00,AS Cittadella,3-1,0-0,Foggia Calcio
38,Sat Apr 28 2018,15:00,AC Cesena,1-0,0-0,Frosinone Calcio
38,Sat Apr 28 2018,15:00,Empoli FC,1-1,1-1,Novara Calcio
38,Sat Apr 28 2018,15:00,Pro Vercelli,1-0,0-0,Parma Calcio 1913
38,Sat Apr 28 2018,15:00,Ascoli Picchio FC,2-2,1-1,AC Perugia Calcio
38,Sat Apr 28 2018,15:00,Ternana Calcio,0-3,0-2,Pescara Calcio
39,Mon Apr 30 2018,20:30,US Palermo,1-1,0-0,FC Bari 1908
39,Tue May 1 2018,15:00,Brescia Calcio,1-2,1-1,Frosinone Calcio
39,Tue May 1 2018,15:00,Virtus Entella,1-1,0-1,Ascoli Picchio FC
39,Tue May 1 2018,18:00,AC Perugia Calcio,1-1,0-1,US Salernitana 1919
39,Tue May 1 2018,15:00,Carpi FC,0-0,0-0,Empoli FC
39,Tue May 1 2018,12:30,US Avellino,0-2,0-0,AS Cittadella
39,Tue May 1 2018,15:00,US Cremonese,1-1,0-0,Novara Calcio
39,Tue May 1 2018,15:00,Foggia Calcio,2-1,1-0,Spezia Calcio
39,Tue May 1 2018,15:00,Parma Calcio 1913,2-0,2-0,Ternana Calcio
39,Tue May 1 2018,15:00,Pro Vercelli,0-2,0-1,Venezia FC
39,Tue May 1 2018,15:00,Pescara Calcio,0-0,0-0,AC Cesena
40,Sat May 5 2018,15:00,Ascoli Picchio FC,1-1,1-1,US Avellino
40,Sat May 5 2018,15:00,AS Cittadella,2-2,1-1,Brescia Calcio
40,Sat May 5 2018,15:00,Frosinone Calcio,1-0,1-0,Carpi FC
40,Sat May 5 2018,15:00,Venezia FC,2-1,1-0,Foggia Calcio
40,Sat May 5 2018,15:00,Ternana Calcio,2-3,0-2,US Palermo
40,Sat May 5 2018,15:00,US Salernitana 1919,1-0,0-0,Virtus Entella
40,Sat May 5 2018,15:00,Novara Calcio,1-1,1-0,Pescara Calcio
40,Sat May 5 2018,15:00,Spezia Calcio,5-1,2-1,Pro Vercelli
40,Sat May 5 2018,15:00,FC Bari 1908,3-1,1-0,AC Perugia Calcio
40,Sun May 6 2018,17:30,AC Cesena,2-1,0-0,Parma Calcio 1913
40,Mon May 7 2018,20:30,Empoli FC,1-1,0-0,US Cremonese
41,Fri May 11 2018,20:30,US Avellino,1-0,0-0,Spezia Calcio
41,Sat May 12 2018,15:00,Carpi FC,1-1,1-1,AS Cittadella
41,Sat May 12 2018,15:00,Parma Calcio 1913,1-0,0-0,FC Bari 1908
41,Sat May 12 2018,15:00,US Palermo,0-0,0-0,AC Cesena
41,Sat May 12 2018,15:00,Pescara Calcio,0-1,0-1,Ascoli Picchio FC
41,Sat May 12 2018,15:00,Brescia Calcio,0-2,0-0,Empoli FC
41,Sat May 12 2018,15:00,Virtus Entella,0-1,0-1,Frosinone Calcio
41,Sat May 12 2018,15:00,AC Perugia Calcio,1-1,1-0,Novara Calcio
41,Sat May 12 2018,15:00,Foggia Calcio,1-0,1-0,US Salernitana 1919
41,Sat May 12 2018,15:00,Pro Vercelli,2-1,1-0,Ternana Calcio
41,Sat May 12 2018,15:00,US Cremonese,5-1,1-1,Venezia FC
42,Fri May 18 2018,20:30,Ternana Calcio,1-2,1-2,US Avellino
42,Fri May 18 2018,20:30,Ascoli Picchio FC,0-0,0-0,Brescia Calcio
42,Fri May 18 2018,20:30,FC Bari 1908,2-0,2-0,Carpi FC
42,Fri May 18 2018,20:30,AC Cesena,1-0,0-0,US Cremonese
42,Fri May 18 2018,20:30,Frosinone Calcio,2-2,0-1,Foggia Calcio
42,Fri May 18 2018,20:30,US Salernitana 1919,0-2,0-1,US Palermo
42,Fri May 18 2018,20:30,Spezia Calcio,0-2,0-1,Parma Calcio 1913
42,Fri May 18 2018,20:30,Empoli FC,2-1,1-1,AC Perugia Calcio
42,Fri May 18 2018,20:30,Venezia FC,0-0,0-0,Pescara Calcio
42,Fri May 18 2018,20:30,AS Cittadella,2-0,0-0,Pro Vercelli
42,Fri May 18 2018,20:30,Novara Calcio,0-1,0-0,Virtus Entella
