Round,Date,Time,Team 1,FT,HT,Team 2
5,Fri Aug 25 2017,20:00,Stade Brest,2-1,0-1,AS Nancy
5,Fri Aug 25 2017,20:00,Nîmes Olympique,1-0,1-0,Le Havre AC
5,Fri Aug 25 2017,20:00,Valenciennes FC,4-1,3-0,Chamois Niortais
5,Fri Aug 25 2017,20:00,FC Sochaux,1-5,0-3,LB Châteauroux
5,Fri Aug 25 2017,20:00,Tours FC,1-3,0-2,AC Ajaccio
5,Fri Aug 25 2017,20:00,US Quevilly-Rouen,0-2,0-2,Clermont Foot
5,Sat Aug 26 2017,15:00,FC Lorient,2-1,1-1,Stade Reims
5,Mon Aug 28 2017,20:45,US Orléans,2-0,2-0,RC Lens
6,Fri Sep 8 2017,20:00,AC Ajaccio,1-4,1-2,Nîmes Olympique
6,Fri Sep 8 2017,20:00,AJ Auxerre,1-1,1-1,Tours FC
6,Fri Sep 8 2017,20:00,LB Châteauroux,3-2,2-0,US Quevilly-Rouen
6,Fri Sep 8 2017,20:00,Clermont Foot,4-1,1-0,FC Bourg-Péronnas
6,Fri Sep 8 2017,20:00,Chamois Niortais,0-2,0-2,Paris FC
6,Fri Sep 8 2017,20:00,Le Havre AC,1-1,0-1,US Orléans
6,Fri Sep 8 2017,20:00,AS Nancy,3-0,0-0,Valenciennes FC
6,Fri Sep 8 2017,20:00,GFC Ajaccio,0-1,0-0,FC Sochaux
6,Sat Sep 9 2017,15:00,RC Lens,2-3,1-1,FC Lorient
6,Mon Sep 11 2017,20:45,Stade Reims,0-1,0-0,Stade Brest
7,Fri Sep 15 2017,20:00,Paris FC,2-0,1-0,Tours FC
7,Fri Sep 15 2017,20:00,FC Bourg-Péronnas,3-0,3-0,LB Châteauroux
7,Fri Sep 15 2017,20:00,Stade Brest,1-0,0-0,Le Havre AC
7,Fri Sep 15 2017,20:00,GFC Ajaccio,2-1,1-1,Clermont Foot
7,Fri Sep 15 2017,20:00,Valenciennes FC,1-0,0-0,RC Lens
7,Fri Sep 15 2017,20:00,Nîmes Olympique,3-0,0-0,AJ Auxerre
7,Fri Sep 15 2017,20:00,US Orléans,3-1,2-0,Chamois Niortais
7,Fri Sep 15 2017,20:00,US Quevilly-Rouen,2-0,0-0,AS Nancy
7,Fri Sep 15 2017,20:00,FC Lorient,2-0,1-0,AC Ajaccio
7,Sat Sep 16 2017,15:00,FC Sochaux,2-4,1-1,Stade Reims
8,Mon Sep 18 2017,20:45,RC Lens,2-0,0-0,US Quevilly-Rouen
8,Tue Sep 19 2017,21:00,Tours FC,0-4,0-1,Nîmes Olympique
8,Tue Sep 19 2017,21:00,AJ Auxerre,1-0,0-0,FC Lorient
8,Tue Sep 19 2017,21:00,Paris FC,1-0,0-0,US Orléans
8,Tue Sep 19 2017,21:00,AC Ajaccio,3-0,1-0,Valenciennes FC
8,Tue Sep 19 2017,21:00,Le Havre AC,1-0,1-0,FC Sochaux
8,Tue Sep 19 2017,21:00,AS Nancy,2-1,0-1,FC Bourg-Péronnas
8,Tue Sep 19 2017,21:00,Chamois Niortais,0-2,0-0,Stade Brest
8,Tue Sep 19 2017,21:00,Stade Reims,5-0,3-0,GFC Ajaccio
8,Tue Sep 19 2017,21:00,LB Châteauroux,0-2,0-0,Clermont Foot
9,Fri Sep 22 2017,20:00,FC Bourg-Péronnas,2-1,1-0,Le Havre AC
9,Fri Sep 22 2017,20:00,Stade Brest,1-1,0-1,Paris FC
9,Fri Sep 22 2017,20:00,GFC Ajaccio,2-1,1-0,LB Châteauroux
9,Fri Sep 22 2017,20:00,Nîmes Olympique,1-5,1-2,Chamois Niortais
9,Fri Sep 22 2017,20:00,Valenciennes FC,0-2,0-0,AJ Auxerre
9,Fri Sep 22 2017,20:00,US Quevilly-Rouen,1-2,0-0,Stade Reims
9,Fri Sep 22 2017,20:00,FC Sochaux,1-6,1-5,AC Ajaccio
9,Fri Sep 22 2017,20:00,US Orléans,1-1,1-1,Tours FC
9,Sat Sep 23 2017,15:00,FC Lorient,0-0,0-0,AS Nancy
9,Mon Sep 25 2017,20:45,Clermont Foot,1-0,1-0,RC Lens
10,Fri Sep 29 2017,20:00,AC Ajaccio,2-0,0-0,FC Bourg-Péronnas
10,Fri Sep 29 2017,20:00,AJ Auxerre,2-0,0-0,FC Sochaux
10,Fri Sep 29 2017,20:00,Paris FC,2-1,2-1,Nîmes Olympique
10,Fri Sep 29 2017,20:00,RC Lens,2-0,1-0,GFC Ajaccio
10,Fri Sep 29 2017,20:00,AS Nancy,4-1,3-0,LB Châteauroux
10,Fri Sep 29 2017,20:00,Chamois Niortais,2-1,1-0,US Quevilly-Rouen
10,Fri Sep 29 2017,20:00,US Orléans,3-4,3-1,Valenciennes FC
10,Fri Sep 29 2017,20:00,Tours FC,1-2,0-0,Stade Brest
10,Sat Sep 30 2017,15:00,Stade Reims,1-0,0-0,Clermont Foot
10,Mon Oct 2 2017,20:45,Le Havre AC,3-2,2-1,FC Lorient
11,Fri Oct 13 2017,20:00,GFC Ajaccio,2-1,1-0,AS Nancy
11,Fri Oct 13 2017,20:00,Stade Brest,1-1,1-1,AJ Auxerre
11,Fri Oct 13 2017,20:00,LB Châteauroux,3-1,1-1,Stade Reims
11,Fri Oct 13 2017,20:00,FC Bourg-Péronnas,0-6,0-3,RC Lens
11,Fri Oct 13 2017,20:00,Nîmes Olympique,4-1,2-1,US Orléans
11,Fri Oct 13 2017,20:00,US Quevilly-Rouen,0-1,0-0,AC Ajaccio
11,Fri Oct 13 2017,20:00,FC Sochaux,1-0,1-0,Paris FC
11,Fri Oct 13 2017,20:00,Valenciennes FC,2-0,0-0,Tours FC
11,Sat Oct 14 2017,14:55,Clermont Foot,3-0,1-0,Le Havre AC
11,Mon Oct 16 2017,20:45,FC Lorient,0-0,0-0,Chamois Niortais
12,Fri Oct 20 2017,20:00,AS Nancy,2-2,1-1,Clermont Foot
12,Fri Oct 20 2017,20:00,Tours FC,0-1,0-0,FC Sochaux
12,Fri Oct 20 2017,20:00,Le Havre AC,1-1,1-0,LB Châteauroux
12,Fri Oct 20 2017,20:00,AJ Auxerre,2-1,0-1,US Quevilly-Rouen
12,Fri Oct 20 2017,20:00,Nîmes Olympique,4-0,1-0,Stade Brest
12,Fri Oct 20 2017,20:00,Chamois Niortais,2-0,0-0,FC Bourg-Péronnas
12,Fri Oct 20 2017,20:00,US Orléans,1-2,1-0,FC Lorient
12,Fri Oct 20 2017,20:00,Paris FC,3-2,1-1,Valenciennes FC
12,Sat Oct 21 2017,15:00,RC Lens,0-1,0-1,Stade Reims
12,Mon Oct 23 2017,20:45,AC Ajaccio,2-0,1-0,GFC Ajaccio
13,Fri Oct 27 2017,20:00,Stade Brest,0-1,0-1,US Orléans
13,Fri Oct 27 2017,20:00,FC Bourg-Péronnas,1-1,0-0,AJ Auxerre
13,Fri Oct 27 2017,20:00,GFC Ajaccio,0-0,0-0,Paris FC
13,Fri Oct 27 2017,20:00,FC Sochaux,2-1,2-1,Chamois Niortais
13,Fri Oct 27 2017,20:00,US Quevilly-Rouen,0-2,0-1,Le Havre AC
13,Sat Oct 28 2017,15:00,Clermont Foot,1-1,1-0,AC Ajaccio
13,Sat Oct 28 2017,15:00,FC Lorient,2-0,0-0,Tours FC
13,Sat Oct 28 2017,15:00,Valenciennes FC,1-2,1-1,Nîmes Olympique
13,Sat Oct 28 2017,15:00,Stade Reims,3-0,2-0,AS Nancy
13,Mon Oct 30 2017,20:45,LB Châteauroux,0-0,0-0,RC Lens
14,Fri Nov 3 2017,20:00,AJ Auxerre,0-1,0-1,GFC Ajaccio
14,Fri Nov 3 2017,20:00,AC Ajaccio,1-2,0-1,LB Châteauroux
14,Fri Nov 3 2017,20:00,Paris FC,1-1,1-0,FC Lorient
14,Fri Nov 3 2017,20:00,Nîmes Olympique,4-1,2-0,US Quevilly-Rouen
14,Fri Nov 3 2017,20:00,Chamois Niortais,1-1,0-0,Clermont Foot
14,Fri Nov 3 2017,20:00,US Orléans,3-3,2-2,FC Sochaux
14,Fri Nov 3 2017,20:00,Valenciennes FC,0-0,0-0,Stade Brest
14,Fri Nov 3 2017,20:00,Tours FC,3-2,2-2,FC Bourg-Péronnas
14,Sat Nov 4 2017,14:55,AS Nancy,1-1,1-0,RC Lens
14,Mon Nov 6 2017,20:45,Le Havre AC,0-0,0-0,Stade Reims
15,Fri Nov 17 2017,20:00,GFC Ajaccio,1-1,1-0,Le Havre AC
15,Fri Nov 17 2017,20:00,LB Châteauroux,1-0,0-0,Tours FC
15,Fri Nov 17 2017,20:00,Clermont Foot,1-0,0-0,AJ Auxerre
15,Fri Nov 17 2017,20:00,FC Bourg-Péronnas,1-3,1-1,Valenciennes FC
15,Fri Nov 17 2017,20:00,AS Nancy,2-2,2-0,AC Ajaccio
15,Fri Nov 17 2017,20:00,US Quevilly-Rouen,1-0,1-0,US Orléans
15,Fri Nov 17 2017,20:00,Stade Reims,1-1,0-0,Paris FC
15,Fri Nov 17 2017,20:00,FC Sochaux,2-1,1-1,Nîmes Olympique
15,Sat Nov 18 2017,15:00,FC Lorient,4-2,1-1,Stade Brest
15,Mon Nov 20 2017,20:45,RC Lens,3-1,1-0,Chamois Niortais
16,Fri Nov 24 2017,20:00,Nîmes Olympique,4-0,1-0,FC Bourg-Péronnas
16,Fri Nov 24 2017,20:00,AJ Auxerre,1-1,1-0,AS Nancy
16,Fri Nov 24 2017,20:00,Paris FC,2-0,2-0,US Quevilly-Rouen
16,Fri Nov 24 2017,20:00,Stade Brest,1-0,1-0,FC Sochaux
16,Fri Nov 24 2017,20:00,AC Ajaccio,0-1,0-0,Stade Reims
16,Fri Nov 24 2017,20:00,Chamois Niortais,2-1,2-0,LB Châteauroux
16,Fri Nov 24 2017,20:00,US Orléans,1-2,0-1,Clermont Foot
16,Fri Nov 24 2017,20:00,Tours FC,1-2,0-1,GFC Ajaccio
16,Fri Nov 24 2017,20:00,Valenciennes FC,4-2,2-0,FC Lorient
16,Sat Nov 25 2017,15:15,Le Havre AC,1-0,0-0,RC Lens
17,Mon Nov 27 2017,20:45,Stade Reims,2-0,1-0,AJ Auxerre
17,Tue Nov 28 2017,21:00,GFC Ajaccio,0-2,0-1,Chamois Niortais
17,Tue Nov 28 2017,21:00,FC Sochaux,3-1,1-1,Valenciennes FC
17,Tue Nov 28 2017,21:00,Clermont Foot,1-2,1-0,Stade Brest
17,Tue Nov 28 2017,21:00,FC Bourg-Péronnas,4-0,2-0,US Orléans
17,Tue Nov 28 2017,21:00,RC Lens,2-0,2-0,AC Ajaccio
17,Tue Nov 28 2017,21:00,FC Lorient,1-2,0-2,Nîmes Olympique
17,Tue Nov 28 2017,21:00,AS Nancy,0-3,0-2,Le Havre AC
17,Tue Nov 28 2017,21:00,US Quevilly-Rouen,4-0,1-0,Tours FC
17,Tue Nov 28 2017,21:00,LB Châteauroux,0-0,0-0,Paris FC
18,Fri Dec 8 2017,20:00,AJ Auxerre,1-2,1-0,LB Châteauroux
18,Fri Dec 8 2017,20:00,Paris FC,2-2,1-1,RC Lens
18,Fri Dec 8 2017,20:00,Stade Brest,3-0,1-0,FC Bourg-Péronnas
18,Fri Dec 8 2017,20:00,Valenciennes FC,1-1,1-0,US Quevilly-Rouen
18,Fri Dec 8 2017,20:00,Chamois Niortais,1-2,1-0,Stade Reims
18,Fri Dec 8 2017,20:00,Tours FC,1-2,1-2,AS Nancy
18,Fri Dec 8 2017,20:00,FC Lorient,2-1,0-0,FC Sochaux
18,Sat Dec 9 2017,15:00,AC Ajaccio,1-0,1-0,Le Havre AC
18,Mon Dec 11 2017,20:45,Nîmes Olympique,3-1,2-1,Clermont Foot
18,Tue Dec 12 2017,19:00,US Orléans,2-0,2-0,GFC Ajaccio
19,Fri Dec 15 2017,20:00,LB Châteauroux,0-0,0-0,US Orléans
19,Fri Dec 15 2017,20:00,FC Bourg-Péronnas,2-2,2-1,FC Lorient
19,Fri Dec 15 2017,20:00,AC Ajaccio,3-1,1-0,AJ Auxerre
19,Fri Dec 15 2017,20:00,Clermont Foot,0-2,0-0,FC Sochaux
19,Fri Dec 15 2017,20:00,Le Havre AC,2-1,1-1,Chamois Niortais
19,Fri Dec 15 2017,20:00,AS Nancy,0-1,0-0,Paris FC
19,Fri Dec 15 2017,20:00,US Quevilly-Rouen,1-4,0-1,Stade Brest
19,Sat Dec 16 2017,14:55,Stade Reims,5-1,3-1,Valenciennes FC
19,Mon Dec 18 2017,20:45,RC Lens,2-0,2-0,Tours FC
20,Fri Jan 12 2018,20:00,Stade Brest,2-3,0-3,AC Ajaccio
20,Fri Jan 12 2018,20:00,Tours FC,0-0,0-0,Clermont Foot
20,Fri Jan 12 2018,20:00,Paris FC,2-0,0-0,FC Bourg-Péronnas
20,Fri Jan 12 2018,20:00,Valenciennes FC,1-2,1-0,LB Châteauroux
20,Fri Jan 12 2018,20:00,Nîmes Olympique,0-1,0-0,RC Lens
20,Fri Jan 12 2018,20:00,Chamois Niortais,0-0,0-0,AS Nancy
20,Fri Jan 12 2018,20:00,US Orléans,0-2,0-2,Stade Reims
20,Fri Jan 12 2018,20:00,FC Sochaux,0-1,0-0,US Quevilly-Rouen
20,Fri Jan 12 2018,20:00,AJ Auxerre,1-1,0-0,Le Havre AC
20,Sat Jan 13 2018,15:00,FC Lorient,4-1,2-0,GFC Ajaccio
21,Tue Jan 16 2018,21:00,LB Châteauroux,3-1,1-1,FC Lorient
21,Tue Jan 16 2018,21:00,AC Ajaccio,1-1,1-1,US Orléans
21,Tue Jan 16 2018,21:00,AJ Auxerre,5-0,3-0,Chamois Niortais
21,Tue Jan 16 2018,21:00,FC Bourg-Péronnas,3-5,1-1,US Quevilly-Rouen
21,Tue Jan 16 2018,21:00,Stade Reims,1-0,1-0,Tours FC
21,Tue Jan 16 2018,21:00,Clermont Foot,3-0,1-0,Valenciennes FC
21,Tue Jan 16 2018,21:00,GFC Ajaccio,1-1,1-0,Stade Brest
21,Tue Jan 16 2018,21:00,Le Havre AC,1-1,1-1,Paris FC
21,Tue Jan 16 2018,21:00,AS Nancy,0-2,0-2,Nîmes Olympique
22,Fri Jan 19 2018,20:00,FC Lorient,1-1,1-0,Clermont Foot
22,Fri Jan 19 2018,20:00,Valenciennes FC,1-1,1-0,Le Havre AC
22,Fri Jan 19 2018,20:00,FC Bourg-Péronnas,0-2,0-0,Stade Reims
22,Fri Jan 19 2018,20:00,Stade Brest,1-1,1-0,RC Lens
22,Fri Jan 19 2018,20:00,Tours FC,2-1,1-1,Chamois Niortais
22,Fri Jan 19 2018,20:00,FC Sochaux,1-0,0-0,AS Nancy
22,Fri Jan 19 2018,20:00,US Quevilly-Rouen,0-2,0-0,GFC Ajaccio
22,Fri Jan 19 2018,20:00,US Orléans,2-3,0-1,AJ Auxerre
22,Sat Jan 20 2018,15:00,Nîmes Olympique,3-0,1-0,LB Châteauroux
22,Mon Jan 22 2018,20:45,Paris FC,2-1,2-0,AC Ajaccio
19,Tue Jan 23 2018,19:00,GFC Ajaccio,2-0,1-0,Nîmes Olympique
23,Fri Jan 26 2018,20:00,Chamois Niortais,1-2,1-0,Valenciennes FC
23,Fri Jan 26 2018,20:00,AJ Auxerre,1-1,0-0,Paris FC
23,Fri Jan 26 2018,20:00,LB Châteauroux,1-1,0-0,FC Sochaux
23,Fri Jan 26 2018,20:00,Clermont Foot,1-1,0-0,US Quevilly-Rouen
23,Fri Jan 26 2018,20:00,AS Nancy,2-2,0-2,Stade Brest
23,Fri Jan 26 2018,20:00,RC Lens,0-1,0-0,US Orléans
23,Fri Jan 26 2018,20:00,GFC Ajaccio,1-2,1-0,FC Bourg-Péronnas
23,Sat Jan 27 2018,15:00,AC Ajaccio,2-1,1-0,Tours FC
23,Sat Jan 27 2018,14:55,Le Havre AC,2-1,1-1,Nîmes Olympique
23,Mon Jan 29 2018,20:45,Stade Reims,0-1,0-0,FC Lorient
21,Tue Jan 30 2018,19:00,RC Lens,0-1,0-0,FC Sochaux
24,Fri Feb 2 2018,20:00,Nîmes Olympique,1-1,0-0,AC Ajaccio
24,Fri Feb 2 2018,20:00,FC Bourg-Péronnas,0-2,0-0,Clermont Foot
24,Fri Feb 2 2018,20:00,Paris FC,0-1,0-0,Chamois Niortais
24,Fri Feb 2 2018,20:00,US Orléans,2-1,2-0,Le Havre AC
24,Fri Feb 2 2018,20:00,US Quevilly-Rouen,0-1,0-1,LB Châteauroux
24,Fri Feb 2 2018,20:00,FC Sochaux,4-1,1-0,GFC Ajaccio
24,Fri Feb 2 2018,20:00,Tours FC,0-2,0-1,AJ Auxerre
24,Fri Feb 2 2018,20:00,Valenciennes FC,0-1,0-1,AS Nancy
24,Sat Feb 3 2018,14:55,FC Lorient,1-1,1-0,RC Lens
24,Mon Feb 5 2018,20:45,Stade Brest,0-0,0-0,Stade Reims
25,Fri Feb 9 2018,20:00,Tours FC,1-2,1-0,Paris FC
25,Fri Feb 9 2018,20:00,LB Châteauroux,3-1,2-1,FC Bourg-Péronnas
25,Fri Feb 9 2018,20:00,AC Ajaccio,3-2,1-2,FC Lorient
25,Fri Feb 9 2018,20:00,Le Havre AC,1-0,1-0,Stade Brest
25,Fri Feb 9 2018,20:00,AS Nancy,1-2,1-0,US Quevilly-Rouen
25,Fri Feb 9 2018,20:00,Chamois Niortais,2-3,1-2,US Orléans
25,Fri Feb 9 2018,20:00,Stade Reims,3-0,1-0,FC Sochaux
25,Fri Feb 9 2018,20:00,Clermont Foot,1-0,1-0,GFC Ajaccio
25,Sat Feb 10 2018,15:00,RC Lens,1-1,0-1,Valenciennes FC
25,Mon Feb 12 2018,20:45,AJ Auxerre,0-0,0-0,Nîmes Olympique
26,Fri Feb 16 2018,20:00,Clermont Foot,1-1,1-0,LB Châteauroux
26,Fri Feb 16 2018,20:00,Stade Brest,2-0,0-0,Chamois Niortais
26,Fri Feb 16 2018,20:00,FC Bourg-Péronnas,3-2,1-1,AS Nancy
26,Fri Feb 16 2018,20:00,Valenciennes FC,2-0,1-0,AC Ajaccio
26,Fri Feb 16 2018,20:00,Nîmes Olympique,2-2,2-1,Tours FC
26,Fri Feb 16 2018,20:00,US Orléans,1-1,0-1,Paris FC
26,Fri Feb 16 2018,20:00,FC Sochaux,3-2,1-2,Le Havre AC
26,Fri Feb 16 2018,20:00,GFC Ajaccio,1-2,1-2,Stade Reims
26,Sat Feb 17 2018,15:00,FC Lorient,1-3,1-1,AJ Auxerre
26,Mon Feb 19 2018,20:45,US Quevilly-Rouen,1-2,1-0,RC Lens
27,Fri Feb 23 2018,20:00,LB Châteauroux,4-1,1-1,GFC Ajaccio
27,Fri Feb 23 2018,20:00,AJ Auxerre,2-0,1-0,Valenciennes FC
27,Fri Feb 23 2018,20:00,AC Ajaccio,3-2,1-1,FC Sochaux
27,Fri Feb 23 2018,20:00,Le Havre AC,0-0,0-0,FC Bourg-Péronnas
27,Fri Feb 23 2018,20:00,RC Lens,0-1,0-0,Clermont Foot
27,Fri Feb 23 2018,20:00,Chamois Niortais,1-4,1-2,Nîmes Olympique
27,Fri Feb 23 2018,20:00,Stade Reims,2-1,2-0,US Quevilly-Rouen
27,Fri Feb 23 2018,20:00,Tours FC,1-1,1-0,US Orléans
27,Sat Feb 24 2018,15:00,Paris FC,0-1,0-0,Stade Brest
27,Mon Feb 26 2018,20:45,AS Nancy,0-2,0-1,FC Lorient
28,Fri Mar 2 2018,20:00,LB Châteauroux,1-0,1-0,AS Nancy
28,Fri Mar 2 2018,21:00,GFC Ajaccio,1-1,1-0,RC Lens
28,Fri Mar 2 2018,20:00,FC Bourg-Péronnas,5-4,2-2,AC Ajaccio
28,Fri Mar 2 2018,20:00,Clermont Foot,2-1,1-1,Stade Reims
28,Fri Mar 2 2018,20:00,US Quevilly-Rouen,1-2,0-1,Chamois Niortais
28,Fri Mar 2 2018,20:00,Valenciennes FC,0-1,0-1,US Orléans
28,Fri Mar 2 2018,20:00,Stade Brest,1-3,1-1,Tours FC
28,Sat Mar 3 2018,15:00,Nîmes Olympique,2-1,0-0,Paris FC
28,Mon Mar 5 2018,20:45,FC Lorient,1-0,1-0,Le Havre AC
29,Fri Mar 9 2018,20:00,AJ Auxerre,1-2,0-1,Stade Brest
29,Fri Mar 9 2018,20:00,AC Ajaccio,2-0,2-0,US Quevilly-Rouen
29,Fri Mar 9 2018,20:00,Stade Reims,4-0,2-0,LB Châteauroux
29,Fri Mar 9 2018,20:00,Le Havre AC,2-1,1-0,Clermont Foot
29,Fri Mar 9 2018,20:00,US Orléans,1-4,0-2,Nîmes Olympique
29,Fri Mar 9 2018,20:00,Chamois Niortais,1-2,0-2,FC Lorient
29,Fri Mar 9 2018,20:00,AS Nancy,1-0,0-0,GFC Ajaccio
29,Sat Mar 10 2018,15:00,Paris FC,2-0,0-0,FC Sochaux
29,Mon Mar 12 2018,20:45,RC Lens,0-1,0-0,FC Bourg-Péronnas
28,Tue Mar 13 2018,18:45,FC Sochaux,0-4,0-2,AJ Auxerre
30,Fri Mar 16 2018,20:00,LB Châteauroux,2-1,1-0,Le Havre AC
30,Fri Mar 16 2018,20:00,FC Bourg-Péronnas,0-1,0-0,Chamois Niortais
30,Fri Mar 16 2018,20:00,FC Sochaux,0-0,0-0,Tours FC
30,Fri Mar 16 2018,20:00,Clermont Foot,2-0,1-0,AS Nancy
30,Fri Mar 16 2018,20:00,GFC Ajaccio,0-1,0-1,AC Ajaccio
30,Fri Mar 16 2018,20:00,FC Lorient,3-1,1-0,US Orléans
30,Fri Mar 16 2018,20:00,US Quevilly-Rouen,4-1,2-1,AJ Auxerre
30,Fri Mar 16 2018,20:00,Valenciennes FC,2-4,2-1,Paris FC
30,Sat Mar 17 2018,15:00,Stade Reims,3-1,2-0,RC Lens
30,Mon Mar 19 2018,20:45,Stade Brest,0-2,0-1,Nîmes Olympique
31,Fri Mar 30 2018,20:00,Paris FC,0-0,0-0,GFC Ajaccio
31,Fri Mar 30 2018,20:00,AC Ajaccio,2-1,0-0,Clermont Foot
31,Fri Mar 30 2018,20:00,AJ Auxerre,3-1,1-1,FC Bourg-Péronnas
31,Fri Mar 30 2018,20:00,Le Havre AC,0-2,0-1,US Quevilly-Rouen
31,Fri Mar 30 2018,20:00,Tours FC,3-1,0-1,FC Lorient
31,Fri Mar 30 2018,20:00,Nîmes Olympique,1-0,1-0,Valenciennes FC
31,Fri Mar 30 2018,20:00,Chamois Niortais,1-1,0-1,FC Sochaux
31,Fri Mar 30 2018,20:00,US Orléans,1-1,1-1,Stade Brest
31,Sat Mar 31 2018,15:00,AS Nancy,0-2,0-0,Stade Reims
31,Mon Apr 2 2018,20:45,RC Lens,2-1,1-0,LB Châteauroux
29,Tue Apr 3 2018,19:30,Tours FC,1-2,0-1,Valenciennes FC
32,Fri Apr 6 2018,20:00,FC Bourg-Péronnas,1-1,0-1,Tours FC
32,Fri Apr 6 2018,20:00,Stade Brest,3-1,1-1,Valenciennes FC
32,Fri Apr 6 2018,20:00,LB Châteauroux,0-2,0-1,AC Ajaccio
32,Fri Apr 6 2018,20:00,Clermont Foot,2-2,1-0,Chamois Niortais
32,Fri Apr 6 2018,20:00,GFC Ajaccio,3-1,1-0,AJ Auxerre
32,Fri Apr 6 2018,20:00,FC Lorient,2-0,0-0,Paris FC
32,Fri Apr 6 2018,20:00,US Quevilly-Rouen,1-3,0-1,Nîmes Olympique
32,Fri Apr 6 2018,20:00,FC Sochaux,3-2,1-0,US Orléans
32,Mon Apr 9 2018,20:45,RC Lens,1-1,1-1,AS Nancy
33,Fri Apr 13 2018,20:00,Tours FC,0-1,0-1,LB Châteauroux
33,Fri Apr 13 2018,20:00,AC Ajaccio,2-0,0-0,AS Nancy
33,Fri Apr 13 2018,20:00,AJ Auxerre,1-2,0-0,Clermont Foot
33,Fri Apr 13 2018,20:00,Le Havre AC,2-1,1-1,GFC Ajaccio
33,Fri Apr 13 2018,20:00,Nîmes Olympique,0-2,0-0,FC Sochaux
33,Fri Apr 13 2018,20:00,Chamois Niortais,2-2,1-1,RC Lens
33,Fri Apr 13 2018,20:00,US Orléans,2-1,1-0,US Quevilly-Rouen
33,Fri Apr 13 2018,20:00,Valenciennes FC,2-2,0-0,FC Bourg-Péronnas
