Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
1,Fri Aug 5 2022,20:30,CEST/+0200,Eintracht Frankfurt,1-6,0-5,Bayern München,2022-08-05T18:30Z
1,Sat Aug 6 2022,15:30,CEST/+0200,1. FC Union Berlin,3-1,1-0,Hertha BSC,2022-08-06T13:30Z
1,Sat Aug 6 2022,15:30,CEST/+0200,Bor. Mönchengladbach,3-1,1-1,1899 Hoffenheim,2022-08-06T13:30Z
1,Sat Aug 6 2022,15:30,CEST/+0200,VfL Wolfsburg,2-2,1-2,Werder Bremen,2022-08-06T13:30Z
1,Sat Aug 6 2022,15:30,CEST/+0200,VfL Bochum,1-2,1-1,1. FSV Mainz 05,2022-08-06T13:30Z
1,Sat Aug 6 2022,15:30,CEST/+0200,FC Augsburg,0-4,0-0,SC Freiburg,2022-08-06T13:30Z
1,Sat Aug 6 2022,18:30,CEST/+0200,Borussia Dortmund,1-0,1-0,Bayer Leverkusen,2022-08-06T16:30Z
1,Sun Aug 7 2022,17:30,CEST/+0200,1. FC Köln,3-1,0-0,FC Schalke 04,2022-08-07T15:30Z
1,Sun Aug 7 2022,15:30,CEST/+0200,VfB Stuttgart,1-1,1-1,RB Leipzig,2022-08-07T13:30Z
2,Fri Aug 12 2022,20:30,CEST/+0200,SC Freiburg,1-3,1-0,Borussia Dortmund,2022-08-12T18:30Z
2,Sat Aug 13 2022,15:30,CEST/+0200,RB Leipzig,2-2,1-1,1. FC Köln,2022-08-13T13:30Z
2,Sat Aug 13 2022,15:30,CEST/+0200,1899 Hoffenheim,3-2,2-2,VfL Bochum,2022-08-13T13:30Z
2,Sat Aug 13 2022,15:30,CEST/+0200,Hertha BSC,1-1,1-0,Eintracht Frankfurt,2022-08-13T13:30Z
2,Sat Aug 13 2022,15:30,CEST/+0200,Werder Bremen,2-2,1-1,VfB Stuttgart,2022-08-13T13:30Z
2,Sat Aug 13 2022,18:30,CEST/+0200,FC Schalke 04,2-2,1-0,Bor. Mönchengladbach,2022-08-13T16:30Z
2,Sat Aug 13 2022,15:30,CEST/+0200,Bayer Leverkusen,1-2,1-1,FC Augsburg,2022-08-13T13:30Z
2,Sun Aug 14 2022,17:30,CEST/+0200,Bayern München,2-0,2-0,VfL Wolfsburg,2022-08-14T15:30Z
2,Sun Aug 14 2022,15:30,CEST/+0200,1. FSV Mainz 05,0-0,0-0,1. FC Union Berlin,2022-08-14T13:30Z
3,Fri Aug 19 2022,20:30,CEST/+0200,Bor. Mönchengladbach,1-0,1-0,Hertha BSC,2022-08-19T18:30Z
3,Sat Aug 20 2022,15:30,CEST/+0200,Bayer Leverkusen,0-3,0-2,1899 Hoffenheim,2022-08-20T13:30Z
3,Sat Aug 20 2022,15:30,CEST/+0200,VfL Wolfsburg,0-0,0-0,FC Schalke 04,2022-08-20T13:30Z
3,Sat Aug 20 2022,15:30,CEST/+0200,FC Augsburg,1-2,1-1,1. FSV Mainz 05,2022-08-20T13:30Z
3,Sat Aug 20 2022,15:30,CEST/+0200,VfB Stuttgart,0-1,0-1,SC Freiburg,2022-08-20T13:30Z
3,Sat Aug 20 2022,18:30,CEST/+0200,1. FC Union Berlin,2-1,2-0,RB Leipzig,2022-08-20T16:30Z
3,Sat Aug 20 2022,15:30,CEST/+0200,Borussia Dortmund,2-3,1-0,Werder Bremen,2022-08-20T13:30Z
3,Sun Aug 21 2022,17:30,CEST/+0200,VfL Bochum,0-7,0-4,Bayern München,2022-08-21T15:30Z
3,Sun Aug 21 2022,15:30,CEST/+0200,Eintracht Frankfurt,1-1,0-0,1. FC Köln,2022-08-21T13:30Z
4,Fri Aug 26 2022,20:30,CEST/+0200,SC Freiburg,1-0,0-0,VfL Bochum,2022-08-26T18:30Z
4,Sat Aug 27 2022,15:30,CEST/+0200,1. FSV Mainz 05,0-3,0-3,Bayer Leverkusen,2022-08-27T13:30Z
4,Sat Aug 27 2022,15:30,CEST/+0200,1899 Hoffenheim,1-0,1-0,FC Augsburg,2022-08-27T13:30Z
4,Sat Aug 27 2022,15:30,CEST/+0200,Hertha BSC,0-1,0-1,Borussia Dortmund,2022-08-27T13:30Z
4,Sat Aug 27 2022,15:30,CEST/+0200,FC Schalke 04,1-6,1-3,1. FC Union Berlin,2022-08-27T13:30Z
4,Sat Aug 27 2022,18:30,CEST/+0200,Bayern München,1-1,0-1,Bor. Mönchengladbach,2022-08-27T16:30Z
4,Sat Aug 27 2022,15:30,CEST/+0200,RB Leipzig,2-0,1-0,VfL Wolfsburg,2022-08-27T13:30Z
4,Sun Aug 28 2022,17:30,CEST/+0200,Werder Bremen,3-4,2-3,Eintracht Frankfurt,2022-08-28T15:30Z
4,Sun Aug 28 2022,15:30,CEST/+0200,1. FC Köln,0-0,0-0,VfB Stuttgart,2022-08-28T13:30Z
5,Fri Sep 2 2022,20:30,CEST/+0200,Borussia Dortmund,1-0,1-0,1899 Hoffenheim,2022-09-02T18:30Z
5,Sat Sep 3 2022,15:30,CEST/+0200,Bayer Leverkusen,2-3,1-0,SC Freiburg,2022-09-03T13:30Z
5,Sat Sep 3 2022,15:30,CEST/+0200,1. FC Union Berlin,1-1,1-1,Bayern München,2022-09-03T13:30Z
5,Sat Sep 3 2022,15:30,CEST/+0200,VfL Wolfsburg,2-4,1-3,1. FC Köln,2022-09-03T13:30Z
5,Sat Sep 3 2022,15:30,CEST/+0200,VfL Bochum,0-2,0-0,Werder Bremen,2022-09-03T13:30Z
5,Sat Sep 3 2022,15:30,CEST/+0200,VfB Stuttgart,1-1,1-1,FC Schalke 04,2022-09-03T13:30Z
5,Sat Sep 3 2022,18:30,CEST/+0200,Eintracht Frankfurt,4-0,2-0,RB Leipzig,2022-09-03T16:30Z
5,Sun Sep 4 2022,17:30,CEST/+0200,Bor. Mönchengladbach,0-1,0-0,1. FSV Mainz 05,2022-09-04T15:30Z
5,Sun Sep 4 2022,15:30,CEST/+0200,FC Augsburg,0-2,0-0,Hertha BSC,2022-09-04T13:30Z
6,Fri Sep 9 2022,20:30,CEST/+0200,Werder Bremen,0-1,0-0,FC Augsburg,2022-09-09T18:30Z
6,Sat Sep 10 2022,15:30,CEST/+0200,Bayern München,2-2,1-0,VfB Stuttgart,2022-09-10T13:30Z
6,Sat Sep 10 2022,15:30,CEST/+0200,RB Leipzig,3-0,2-0,Borussia Dortmund,2022-09-10T13:30Z
6,Sat Sep 10 2022,15:30,CEST/+0200,1899 Hoffenheim,4-1,0-0,1. FSV Mainz 05,2022-09-10T13:30Z
6,Sat Sep 10 2022,15:30,CEST/+0200,Eintracht Frankfurt,0-1,0-0,VfL Wolfsburg,2022-09-10T13:30Z
6,Sat Sep 10 2022,15:30,CEST/+0200,Hertha BSC,2-2,0-0,Bayer Leverkusen,2022-09-10T13:30Z
6,Sat Sep 10 2022,18:30,CEST/+0200,FC Schalke 04,3-1,1-0,VfL Bochum,2022-09-10T16:30Z
6,Sun Sep 11 2022,17:30,CEST/+0200,SC Freiburg,0-0,0-0,Bor. Mönchengladbach,2022-09-11T15:30Z
6,Sun Sep 11 2022,15:30,CEST/+0200,1. FC Köln,0-1,0-1,1. FC Union Berlin,2022-09-11T13:30Z
7,Fri Sep 16 2022,20:30,CEST/+0200,1. FSV Mainz 05,1-1,0-1,Hertha BSC,2022-09-16T18:30Z
7,Sat Sep 17 2022,15:30,CEST/+0200,Borussia Dortmund,1-0,0-0,FC Schalke 04,2022-09-17T13:30Z
7,Sat Sep 17 2022,15:30,CEST/+0200,Bayer Leverkusen,1-1,0-0,Werder Bremen,2022-09-17T13:30Z
7,Sat Sep 17 2022,15:30,CEST/+0200,FC Augsburg,1-0,0-0,Bayern München,2022-09-17T13:30Z
7,Sat Sep 17 2022,15:30,CEST/+0200,VfB Stuttgart,1-3,0-1,Eintracht Frankfurt,2022-09-17T13:30Z
7,Sat Sep 17 2022,18:30,CEST/+0200,Bor. Mönchengladbach,3-0,2-0,RB Leipzig,2022-09-17T16:30Z
7,Sun Sep 18 2022,17:30,CEST/+0200,VfL Bochum,1-1,1-0,1. FC Köln,2022-09-18T15:30Z
7,Sun Sep 18 2022,19:30,CEST/+0200,1899 Hoffenheim,0-0,0-0,SC Freiburg,2022-09-18T17:30Z
7,Sun Sep 18 2022,15:30,CEST/+0200,1. FC Union Berlin,2-0,0-0,VfL Wolfsburg,2022-09-18T13:30Z
8,Fri Sep 30 2022,20:30,CEST/+0200,Bayern München,4-0,3-0,Bayer Leverkusen,2022-09-30T18:30Z
8,Sat Oct 1 2022,15:30,CEST/+0200,RB Leipzig,4-0,2-0,VfL Bochum,2022-10-01T13:30Z
8,Sat Oct 1 2022,15:30,CEST/+0200,SC Freiburg,2-1,2-0,1. FSV Mainz 05,2022-10-01T13:30Z
8,Sat Oct 1 2022,15:30,CEST/+0200,1. FC Köln,3-2,0-1,Borussia Dortmund,2022-10-01T13:30Z
8,Sat Oct 1 2022,15:30,CEST/+0200,Eintracht Frankfurt,2-0,2-0,1. FC Union Berlin,2022-10-01T13:30Z
8,Sat Oct 1 2022,15:30,CEST/+0200,VfL Wolfsburg,3-2,2-2,VfB Stuttgart,2022-10-01T13:30Z
8,Sat Oct 1 2022,18:30,CEST/+0200,Werder Bremen,5-1,4-0,Bor. Mönchengladbach,2022-10-01T16:30Z
8,Sun Oct 2 2022,17:30,CEST/+0200,FC Schalke 04,2-3,1-2,FC Augsburg,2022-10-02T15:30Z
8,Sun Oct 2 2022,15:30,CEST/+0200,Hertha BSC,1-1,1-1,1899 Hoffenheim,2022-10-02T13:30Z
9,Fri Oct 7 2022,20:30,CEST/+0200,1899 Hoffenheim,1-2,1-1,Werder Bremen,2022-10-07T18:30Z
9,Sat Oct 8 2022,15:30,CEST/+0200,Bayer Leverkusen,4-0,2-0,FC Schalke 04,2022-10-08T13:30Z
9,Sat Oct 8 2022,15:30,CEST/+0200,1. FSV Mainz 05,1-1,1-0,RB Leipzig,2022-10-08T13:30Z
9,Sat Oct 8 2022,15:30,CEST/+0200,VfL Bochum,3-0,0-0,Eintracht Frankfurt,2022-10-08T13:30Z
9,Sat Oct 8 2022,15:30,CEST/+0200,FC Augsburg,1-1,0-1,VfL Wolfsburg,2022-10-08T13:30Z
9,Sat Oct 8 2022,18:30,CEST/+0200,Borussia Dortmund,2-2,0-1,Bayern München,2022-10-08T16:30Z
9,Sun Oct 9 2022,17:30,CEST/+0200,Hertha BSC,2-2,1-1,SC Freiburg,2022-10-09T15:30Z
9,Sun Oct 9 2022,19:30,CEST/+0200,VfB Stuttgart,0-1,0-0,1. FC Union Berlin,2022-10-09T17:30Z
