Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
3,Sat Aug 27 2022,22:00,CEST/+0200,UD Almería,2-1,1-1,Sevilla FC,2022-08-27T20:00Z
3,Sun Aug 28 2022,19:30,CEST/+0200,FC Barcelona,4-0,2-0,Real Valladolid,2022-08-28T17:30Z
3,Sun Aug 28 2022,22:00,CEST/+0200,Espanyol Barcelona,1-3,1-1,Real Madrid,2022-08-28T20:00Z
3,Sun Aug 28 2022,17:30,CEST/+0200,Getafe CF,0-0,0-0,Villarreal CF,2022-08-28T15:30Z
3,Mon Aug 29 2022,22:00,CEST/+0200,Valencia CF,0-1,0-0,Atlético Madrid,2022-08-29T20:00Z
3,Mon Aug 29 2022,20:00,CEST/+0200,Cádiz CF,0-4,0-1,Athletic Bilbao,2022-08-29T18:00Z
4,Fri Sep 2 2022,21:00,CEST/+0200,RC Celta,3-0,0-0,Cádiz CF,2022-09-02T19:00Z
4,Sat Sep 3 2022,16:15,CEST/+0200,Real Madrid,2-1,1-1,Real Betis,2022-09-03T14:15Z
4,Sat Sep 3 2022,18:30,CEST/+0200,Real Sociedad,1-1,0-1,Atlético Madrid,2022-09-03T16:30Z
4,Sat Sep 3 2022,21:00,CEST/+0200,Sevilla FC,0-3,0-2,FC Barcelona,2022-09-03T19:00Z
4,Sat Sep 3 2022,14:00,CEST/+0200,RCD Mallorca,1-1,0-0,Girona FC,2022-09-03T12:00Z
4,Sun Sep 4 2022,14:00,CEST/+0200,CA Osasuna,2-1,0-0,Rayo Vallecano,2022-09-04T12:00Z
4,Sun Sep 4 2022,16:15,CEST/+0200,Athletic Bilbao,0-1,0-0,Espanyol Barcelona,2022-09-04T14:15Z
4,Sun Sep 4 2022,18:30,CEST/+0200,Villarreal CF,4-0,2-0,Elche CF,2022-09-04T16:30Z
4,Sun Sep 4 2022,21:00,CEST/+0200,Valencia CF,5-1,3-0,Getafe CF,2022-09-04T19:00Z
4,Mon Sep 5 2022,21:00,CEST/+0200,Real Valladolid,1-0,0-0,UD Almería,2022-09-05T19:00Z
5,Fri Sep 9 2022,21:00,CEST/+0200,Girona FC,2-1,1-1,Real Valladolid,2022-09-09T19:00Z
5,Sat Sep 10 2022,16:15,CEST/+0200,Espanyol Barcelona,2-3,1-3,Sevilla FC,2022-09-10T14:15Z
5,Sat Sep 10 2022,18:30,CEST/+0200,Cádiz CF,0-4,0-0,FC Barcelona,2022-09-10T16:30Z
5,Sat Sep 10 2022,21:00,CEST/+0200,Atlético Madrid,4-1,1-0,RC Celta,2022-09-10T19:00Z
5,Sat Sep 10 2022,14:00,CEST/+0200,Rayo Vallecano,2-1,1-0,Valencia CF,2022-09-10T12:00Z
5,Sun Sep 11 2022,14:00,CEST/+0200,Real Madrid,4-1,1-1,RCD Mallorca,2022-09-11T12:00Z
5,Sun Sep 11 2022,16:15,CEST/+0200,Elche CF,1-4,0-4,Athletic Bilbao,2022-09-11T14:15Z
5,Sun Sep 11 2022,18:30,CEST/+0200,Getafe CF,2-1,1-0,Real Sociedad,2022-09-11T16:30Z
5,Sun Sep 11 2022,21:00,CEST/+0200,Real Betis,1-0,0-0,Villarreal CF,2022-09-11T19:00Z
5,Mon Sep 12 2022,21:00,CEST/+0200,UD Almería,0-1,0-1,CA Osasuna,2022-09-12T19:00Z
6,Fri Sep 16 2022,21:00,CEST/+0200,Real Valladolid,0-1,0-0,Cádiz CF,2022-09-16T19:00Z
6,Sat Sep 17 2022,14:00,CEST/+0200,RCD Mallorca,1-0,1-0,UD Almería,2022-09-17T12:00Z
6,Sat Sep 17 2022,16:15,CEST/+0200,FC Barcelona,3-0,2-0,Elche CF,2022-09-17T14:15Z
6,Sat Sep 17 2022,18:30,CEST/+0200,Valencia CF,3-0,1-0,RC Celta,2022-09-17T16:30Z
6,Sat Sep 17 2022,21:00,CEST/+0200,Athletic Bilbao,3-2,3-1,Rayo Vallecano,2022-09-17T19:00Z
6,Sun Sep 18 2022,16:15,CEST/+0200,Villarreal CF,1-1,0-1,Sevilla FC,2022-09-18T14:15Z
6,Sun Sep 18 2022,18:30,CEST/+0200,Real Betis,2-1,1-1,Girona FC,2022-09-18T16:30Z
6,Sun Sep 18 2022,18:30,CEST/+0200,Real Sociedad,2-1,2-1,Espanyol Barcelona,2022-09-18T16:30Z
6,Sun Sep 18 2022,21:00,CEST/+0200,Atlético Madrid,1-2,0-2,Real Madrid,2022-09-18T19:00Z
6,Sun Sep 18 2022,14:00,CEST/+0200,CA Osasuna,0-2,0-1,Getafe CF,2022-09-18T12:00Z
7,Fri Sep 30 2022,21:00,CEST/+0200,Athletic Bilbao,4-0,2-0,UD Almería,2022-09-30T19:00Z
7,Sat Oct 1 2022,16:15,CEST/+0200,Getafe CF,2-3,2-2,Real Valladolid,2022-10-01T14:15Z
7,Sat Oct 1 2022,18:30,CEST/+0200,Sevilla FC,0-2,0-1,Atlético Madrid,2022-10-01T16:30Z
7,Sat Oct 1 2022,21:00,CEST/+0200,RCD Mallorca,0-1,0-1,FC Barcelona,2022-10-01T19:00Z
7,Sat Oct 1 2022,14:00,CEST/+0200,Cádiz CF,0-0,0-0,Villarreal CF,2022-10-01T12:00Z
7,Sun Oct 2 2022,14:00,CEST/+0200,Espanyol Barcelona,2-2,0-0,Valencia CF,2022-10-02T12:00Z
7,Sun Oct 2 2022,16:15,CEST/+0200,RC Celta,1-0,1-0,Real Betis,2022-10-02T14:15Z
7,Sun Oct 2 2022,18:30,CEST/+0200,Girona FC,3-5,2-2,Real Sociedad,2022-10-02T16:30Z
7,Sun Oct 2 2022,21:00,CEST/+0200,Real Madrid,1-1,1-0,CA Osasuna,2022-10-02T19:00Z
7,Mon Oct 3 2022,21:00,CEST/+0200,Rayo Vallecano,2-1,1-1,Elche CF,2022-10-03T19:00Z
8,Fri Oct 7 2022,21:00,CEST/+0200,CA Osasuna,1-2,0-1,Valencia CF,2022-10-07T19:00Z
8,Sat Oct 8 2022,14:00,CEST/+0200,UD Almería,3-1,3-0,Rayo Vallecano,2022-10-08T12:00Z
8,Sat Oct 8 2022,16:15,CEST/+0200,Atlético Madrid,2-1,1-0,Girona FC,2022-10-08T14:15Z
8,Sat Oct 8 2022,18:30,CEST/+0200,Sevilla FC,1-1,1-0,Athletic Bilbao,2022-10-08T16:30Z
8,Sat Oct 8 2022,21:00,CEST/+0200,Getafe CF,0-1,0-1,Real Madrid,2022-10-08T19:00Z
8,Sun Oct 9 2022,16:15,CEST/+0200,Cádiz CF,2-2,1-0,Espanyol Barcelona,2022-10-09T14:15Z
8,Sun Oct 9 2022,18:30,CEST/+0200,Real Sociedad,1-0,1-0,Villarreal CF,2022-10-09T16:30Z
8,Sun Oct 9 2022,21:00,CEST/+0200,FC Barcelona,1-0,1-0,RC Celta,2022-10-09T19:00Z
8,Sun Oct 9 2022,14:00,CEST/+0200,Real Valladolid,0-0,0-0,Real Betis,2022-10-09T12:00Z
8,Mon Oct 10 2022,21:00,CEST/+0200,Elche CF,1-1,1-0,RCD Mallorca,2022-10-10T19:00Z
9,Fri Oct 14 2022,21:00,CEST/+0200,Rayo Vallecano,0-0,0-0,Getafe CF,2022-10-14T19:00Z
9,Sat Oct 15 2022,14:00,CEST/+0200,Girona FC,1-1,0-0,Cádiz CF,2022-10-15T12:00Z
9,Sat Oct 15 2022,16:15,CEST/+0200,Valencia CF,2-2,2-1,Elche CF,2022-10-15T14:15Z
9,Sat Oct 15 2022,18:30,CEST/+0200,RCD Mallorca,0-1,0-0,Sevilla FC,2022-10-15T16:30Z
9,Sat Oct 15 2022,21:00,CEST/+0200,Athletic Bilbao,0-1,0-0,Atlético Madrid,2022-10-15T19:00Z
9,Sun Oct 16 2022,16:15,CEST/+0200,Real Madrid,3-1,2-0,FC Barcelona,2022-10-16T14:15Z
9,Sun Oct 16 2022,18:30,CEST/+0200,Espanyol Barcelona,1-0,0-0,Real Valladolid,2022-10-16T16:30Z
9,Sun Oct 16 2022,21:00,CEST/+0200,Real Betis,3-1,1-0,UD Almería,2022-10-16T19:00Z
9,Sun Oct 16 2022,14:00,CEST/+0200,RC Celta,1-2,1-1,Real Sociedad,2022-10-16T12:00Z
9,Mon Oct 17 2022,21:00,CEST/+0200,Villarreal CF,2-0,1-0,CA Osasuna,2022-10-17T19:00Z
10,Tue Oct 18 2022,20:00,CEST/+0200,Getafe CF,2-2,1-1,Athletic Bilbao,2022-10-18T18:00Z
10,Tue Oct 18 2022,21:00,CEST/+0200,Atlético Madrid,1-1,1-0,Rayo Vallecano,2022-10-18T19:00Z
10,Tue Oct 18 2022,19:00,CEST/+0200,Sevilla FC,1-1,0-1,Valencia CF,2022-10-18T17:00Z
10,Wed Oct 19 2022,19:00,CEST/+0200,Cádiz CF,0-0,0-0,Real Betis,2022-10-19T17:00Z
10,Wed Oct 19 2022,19:00,CEST/+0200,Real Valladolid,4-1,1-1,RC Celta,2022-10-19T17:00Z
10,Wed Oct 19 2022,20:00,CEST/+0200,Real Sociedad,1-0,1-0,RCD Mallorca,2022-10-19T18:00Z
10,Wed Oct 19 2022,21:00,CEST/+0200,Elche CF,0-3,0-1,Real Madrid,2022-10-19T19:00Z
10,Thu Oct 20 2022,20:00,CEST/+0200,CA Osasuna,1-0,0-0,Espanyol Barcelona,2022-10-20T18:00Z
10,Thu Oct 20 2022,21:00,CEST/+0200,FC Barcelona,3-0,3-0,Villarreal CF,2022-10-20T19:00Z
10,Thu Oct 20 2022,19:00,CEST/+0200,UD Almería,3-2,3-0,Girona FC,2022-10-20T17:00Z
11,Sat Oct 22 2022,16:15,CEST/+0200,Real Valladolid,1-0,1-0,Real Sociedad,2022-10-22T14:15Z
11,Sat Oct 22 2022,18:30,CEST/+0200,Valencia CF,1-2,0-0,RCD Mallorca,2022-10-22T16:30Z
11,Sat Oct 22 2022,21:00,CEST/+0200,Real Madrid,3-1,1-0,Sevilla FC,2022-10-22T19:00Z
11,Sat Oct 22 2022,14:00,CEST/+0200,Rayo Vallecano,5-1,2-0,Cádiz CF,2022-10-22T12:00Z
11,Sun Oct 23 2022,14:00,CEST/+0200,Espanyol Barcelona,2-2,1-1,Elche CF,2022-10-23T12:00Z
11,Sun Oct 23 2022,16:15,CEST/+0200,Real Betis,1-2,0-0,Atlético Madrid,2022-10-23T14:15Z
11,Sun Oct 23 2022,18:30,CEST/+0200,Girona FC,1-1,1-1,CA Osasuna,2022-10-23T16:30Z
11,Sun Oct 23 2022,18:30,CEST/+0200,Villarreal CF,2-1,0-1,UD Almería,2022-10-23T16:30Z
11,Sun Oct 23 2022,21:00,CEST/+0200,FC Barcelona,4-0,3-0,Athletic Bilbao,2022-10-23T19:00Z
11,Mon Oct 24 2022,21:00,CEST/+0200,RC Celta,1-1,0-1,Getafe CF,2022-10-24T19:00Z
12,Fri Oct 28 2022,21:00,CEST/+0200,RCD Mallorca,1-1,0-0,Espanyol Barcelona,2022-10-28T19:00Z
12,Sat Oct 29 2022,14:00,CEST/+0200,UD Almería,3-1,0-1,RC Celta,2022-10-29T12:00Z
12,Sat Oct 29 2022,16:15,CEST/+0200,Cádiz CF,3-2,1-0,Atlético Madrid,2022-10-29T14:15Z
12,Sat Oct 29 2022,18:30,CEST/+0200,Sevilla FC,0-1,0-0,Rayo Vallecano,2022-10-29T16:30Z
12,Sat Oct 29 2022,21:00,CEST/+0200,Valencia CF,0-1,0-0,FC Barcelona,2022-10-29T19:00Z
12,Sun Oct 30 2022,16:15,CET/+0100,Real Madrid,1-1,0-0,Girona FC,2022-10-30T15:15Z
12,Sun Oct 30 2022,18:30,CET/+0100,Athletic Bilbao,1-0,0-0,Villarreal CF,2022-10-30T17:30Z
12,Sun Oct 30 2022,21:00,CET/+0100,Real Sociedad,0-2,0-0,Real Betis,2022-10-30T20:00Z
12,Sun Oct 30 2022,14:00,CET/+0100,CA Osasuna,2-0,2-0,Real Valladolid,2022-10-30T13:00Z
12,Mon Oct 31 2022,21:00,CET/+0100,Elche CF,0-1,0-0,Getafe CF,2022-10-31T20:00Z
13,Fri Nov 4 2022,21:00,CET/+0100,Girona FC,2-1,0-0,Athletic Bilbao,2022-11-04T20:00Z
13,Sat Nov 5 2022,16:15,CET/+0100,Real Valladolid,2-1,1-0,Elche CF,2022-11-05T15:15Z
13,Sat Nov 5 2022,18:30,CET/+0100,RC Celta,1-2,1-2,CA Osasuna,2022-11-05T17:30Z
13,Sat Nov 5 2022,21:00,CET/+0100,FC Barcelona,2-0,0-0,UD Almería,2022-11-05T20:00Z
13,Sat Nov 5 2022,14:00,CET/+0100,Getafe CF,0-0,0-0,Cádiz CF,2022-11-05T13:00Z
13,Sun Nov 6 2022,14:00,CET/+0100,Atlético Madrid,1-1,0-0,Espanyol Barcelona,2022-11-06T13:00Z
13,Sun Nov 6 2022,16:15,CET/+0100,Real Sociedad,1-1,1-1,Valencia CF,2022-11-06T15:15Z
13,Sun Nov 6 2022,18:30,CET/+0100,Villarreal CF,0-2,0-1,RCD Mallorca,2022-11-06T17:30Z
13,Sun Nov 6 2022,21:00,CET/+0100,Real Betis,1-1,1-0,Sevilla FC,2022-11-06T20:00Z
13,Mon Nov 7 2022,21:00,CET/+0100,Rayo Vallecano,3-2,2-2,Real Madrid,2022-11-07T20:00Z
14,Tue Nov 8 2022,19:00,CET/+0100,Elche CF,1-2,1-1,Girona FC,2022-11-08T18:00Z
14,Tue Nov 8 2022,20:00,CET/+0100,Athletic Bilbao,3-0,1-0,Real Valladolid,2022-11-08T19:00Z
14,Tue Nov 8 2022,21:30,CET/+0100,CA Osasuna,1-2,1-0,FC Barcelona,2022-11-08T20:30Z
14,Wed Nov 9 2022,19:00,CET/+0100,UD Almería,1-0,1-0,Getafe CF,2022-11-09T18:00Z
14,Wed Nov 9 2022,20:00,CET/+0100,Espanyol Barcelona,0-1,0-0,Villarreal CF,2022-11-09T19:00Z
14,Wed Nov 9 2022,21:30,CET/+0100,RCD Mallorca,1-0,1-0,Atlético Madrid,2022-11-09T20:30Z
14,Wed Nov 9 2022,19:00,CET/+0100,Sevilla FC,1-2,1-2,Real Sociedad,2022-11-09T18:00Z
14,Thu Nov 10 2022,19:00,CET/+0100,Rayo Vallecano,0-0,0-0,RC Celta,2022-11-10T18:00Z
14,Thu Nov 10 2022,20:00,CET/+0100,Valencia CF,3-0,0-0,Real Betis,2022-11-10T19:00Z
14,Thu Nov 10 2022,21:30,CET/+0100,Real Madrid,2-1,1-0,Cádiz CF,2022-11-10T20:30Z
15,Thu Dec 29 2022,19:15,CET/+0100,Real Betis,0-0,0-0,Athletic Bilbao,2022-12-29T18:15Z
15,Thu Dec 29 2022,21:30,CET/+0100,Atlético Madrid,2-0,0-0,Elche CF,2022-12-29T20:30Z
15,Thu Dec 29 2022,17:00,CET/+0100,Girona FC,2-2,1-1,Rayo Vallecano,2022-12-29T16:00Z
15,Fri Dec 30 2022,17:00,CET/+0100,Getafe CF,2-0,0-0,RCD Mallorca,2022-12-30T16:00Z
15,Fri Dec 30 2022,19:15,CET/+0100,RC Celta,1-1,1-0,Sevilla FC,2022-12-30T18:15Z
15,Fri Dec 30 2022,19:15,CET/+0100,Cádiz CF,1-1,0-1,UD Almería,2022-12-30T18:15Z
15,Fri Dec 30 2022,21:30,CET/+0100,Real Valladolid,0-2,0-0,Real Madrid,2022-12-30T20:30Z
15,Sat Dec 31 2022,16:15,CET/+0100,Villarreal CF,2-1,1-1,Valencia CF,2022-12-31T15:15Z
15,Sat Dec 31 2022,16:15,CET/+0100,Real Sociedad,2-0,1-0,CA Osasuna,2022-12-31T15:15Z
15,Sat Dec 31 2022,14:00,CET/+0100,FC Barcelona,1-1,1-0,Espanyol Barcelona,2022-12-31T13:00Z
16,Fri Jan 6 2023,21:00,CET/+0100,Valencia CF,0-1,0-1,Cádiz CF,2023-01-06T20:00Z
16,Fri Jan 6 2023,18:30,CET/+0100,Elche CF,0-1,0-1,RC Celta,2023-01-06T17:30Z
16,Sat Jan 7 2023,18:30,CET/+0100,RCD Mallorca,1-0,0-0,Real Valladolid,2023-01-07T17:30Z
16,Sat Jan 7 2023,21:00,CET/+0100,Espanyol Barcelona,2-2,0-1,Girona FC,2023-01-07T20:00Z
16,Sat Jan 7 2023,16:15,CET/+0100,Villarreal CF,2-1,0-0,Real Madrid,2023-01-07T15:15Z
16,Sun Jan 8 2023,14:00,CET/+0100,UD Almería,0-2,0-0,Real Sociedad,2023-01-08T13:00Z
16,Sun Jan 8 2023,16:15,CET/+0100,Rayo Vallecano,1-2,1-2,Real Betis,2023-01-08T15:15Z
16,Sun Jan 8 2023,18:30,CET/+0100,Sevilla FC,2-1,1-0,Getafe CF,2023-01-08T17:30Z
16,Sun Jan 8 2023,21:00,CET/+0100,Atlético Madrid,0-1,0-1,FC Barcelona,2023-01-08T20:00Z
16,Mon Jan 9 2023,21:00,CET/+0100,Athletic Bilbao,0-0,0-0,CA Osasuna,2023-01-09T20:00Z
17,Fri Jan 13 2023,21:00,CET/+0100,RC Celta,1-1,0-1,Villarreal CF,2023-01-13T20:00Z
17,Sat Jan 14 2023,16:15,CET/+0100,Girona FC,2-1,0-1,Sevilla FC,2023-01-14T15:15Z
17,Sat Jan 14 2023,18:30,CET/+0100,CA Osasuna,1-0,0-0,RCD Mallorca,2023-01-14T17:30Z
17,Sat Jan 14 2023,21:00,CET/+0100,Real Sociedad,3-1,2-1,Athletic Bilbao,2023-01-14T20:00Z
17,Sat Jan 14 2023,14:00,CET/+0100,Real Valladolid,0-1,0-0,Rayo Vallecano,2023-01-14T13:00Z
17,Sun Jan 15 2023,16:15,CET/+0100,UD Almería,1-1,1-1,Atlético Madrid,2023-01-15T15:15Z
17,Sun Jan 15 2023,14:00,CET/+0100,Getafe CF,1-2,1-1,Espanyol Barcelona,2023-01-15T13:00Z
17,Mon Jan 16 2023,21:00,CET/+0100,Cádiz CF,1-1,1-0,Elche CF,2023-01-16T20:00Z
18,Fri Jan 20 2023,21:00,CET/+0100,RCD Mallorca,1-0,0-0,RC Celta,2023-01-20T20:00Z
18,Sat Jan 21 2023,18:30,CET/+0100,Atlético Madrid,3-0,3-0,Real Valladolid,2023-01-21T17:30Z
18,Sat Jan 21 2023,14:00,CET/+0100,Rayo Vallecano,0-2,0-2,Real Sociedad,2023-01-21T13:00Z
18,Sat Jan 21 2023,16:15,CET/+0100,Espanyol Barcelona,1-0,1-0,Real Betis,2023-01-21T15:15Z
18,Sat Jan 21 2023,21:00,CET/+0100,Sevilla FC,1-0,0-0,Cádiz CF,2023-01-21T20:00Z
18,Sun Jan 22 2023,18:30,CET/+0100,FC Barcelona,1-0,1-0,Getafe CF,2023-01-22T17:30Z
18,Sun Jan 22 2023,21:00,CET/+0100,Athletic Bilbao,0-2,0-1,Real Madrid,2023-01-22T20:00Z
18,Sun Jan 22 2023,14:00,CET/+0100,Villarreal CF,1-0,0-0,Girona FC,2023-01-22T13:00Z
18,Sun Jan 22 2023,16:15,CET/+0100,Elche CF,1-1,0-1,CA Osasuna,2023-01-22T15:15Z
18,Mon Jan 23 2023,21:00,CET/+0100,Valencia CF,2-2,0-0,UD Almería,2023-01-23T20:00Z
19,Fri Jan 27 2023,21:00,CET/+0100,UD Almería,3-1,1-0,Espanyol Barcelona,2023-01-27T20:00Z
19,Sat Jan 28 2023,18:30,CET/+0100,Sevilla FC,3-0,3-0,Elche CF,2023-01-28T17:30Z
19,Sat Jan 28 2023,14:00,CET/+0100,Cádiz CF,2-0,2-0,RCD Mallorca,2023-01-28T13:00Z
19,Sat Jan 28 2023,16:15,CET/+0100,Girona FC,0-1,0-0,FC Barcelona,2023-01-28T15:15Z
19,Sat Jan 28 2023,21:00,CET/+0100,Getafe CF,0-1,0-0,Real Betis,2023-01-28T20:00Z
19,Sun Jan 29 2023,18:30,CET/+0100,RC Celta,1-0,0-0,Athletic Bilbao,2023-01-29T17:30Z
19,Sun Jan 29 2023,21:00,CET/+0100,Real Madrid,0-0,0-0,Real Sociedad,2023-01-29T20:00Z
19,Sun Jan 29 2023,14:00,CET/+0100,Real Valladolid,1-0,0-0,Valencia CF,2023-01-29T13:00Z
19,Sun Jan 29 2023,16:15,CET/+0100,CA Osasuna,0-1,0-0,Atlético Madrid,2023-01-29T15:15Z
19,Mon Jan 30 2023,21:00,CET/+0100,Villarreal CF,0-1,0-0,Rayo Vallecano,2023-01-30T20:00Z
17,Wed Feb 1 2023,21:00,CET/+0100,Real Betis,1-2,0-0,FC Barcelona,2023-02-01T20:00Z
17,Thu Feb 2 2023,21:00,CET/+0100,Real Madrid,2-0,0-0,Valencia CF,2023-02-02T20:00Z
20,Fri Feb 3 2023,21:00,CET/+0100,Athletic Bilbao,4-1,3-1,Cádiz CF,2023-02-03T20:00Z
20,Sat Feb 4 2023,16:15,CET/+0100,Elche CF,3-1,2-1,Villarreal CF,2023-02-04T15:15Z
20,Sat Feb 4 2023,18:30,CET/+0100,Atlético Madrid,1-1,0-0,Getafe CF,2023-02-04T17:30Z
20,Sat Feb 4 2023,21:00,CET/+0100,Real Betis,3-4,2-2,RC Celta,2023-02-04T20:00Z
20,Sat Feb 4 2023,14:00,CET/+0100,Espanyol Barcelona,1-1,0-1,CA Osasuna,2023-02-04T13:00Z
20,Sun Feb 5 2023,14:00,CET/+0100,RCD Mallorca,1-0,1-0,Real Madrid,2023-02-05T13:00Z
20,Sun Feb 5 2023,16:15,CET/+0100,Girona FC,1-0,0-0,Valencia CF,2023-02-05T15:15Z
20,Sun Feb 5 2023,18:30,CET/+0100,Real Sociedad,0-1,0-0,Real Valladolid,2023-02-05T17:30Z
20,Sun Feb 5 2023,21:00,CET/+0100,FC Barcelona,3-0,0-0,Sevilla FC,2023-02-05T20:00Z
20,Mon Feb 6 2023,21:00,CET/+0100,Rayo Vallecano,2-0,0-0,UD Almería,2023-02-06T20:00Z
21,Fri Feb 10 2023,21:00,CET/+0100,Cádiz CF,2-0,2-0,Girona FC,2023-02-10T20:00Z
21,Sat Feb 11 2023,16:15,CET/+0100,UD Almería,2-3,1-2,Real Betis,2023-02-11T15:15Z
21,Sat Feb 11 2023,18:30,CET/+0100,Sevilla FC,2-0,2-0,RCD Mallorca,2023-02-11T17:30Z
21,Sat Feb 11 2023,21:00,CET/+0100,Valencia CF,1-2,1-1,Athletic Bilbao,2023-02-11T20:00Z
21,Sun Feb 12 2023,16:15,CET/+0100,RC Celta,0-1,0-0,Atlético Madrid,2023-02-12T15:15Z
21,Sun Feb 12 2023,18:30,CET/+0100,Real Valladolid,0-0,0-0,CA Osasuna,2023-02-12T17:30Z
21,Sun Feb 12 2023,21:00,CET/+0100,Villarreal CF,0-1,0-1,FC Barcelona,2023-02-12T20:00Z
21,Sun Feb 12 2023,14:00,CET/+0100,Getafe CF,1-1,0-1,Rayo Vallecano,2023-02-12T13:00Z
21,Mon Feb 13 2023,21:00,CET/+0100,Espanyol Barcelona,2-3,0-1,Real Sociedad,2023-02-13T20:00Z
21,Wed Feb 15 2023,21:00,CET/+0100,Real Madrid,4-0,3-0,Elche CF,2023-02-15T20:00Z
22,Fri Feb 17 2023,21:00,CET/+0100,Girona FC,6-2,4-0,UD Almería,2023-02-17T20:00Z
22,Sat Feb 18 2023,14:00,CET/+0100,Real Sociedad,1-1,1-0,RC Celta,2023-02-18T13:00Z
22,Sat Feb 18 2023,16:15,CET/+0100,Real Betis,2-1,2-1,Real Valladolid,2023-02-18T15:15Z
22,Sat Feb 18 2023,18:30,CET/+0100,RCD Mallorca,4-2,2-1,Villarreal CF,2023-02-18T17:30Z
22,Sat Feb 18 2023,21:00,CET/+0100,CA Osasuna,0-2,0-0,Real Madrid,2023-02-18T20:00Z
22,Sun Feb 19 2023,16:15,CET/+0100,Rayo Vallecano,1-1,0-1,Sevilla FC,2023-02-19T15:15Z
22,Sun Feb 19 2023,18:30,CET/+0100,Atlético Madrid,1-0,0-0,Athletic Bilbao,2023-02-19T17:30Z
22,Sun Feb 19 2023,21:00,CET/+0100,FC Barcelona,2-0,2-0,Cádiz CF,2023-02-19T20:00Z
22,Sun Feb 19 2023,14:00,CET/+0100,Elche CF,0-1,0-0,Espanyol Barcelona,2023-02-19T13:00Z
22,Mon Feb 20 2023,21:00,CET/+0100,Getafe CF,1-0,0-0,Valencia CF,2023-02-20T20:00Z
23,Fri Feb 24 2023,21:00,CET/+0100,Elche CF,2-3,2-0,Real Betis,2023-02-24T20:00Z
23,Sat Feb 25 2023,16:15,CET/+0100,Cádiz CF,1-0,0-0,Rayo Vallecano,2023-02-25T15:15Z
23,Sat Feb 25 2023,18:30,CET/+0100,Real Madrid,1-1,0-0,Atlético Madrid,2023-02-25T17:30Z
23,Sat Feb 25 2023,21:00,CET/+0100,Valencia CF,1-0,1-0,Real Sociedad,2023-02-25T20:00Z
