Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
2,Mon Aug 22 2022,22:00,CEST/+0200,Málaga CF,0-4,0-1,UD Las Palmas,2022-08-22T20:00Z
2,Mon Aug 22 2022,20:00,CEST/+0200,SD Ponferradina,2-1,1-1,UD Ibiza,2022-08-22T18:00Z
3,Fri Aug 26 2022,20:00,CEST/+0200,Albacete,2-1,1-0,SD Huesca,2022-08-26T18:00Z
3,Fri Aug 26 2022,22:00,CEST/+0200,FC Cartagena,1-0,0-0,Real Zaragoza,2022-08-26T20:00Z
3,Sat Aug 27 2022,19:30,CEST/+0200,CD Lugo,1-0,1-0,CD Leganés,2022-08-27T17:30Z
3,Sat Aug 27 2022,19:30,CEST/+0200,CD Mirandés,1-3,0-1,Málaga CF,2022-08-27T17:30Z
3,Sat Aug 27 2022,22:00,CEST/+0200,Levante UD,2-0,1-0,CD Tenerife,2022-08-27T20:00Z
3,Sat Aug 27 2022,17:30,CEST/+0200,Sporting Gijón,0-0,0-0,Burgos CF,2022-08-27T15:30Z
3,Sun Aug 28 2022,17:30,CEST/+0200,Racing Santander,0-1,0-0,Real Oviedo,2022-08-28T15:30Z
3,Sun Aug 28 2022,19:30,CEST/+0200,SD Eibar,1-0,1-0,SD Ponferradina,2022-08-28T17:30Z
3,Sun Aug 28 2022,22:00,CEST/+0200,UD Ibiza,1-1,1-0,CD Alavés,2022-08-28T20:00Z
3,Mon Aug 29 2022,22:00,CEST/+0200,UD Las Palmas,2-0,1-0,FC Andorra,2022-08-29T20:00Z
3,Mon Aug 29 2022,20:00,CEST/+0200,Granada CF,3-0,2-0,Villarreal CF B,2022-08-29T18:00Z
4,Fri Sep 2 2022,21:00,CEST/+0200,CD Leganés,2-1,1-0,SD Eibar,2022-09-02T19:00Z
4,Sat Sep 3 2022,14:00,CEST/+0200,CD Alavés,1-1,1-0,UD Las Palmas,2022-09-03T12:00Z
4,Sat Sep 3 2022,16:15,CEST/+0200,Villarreal CF B,3-0,1-0,CD Mirandés,2022-09-03T14:15Z
4,Sat Sep 3 2022,18:30,CEST/+0200,SD Ponferradina,1-3,0-2,Sporting Gijón,2022-09-03T16:30Z
4,Sat Sep 3 2022,21:00,CEST/+0200,CD Tenerife,1-0,0-0,Racing Santander,2022-09-03T19:00Z
4,Sun Sep 4 2022,16:15,CEST/+0200,Málaga CF,1-2,1-2,Albacete,2022-09-04T14:15Z
4,Sun Sep 4 2022,18:30,CEST/+0200,Burgos CF,1-0,1-0,FC Cartagena,2022-09-04T16:30Z
4,Sun Sep 4 2022,18:30,CEST/+0200,SD Huesca,3-0,1-0,UD Ibiza,2022-09-04T16:30Z
4,Sun Sep 4 2022,21:00,CEST/+0200,Real Zaragoza,1-2,1-0,CD Lugo,2022-09-04T19:00Z
4,Sun Sep 4 2022,14:00,CEST/+0200,FC Andorra,1-0,1-0,Granada CF,2022-09-04T12:00Z
4,Mon Sep 5 2022,21:00,CEST/+0200,Real Oviedo,1-1,1-0,Levante UD,2022-09-05T19:00Z
5,Fri Sep 9 2022,21:00,CEST/+0200,UD Las Palmas,1-0,1-0,CD Leganés,2022-09-09T19:00Z
5,Sat Sep 10 2022,16:15,CEST/+0200,Burgos CF,0-0,0-0,Real Oviedo,2022-09-10T14:15Z
5,Sat Sep 10 2022,18:30,CEST/+0200,FC Cartagena,2-1,0-0,Albacete,2022-09-10T16:30Z
5,Sat Sep 10 2022,21:00,CEST/+0200,Levante UD,4-1,1-0,Villarreal CF B,2022-09-10T19:00Z
5,Sat Sep 10 2022,14:00,CEST/+0200,CD Lugo,1-2,1-0,CD Alavés,2022-09-10T12:00Z
5,Sun Sep 11 2022,14:00,CEST/+0200,Sporting Gijón,0-2,0-1,Racing Santander,2022-09-11T12:00Z
5,Sun Sep 11 2022,16:15,CEST/+0200,CD Mirandés,1-1,1-0,FC Andorra,2022-09-11T14:15Z
5,Sun Sep 11 2022,16:15,CEST/+0200,UD Ibiza,1-0,0-0,CD Tenerife,2022-09-11T14:15Z
5,Sun Sep 11 2022,18:30,CEST/+0200,SD Ponferradina,1-2,1-1,Real Zaragoza,2022-09-11T16:30Z
5,Sun Sep 11 2022,21:00,CEST/+0200,SD Huesca,1-0,0-0,Málaga CF,2022-09-11T19:00Z
5,Mon Sep 12 2022,21:00,CEST/+0200,SD Eibar,4-0,1-0,Granada CF,2022-09-12T19:00Z
6,Fri Sep 16 2022,21:00,CEST/+0200,Levante UD,0-1,0-1,FC Cartagena,2022-09-16T19:00Z
6,Sat Sep 17 2022,14:00,CEST/+0200,Villarreal CF B,3-1,1-0,CD Lugo,2022-09-17T12:00Z
6,Sat Sep 17 2022,16:15,CEST/+0200,Real Oviedo,0-1,0-0,UD Ibiza,2022-09-17T14:15Z
6,Sat Sep 17 2022,18:30,CEST/+0200,FC Andorra,2-0,1-0,SD Eibar,2022-09-17T16:30Z
6,Sat Sep 17 2022,18:30,CEST/+0200,Granada CF,2-1,1-0,CD Mirandés,2022-09-17T16:30Z
6,Sat Sep 17 2022,21:00,CEST/+0200,Real Zaragoza,1-0,0-0,Sporting Gijón,2022-09-17T19:00Z
6,Sun Sep 18 2022,16:15,CEST/+0200,CD Alavés,2-1,1-0,SD Huesca,2022-09-18T14:15Z
6,Sun Sep 18 2022,18:30,CEST/+0200,Racing Santander,0-0,0-0,UD Las Palmas,2022-09-18T16:30Z
6,Sun Sep 18 2022,21:00,CEST/+0200,Albacete,0-1,0-0,SD Ponferradina,2022-09-18T19:00Z
6,Sun Sep 18 2022,14:00,CEST/+0200,CD Leganés,0-0,0-0,Burgos CF,2022-09-18T12:00Z
6,Mon Sep 19 2022,21:00,CEST/+0200,CD Tenerife,3-1,1-1,Málaga CF,2022-09-19T19:00Z
7,Fri Sep 23 2022,21:00,CEST/+0200,Sporting Gijón,2-1,1-1,UD Ibiza,2022-09-23T19:00Z
7,Sat Sep 24 2022,16:15,CEST/+0200,CD Mirandés,2-0,1-0,Real Zaragoza,2022-09-24T14:15Z
7,Sat Sep 24 2022,18:30,CEST/+0200,Málaga CF,1-1,1-1,Villarreal CF B,2022-09-24T16:30Z
7,Sat Sep 24 2022,18:30,CEST/+0200,SD Ponferradina,2-2,1-1,CD Tenerife,2022-09-24T16:30Z
7,Sat Sep 24 2022,14:00,CEST/+0200,SD Huesca,1-0,1-0,CD Leganés,2022-09-24T12:00Z
7,Sun Sep 25 2022,14:00,CEST/+0200,Burgos CF,0-0,0-0,Levante UD,2022-09-25T12:00Z
7,Sun Sep 25 2022,16:15,CEST/+0200,CD Lugo,0-0,0-0,Real Oviedo,2022-09-25T14:15Z
7,Sun Sep 25 2022,18:30,CEST/+0200,Albacete,1-1,0-0,FC Andorra,2022-09-25T16:30Z
7,Sun Sep 25 2022,18:30,CEST/+0200,SD Eibar,2-1,2-0,Racing Santander,2022-09-25T16:30Z
7,Mon Sep 26 2022,21:00,CEST/+0200,UD Las Palmas,2-0,1-0,Granada CF,2022-09-26T19:00Z
7,Mon Sep 26 2022,21:00,CEST/+0200,FC Cartagena,1-1,1-0,CD Alavés,2022-09-26T19:00Z
8,Fri Sep 30 2022,21:00,CEST/+0200,CD Tenerife,1-1,0-1,Sporting Gijón,2022-09-30T19:00Z
8,Sat Oct 1 2022,16:15,CEST/+0200,CD Mirandés,3-3,1-1,UD Las Palmas,2022-10-01T14:15Z
8,Sat Oct 1 2022,16:15,CEST/+0200,Racing Santander,0-0,0-0,Málaga CF,2022-10-01T14:15Z
8,Sat Oct 1 2022,18:30,CEST/+0200,FC Andorra,3-1,0-1,Levante UD,2022-10-01T16:30Z
8,Sat Oct 1 2022,21:00,CEST/+0200,Villarreal CF B,0-0,0-0,Burgos CF,2022-10-01T19:00Z
8,Sun Oct 2 2022,16:15,CEST/+0200,CD Alavés,3-1,2-1,SD Ponferradina,2022-10-02T14:15Z
8,Sun Oct 2 2022,18:30,CEST/+0200,Granada CF,0-0,0-0,SD Huesca,2022-10-02T16:30Z
8,Sun Oct 2 2022,18:30,CEST/+0200,Real Oviedo,1-3,0-2,FC Cartagena,2022-10-02T16:30Z
8,Sun Oct 2 2022,21:00,CEST/+0200,UD Ibiza,3-2,2-1,CD Lugo,2022-10-02T19:00Z
8,Sun Oct 2 2022,16:15,CEST/+0200,CD Leganés,1-2,1-0,Albacete,2022-10-02T14:15Z
8,Mon Oct 3 2022,21:00,CEST/+0200,Real Zaragoza,0-0,0-0,SD Eibar,2022-10-03T19:00Z
9,Fri Oct 7 2022,21:00,CEST/+0200,Sporting Gijón,3-1,2-0,Villarreal CF B,2022-10-07T19:00Z
9,Sat Oct 8 2022,18:30,CEST/+0200,SD Huesca,1-1,0-0,CD Lugo,2022-10-08T16:30Z
9,Sat Oct 8 2022,18:30,CEST/+0200,UD Las Palmas,0-0,0-0,UD Ibiza,2022-10-08T16:30Z
9,Sat Oct 8 2022,21:00,CEST/+0200,Burgos CF,3-0,0-0,CD Alavés,2022-10-08T19:00Z
9,Sat Oct 8 2022,16:15,CEST/+0200,SD Ponferradina,0-0,0-0,Granada CF,2022-10-08T14:15Z
9,Sun Oct 9 2022,14:00,CEST/+0200,FC Cartagena,1-2,0-0,CD Leganés,2022-10-09T12:00Z
9,Sun Oct 9 2022,16:15,CEST/+0200,Real Zaragoza,1-1,1-0,Real Oviedo,2022-10-09T14:15Z
9,Sun Oct 9 2022,18:30,CEST/+0200,Albacete,1-1,0-0,CD Tenerife,2022-10-09T16:30Z
9,Sun Oct 9 2022,18:30,CEST/+0200,Levante UD,0-1,0-0,Racing Santander,2022-10-09T16:30Z
9,Sun Oct 9 2022,21:00,CEST/+0200,Málaga CF,0-0,0-0,FC Andorra,2022-10-09T19:00Z
9,Mon Oct 10 2022,21:00,CEST/+0200,SD Eibar,0-0,0-0,CD Mirandés,2022-10-10T19:00Z
10,Wed Oct 12 2022,14:00,CEST/+0200,Villarreal CF B,2-2,0-1,SD Ponferradina,2022-10-12T12:00Z
10,Wed Oct 12 2022,16:15,CEST/+0200,FC Andorra,0-1,0-0,Burgos CF,2022-10-12T14:15Z
10,Wed Oct 12 2022,16:15,CEST/+0200,CD Leganés,1-0,0-0,Málaga CF,2022-10-12T14:15Z
10,Wed Oct 12 2022,18:30,CEST/+0200,CD Tenerife,0-0,0-0,FC Cartagena,2022-10-12T16:30Z
10,Wed Oct 12 2022,18:30,CEST/+0200,CD Alavés,0-0,0-0,Albacete,2022-10-12T16:30Z
10,Wed Oct 12 2022,18:30,CEST/+0200,Real Oviedo,0-1,0-0,SD Huesca,2022-10-12T16:30Z
10,Wed Oct 12 2022,21:00,CEST/+0200,CD Lugo,0-1,0-0,UD Las Palmas,2022-10-12T19:00Z
10,Wed Oct 12 2022,21:00,CEST/+0200,Racing Santander,1-0,0-0,Real Zaragoza,2022-10-12T19:00Z
10,Thu Oct 13 2022,19:00,CEST/+0200,UD Ibiza,1-2,1-0,SD Eibar,2022-10-13T17:00Z
10,Thu Oct 13 2022,21:00,CEST/+0200,Granada CF,5-0,2-0,Sporting Gijón,2022-10-13T19:00Z
10,Thu Oct 13 2022,19:00,CEST/+0200,CD Mirandés,0-1,0-1,Levante UD,2022-10-13T17:00Z
11,Sat Oct 15 2022,16:15,CEST/+0200,Real Zaragoza,2-1,1-0,Villarreal CF B,2022-10-15T14:15Z
11,Sat Oct 15 2022,18:30,CEST/+0200,SD Huesca,0-0,0-0,Racing Santander,2022-10-15T16:30Z
11,Sat Oct 15 2022,18:30,CEST/+0200,SD Ponferradina,0-1,0-1,UD Las Palmas,2022-10-15T16:30Z
11,Sat Oct 15 2022,21:00,CEST/+0200,Albacete,1-0,0-0,Real Oviedo,2022-10-15T19:00Z
11,Sat Oct 15 2022,16:15,CEST/+0200,FC Andorra,0-1,0-0,CD Alavés,2022-10-15T14:15Z
11,Sun Oct 16 2022,14:00,CEST/+0200,Levante UD,2-1,0-0,CD Leganés,2022-10-16T12:00Z
11,Sun Oct 16 2022,18:30,CEST/+0200,Burgos CF,2-1,1-0,CD Mirandés,2022-10-16T16:30Z
11,Sun Oct 16 2022,18:30,CEST/+0200,Málaga CF,3-2,1-0,CD Lugo,2022-10-16T16:30Z
11,Sun Oct 16 2022,21:00,CEST/+0200,CD Tenerife,2-0,1-0,Granada CF,2022-10-16T19:00Z
11,Sun Oct 16 2022,21:00,CEST/+0200,FC Cartagena,2-0,0-0,UD Ibiza,2022-10-16T19:00Z
11,Mon Oct 17 2022,21:00,CEST/+0200,Sporting Gijón,2-0,1-0,SD Eibar,2022-10-17T19:00Z
12,Fri Oct 21 2022,21:00,CEST/+0200,Granada CF,1-0,0-0,Real Zaragoza,2022-10-21T19:00Z
12,Sat Oct 22 2022,16:15,CEST/+0200,Villarreal CF B,1-0,0-0,FC Andorra,2022-10-22T14:15Z
12,Sat Oct 22 2022,18:30,CEST/+0200,CD Mirandés,1-1,0-0,SD Huesca,2022-10-22T16:30Z
12,Sat Oct 22 2022,18:30,CEST/+0200,CD Alavés,0-0,0-0,Sporting Gijón,2022-10-22T16:30Z
12,Sat Oct 22 2022,21:00,CEST/+0200,UD Ibiza,1-2,1-1,Levante UD,2022-10-22T19:00Z
12,Sun Oct 23 2022,16:15,CEST/+0200,CD Lugo,2-0,1-0,Burgos CF,2022-10-23T14:15Z
12,Sun Oct 23 2022,18:30,CEST/+0200,CD Leganés,2-1,1-0,CD Tenerife,2022-10-23T16:30Z
12,Sun Oct 23 2022,18:30,CEST/+0200,SD Eibar,1-1,1-1,Albacete,2022-10-23T16:30Z
12,Sun Oct 23 2022,21:00,CEST/+0200,UD Las Palmas,1-0,0-0,FC Cartagena,2022-10-23T19:00Z
12,Sun Oct 23 2022,14:00,CEST/+0200,Racing Santander,1-1,1-0,SD Ponferradina,2022-10-23T12:00Z
12,Mon Oct 24 2022,21:00,CEST/+0200,Real Oviedo,1-0,1-0,Málaga CF,2022-10-24T19:00Z
13,Fri Oct 28 2022,21:00,CEST/+0200,CD Tenerife,0-2,0-1,Real Zaragoza,2022-10-28T19:00Z
13,Sat Oct 29 2022,14:00,CEST/+0200,FC Andorra,3-0,2-0,SD Ponferradina,2022-10-29T12:00Z
13,Sat Oct 29 2022,16:15,CEST/+0200,SD Huesca,1-0,1-0,UD Las Palmas,2022-10-29T14:15Z
13,Sat Oct 29 2022,18:30,CEST/+0200,CD Leganés,0-0,0-0,Racing Santander,2022-10-29T16:30Z
13,Sat Oct 29 2022,18:30,CEST/+0200,CD Alavés,2-1,1-0,Real Oviedo,2022-10-29T16:30Z
13,Sat Oct 29 2022,21:00,CEST/+0200,Burgos CF,2-0,1-0,UD Ibiza,2022-10-29T19:00Z
13,Sun Oct 30 2022,16:15,CET/+0100,Málaga CF,0-1,0-1,SD Eibar,2022-10-30T15:15Z
13,Sun Oct 30 2022,18:30,CET/+0100,FC Cartagena,0-0,0-0,Granada CF,2022-10-30T17:30Z
13,Sun Oct 30 2022,21:00,CET/+0100,Albacete,0-0,0-0,Villarreal CF B,2022-10-30T20:00Z
13,Sun Oct 30 2022,14:00,CET/+0100,CD Lugo,0-0,0-0,CD Mirandés,2022-10-30T13:00Z
13,Mon Oct 31 2022,21:00,CET/+0100,Levante UD,1-0,0-0,Sporting Gijón,2022-10-31T20:00Z
14,Tue Nov 1 2022,16:15,CET/+0100,Real Zaragoza,0-2,0-1,FC Andorra,2022-11-01T15:15Z
14,Tue Nov 1 2022,16:15,CET/+0100,SD Ponferradina,1-0,1-0,SD Huesca,2022-11-01T15:15Z
14,Tue Nov 1 2022,18:30,CET/+0100,Racing Santander,1-1,1-1,CD Alavés,2022-11-01T17:30Z
14,Tue Nov 1 2022,18:30,CET/+0100,UD Las Palmas,0-2,0-0,Burgos CF,2022-11-01T17:30Z
14,Tue Nov 1 2022,21:00,CET/+0100,UD Ibiza,0-2,0-1,CD Leganés,2022-11-01T20:00Z
14,Wed Nov 2 2022,19:00,CET/+0100,SD Eibar,1-0,0-0,CD Lugo,2022-11-02T18:00Z
14,Wed Nov 2 2022,21:00,CET/+0100,CD Mirandés,1-0,0-0,CD Tenerife,2022-11-02T20:00Z
14,Wed Nov 2 2022,19:00,CET/+0100,Villarreal CF B,2-1,0-0,Real Oviedo,2022-11-02T18:00Z
14,Thu Nov 3 2022,19:00,CET/+0100,FC Cartagena,2-1,0-0,Málaga CF,2022-11-03T18:00Z
14,Thu Nov 3 2022,19:00,CET/+0100,Sporting Gijón,2-2,1-1,Albacete,2022-11-03T18:00Z
14,Thu Nov 3 2022,21:00,CET/+0100,Granada CF,0-0,0-0,Levante UD,2022-11-03T20:00Z
15,Fri Nov 4 2022,21:00,CET/+0100,CD Alavés,1-0,0-0,Real Zaragoza,2022-11-04T20:00Z
15,Sat Nov 5 2022,18:30,CET/+0100,FC Andorra,0-1,0-0,Racing Santander,2022-11-05T17:30Z
15,Sat Nov 5 2022,18:30,CET/+0100,SD Huesca,1-0,1-0,Villarreal CF B,2022-11-05T17:30Z
15,Sat Nov 5 2022,21:00,CET/+0100,CD Leganés,2-1,2-1,SD Ponferradina,2022-11-05T20:00Z
15,Sat Nov 5 2022,16:15,CET/+0100,Burgos CF,0-1,0-0,CD Tenerife,2022-11-05T15:15Z
15,Sun Nov 6 2022,14:00,CET/+0100,UD Ibiza,1-1,1-0,CD Mirandés,2022-11-06T13:00Z
15,Sun Nov 6 2022,16:15,CET/+0100,Real Oviedo,1-0,0-0,Granada CF,2022-11-06T15:15Z
15,Sun Nov 6 2022,18:30,CET/+0100,Málaga CF,1-1,0-1,Sporting Gijón,2022-11-06T17:30Z
15,Sun Nov 6 2022,18:30,CET/+0100,UD Las Palmas,1-1,1-1,SD Eibar,2022-11-06T17:30Z
15,Sun Nov 6 2022,21:00,CET/+0100,Albacete,2-3,1-1,Levante UD,2022-11-06T20:00Z
15,Mon Nov 7 2022,21:00,CET/+0100,CD Lugo,1-1,1-1,FC Cartagena,2022-11-07T20:00Z
16,Fri Nov 18 2022,21:00,CET/+0100,Granada CF,4-0,0-0,Albacete,2022-11-18T20:00Z
16,Sat Nov 19 2022,16:15,CET/+0100,SD Ponferradina,1-1,0-0,Real Oviedo,2022-11-19T15:15Z
16,Sat Nov 19 2022,18:30,CET/+0100,CD Tenerife,2-0,0-0,SD Huesca,2022-11-19T17:30Z
16,Sat Nov 19 2022,18:30,CET/+0100,Sporting Gijón,2-2,2-1,CD Leganés,2022-11-19T17:30Z
16,Sat Nov 19 2022,21:00,CET/+0100,Real Zaragoza,1-1,0-0,Málaga CF,2022-11-19T20:00Z
16,Sun Nov 20 2022,16:15,CET/+0100,FC Andorra,4-0,0-0,CD Lugo,2022-11-20T15:15Z
16,Sun Nov 20 2022,19:00,CET/+0100,Racing Santander,0-1,0-0,Burgos CF,2022-11-20T18:00Z
16,Sun Nov 20 2022,19:00,CET/+0100,SD Eibar,0-0,0-0,CD Alavés,2022-11-20T18:00Z
16,Sun Nov 20 2022,21:00,CET/+0100,Levante UD,1-1,0-0,UD Las Palmas,2022-11-20T20:00Z
16,Sun Nov 20 2022,14:00,CET/+0100,Villarreal CF B,1-0,0-0,UD Ibiza,2022-11-20T13:00Z
16,Mon Nov 21 2022,21:00,CET/+0100,CD Mirandés,2-1,0-0,FC Cartagena,2022-11-21T20:00Z
17,Fri Nov 25 2022,21:00,CET/+0100,SD Huesca,0-0,0-0,Sporting Gijón,2022-11-25T20:00Z
17,Sat Nov 26 2022,16:15,CET/+0100,Málaga CF,1-0,0-0,SD Ponferradina,2022-11-26T15:15Z
17,Sat Nov 26 2022,18:30,CET/+0100,Albacete,2-1,1-0,Racing Santander,2022-11-26T17:30Z
17,Sat Nov 26 2022,18:30,CET/+0100,Real Oviedo,1-0,1-0,CD Mirandés,2022-11-26T17:30Z
17,Sat Nov 26 2022,22:00,CET/+0100,UD Las Palmas,3-1,1-0,CD Tenerife,2022-11-26T21:00Z
17,Sat Nov 26 2022,16:15,CET/+0100,CD Alavés,2-0,1-0,Villarreal CF B,2022-11-26T15:15Z
17,Sun Nov 27 2022,14:00,CET/+0100,Burgos CF,2-2,0-0,Real Zaragoza,2022-11-27T13:00Z
17,Sun Nov 27 2022,16:00,CET/+0100,CD Leganés,1-0,0-0,Granada CF,2022-11-27T15:00Z
17,Sun Nov 27 2022,16:15,CET/+0100,CD Lugo,1-1,1-1,Levante UD,2022-11-27T15:15Z
17,Sun Nov 27 2022,18:00,CET/+0100,FC Cartagena,2-1,0-1,SD Eibar,2022-11-27T17:00Z
17,Mon Nov 28 2022,21:00,CET/+0100,UD Ibiza,0-1,0-1,FC Andorra,2022-11-28T20:00Z
18,Wed Nov 30 2022,21:00,CET/+0100,CD Tenerife,0-1,0-0,Real Oviedo,2022-11-30T20:00Z
18,Fri Dec 2 2022,21:30,CET/+0100,Granada CF,3-1,2-1,CD Alavés,2022-12-02T20:30Z
18,Sat Dec 3 2022,18:30,CET/+0100,CD Mirandés,4-2,3-1,Albacete,2022-12-03T17:30Z
18,Sat Dec 3 2022,18:30,CET/+0100,Sporting Gijón,0-1,0-1,UD Las Palmas,2022-12-03T17:30Z
18,Sat Dec 3 2022,21:00,CET/+0100,Villarreal CF B,0-0,0-0,CD Leganés,2022-12-03T20:00Z
18,Sat Dec 3 2022,16:15,CET/+0100,Real Zaragoza,2-1,0-1,UD Ibiza,2022-12-03T15:15Z
18,Sun Dec 4 2022,14:00,CET/+0100,FC Andorra,0-1,0-0,FC Cartagena,2022-12-04T13:00Z
18,Sun Dec 4 2022,16:15,CET/+0100,Racing Santander,0-1,0-0,CD Lugo,2022-12-04T15:15Z
18,Sun Dec 4 2022,18:30,CET/+0100,SD Eibar,2-1,0-1,SD Huesca,2022-12-04T17:30Z
18,Sun Dec 4 2022,21:00,CET/+0100,Levante UD,1-0,0-0,Málaga CF,2022-12-04T20:00Z
18,Mon Dec 5 2022,21:00,CET/+0100,SD Ponferradina,1-2,1-1,Burgos CF,2022-12-05T20:00Z
19,Tue Dec 6 2022,19:00,CET/+0100,Real Oviedo,0-0,0-0,UD Las Palmas,2022-12-06T18:00Z
19,Tue Dec 6 2022,21:00,CET/+0100,Albacete,0-0,0-0,Real Zaragoza,2022-12-06T20:00Z
19,Tue Dec 6 2022,19:00,CET/+0100,CD Leganés,2-2,1-1,CD Mirandés,2022-12-06T18:00Z
19,Wed Dec 7 2022,19:00,CET/+0100,FC Cartagena,0-1,0-0,Villarreal CF B,2022-12-07T18:00Z
19,Wed Dec 7 2022,19:00,CET/+0100,SD Huesca,1-0,0-0,FC Andorra,2022-12-07T18:00Z
19,Wed Dec 7 2022,21:00,CET/+0100,CD Tenerife,2-1,1-0,CD Alavés,2022-12-07T20:00Z
19,Thu Dec 8 2022,16:15,CET/+0100,CD Lugo,0-1,0-0,Sporting Gijón,2022-12-08T15:15Z
19,Thu Dec 8 2022,18:30,CET/+0100,UD Ibiza,1-0,0-0,Racing Santander,2022-12-08T17:30Z
19,Thu Dec 8 2022,18:30,CET/+0100,Levante UD,0-0,0-0,SD Ponferradina,2022-12-08T17:30Z
19,Thu Dec 8 2022,21:00,CET/+0100,Málaga CF,1-1,1-0,Granada CF,2022-12-08T20:00Z
19,Thu Dec 8 2022,14:00,CET/+0100,Burgos CF,1-2,1-0,SD Eibar,2022-12-08T13:00Z
20,Sat Dec 10 2022,19:00,CET/+0100,Villarreal CF B,2-2,0-1,CD Tenerife,2022-12-10T18:00Z
20,Sat Dec 10 2022,21:00,CET/+0100,Real Zaragoza,3-0,2-0,SD Huesca,2022-12-10T20:00Z
20,Sat Dec 10 2022,19:00,CET/+0100,FC Andorra,1-1,0-0,CD Leganés,2022-12-10T18:00Z
20,Sun Dec 11 2022,14:00,CET/+0100,UD Ibiza,1-1,0-1,Málaga CF,2022-12-11T13:00Z
20,Sun Dec 11 2022,16:15,CET/+0100,SD Ponferradina,1-0,1-0,CD Lugo,2022-12-11T15:15Z
20,Sun Dec 11 2022,16:15,CET/+0100,Sporting Gijón,0-0,0-0,FC Cartagena,2022-12-11T15:15Z
20,Sun Dec 11 2022,18:30,CET/+0100,Granada CF,1-0,1-0,Burgos CF,2022-12-11T17:30Z
20,Sun Dec 11 2022,18:30,CET/+0100,SD Eibar,1-0,0-0,Real Oviedo,2022-12-11T17:30Z
20,Sun Dec 11 2022,21:00,CET/+0100,Racing Santander,1-2,1-1,CD Mirandés,2022-12-11T20:00Z
20,Sun Dec 11 2022,21:00,CET/+0100,UD Las Palmas,1-2,0-1,Albacete,2022-12-11T20:00Z
20,Mon Dec 12 2022,21:00,CET/+0100,CD Alavés,0-2,0-2,Levante UD,2022-12-12T20:00Z
21,Fri Dec 16 2022,21:00,CET/+0100,CD Tenerife,1-1,1-1,FC Andorra,2022-12-16T20:00Z
21,Sat Dec 17 2022,16:15,CET/+0100,CD Lugo,1-0,1-0,Granada CF,2022-12-17T15:15Z
21,Sat Dec 17 2022,16:15,CET/+0100,CD Mirandés,2-1,2-0,SD Ponferradina,2022-12-17T15:15Z
21,Sat Dec 17 2022,18:30,CET/+0100,FC Cartagena,0-3,0-2,Racing Santander,2022-12-17T17:30Z
21,Sat Dec 17 2022,18:30,CET/+0100,Villarreal CF B,0-1,0-1,UD Las Palmas,2022-12-17T17:30Z
21,Sat Dec 17 2022,21:00,CET/+0100,Real Oviedo,1-0,0-0,Sporting Gijón,2022-12-17T20:00Z
