Round,Date,Time,Team 1,FT,HT,Team 2
23,Sun Sep 29 2019,20:00,FK Bodø/Glimt,4-0,2-0,Tromsø IL
23,Sun Sep 29 2019,18:00,Strømsgodset IF,2-3,1-2,Odds BK
23,Sun Sep 29 2019,18:00,Sarpsborg 08,0-0,0-0,Stabæk IF
23,Mon Sep 30 2019,19:00,Viking FK,4-1,1-1,Mjøndalen IF
24,Fri Oct 4 2019,19:00,Mjøndalen IF,1-1,0-0,Strømsgodset IF
24,Sat Oct 5 2019,18:00,Odds BK,1-1,0-0,Vålerenga IF
24,Sun Oct 6 2019,18:00,Ranheim IL,0-2,0-1,Sarpsborg 08
24,Sun Oct 6 2019,18:00,FK Haugesund,2-1,0-0,Rosenborg BK
24,Sun Oct 6 2019,18:00,Tromsø IL,5-0,3-0,Kristiansund BK
24,Sun Oct 6 2019,18:00,Lillestrøm SK,0-0,0-0,FK Bodø/Glimt
24,Sun Oct 6 2019,20:00,SK Brann,0-0,0-0,Molde FK
24,Sun Oct 6 2019,18:00,Stabæk IF,0-0,0-0,Viking FK
25,Sat Oct 19 2019,18:00,Kristiansund BK,2-2,1-1,Rosenborg BK
25,Sat Oct 19 2019,20:30,Vålerenga IF,0-2,0-2,Stabæk IF
25,Sun Oct 20 2019,18:00,Ranheim IL,4-1,2-1,Odds BK
25,Sun Oct 20 2019,18:00,Molde FK,3-1,1-1,FK Haugesund
25,Sun Oct 20 2019,18:00,Strømsgodset IF,1-1,0-0,Lillestrøm SK
25,Sun Oct 20 2019,18:00,Viking FK,2-1,1-0,Tromsø IL
25,Sun Oct 20 2019,20:00,Sarpsborg 08,1-1,0-1,SK Brann
25,Mon Oct 21 2019,19:00,FK Bodø/Glimt,0-0,0-0,Mjøndalen IF
26,Sat Oct 26 2019,16:00,Lillestrøm SK,0-0,0-0,Vålerenga IF
26,Sun Oct 27 2019,18:00,Kristiansund BK,4-2,1-0,Viking FK
26,Sun Oct 27 2019,18:00,FK Haugesund,2-2,1-2,Strømsgodset IF
26,Sun Oct 27 2019,18:00,Tromsø IL,4-2,2-1,Ranheim IL
26,Sun Oct 27 2019,18:00,Stabæk IF,0-0,0-0,Odds BK
26,Sun Oct 27 2019,18:00,Mjøndalen IF,0-0,0-0,Sarpsborg 08
26,Sun Oct 27 2019,20:00,Rosenborg BK,3-1,2-1,Molde FK
26,Mon Oct 28 2019,19:00,SK Brann,1-1,0-1,FK Bodø/Glimt
27,Fri Nov 1 2019,19:00,Strømsgodset IF,3-3,1-1,Rosenborg BK
27,Sat Nov 2 2019,18:30,Molde FK,2-0,1-0,Kristiansund BK
27,Sun Nov 3 2019,18:00,Ranheim IL,0-2,0-0,Stabæk IF
27,Sun Nov 3 2019,20:00,Vålerenga IF,1-0,1-0,SK Brann
27,Sun Nov 3 2019,18:00,FK Bodø/Glimt,2-2,2-1,FK Haugesund
27,Sun Nov 3 2019,18:00,Viking FK,3-0,2-0,Lillestrøm SK
27,Sun Nov 3 2019,18:00,Sarpsborg 08,3-2,1-1,Tromsø IL
27,Mon Nov 4 2019,19:00,Odds BK,3-2,1-1,Mjøndalen IF
28,Fri Nov 8 2019,19:00,SK Brann,1-0,0-0,Odds BK
28,Sat Nov 9 2019,18:00,FK Haugesund,1-0,0-0,Viking FK
28,Sun Nov 10 2019,18:00,Kristiansund BK,4-0,2-0,Sarpsborg 08
28,Sun Nov 10 2019,18:00,Molde FK,4-0,2-0,Strømsgodset IF
28,Sun Nov 10 2019,18:00,Tromsø IL,0-0,0-0,Vålerenga IF
28,Sun Nov 10 2019,18:00,Lillestrøm SK,1-3,0-2,Stabæk IF
28,Sun Nov 10 2019,18:00,Mjøndalen IF,3-1,1-1,Ranheim IL
28,Sun Nov 10 2019,20:00,Rosenborg BK,3-2,1-2,FK Bodø/Glimt
29,Sun Nov 24 2019,18:00,Vålerenga IF,2-4,1-2,Molde FK
29,Sun Nov 24 2019,18:00,Ranheim IL,2-1,0-0,Lillestrøm SK
29,Sun Nov 24 2019,18:00,Sarpsborg 08,1-1,1-0,FK Haugesund
29,Sun Nov 24 2019,18:00,Viking FK,2-2,2-1,Rosenborg BK
29,Sun Nov 24 2019,18:00,FK Bodø/Glimt,3-0,0-0,Kristiansund BK
29,Sun Nov 24 2019,18:00,Strømsgodset IF,6-0,4-0,SK Brann
29,Sun Nov 24 2019,18:00,Stabæk IF,4-2,1-1,Mjøndalen IF
29,Sun Nov 24 2019,18:00,Odds BK,2-1,1-0,Tromsø IL
30,Sun Dec 1 2019,18:00,Rosenborg BK,3-2,0-1,Ranheim IL
30,Sun Dec 1 2019,18:00,Molde FK,4-2,2-0,FK Bodø/Glimt
30,Sun Dec 1 2019,18:00,SK Brann,1-5,1-2,Viking FK
30,Sun Dec 1 2019,18:00,FK Haugesund,4-1,1-1,Odds BK
30,Sun Dec 1 2019,18:00,Kristiansund BK,1-2,1-1,Strømsgodset IF
30,Sun Dec 1 2019,18:00,Tromsø IL,1-1,0-1,Stabæk IF
30,Sun Dec 1 2019,18:00,Lillestrøm SK,0-0,0-0,Sarpsborg 08
30,Sun Dec 1 2019,18:00,Mjøndalen IF,1-0,0-0,Vålerenga IF
